,id,id_congestion
173,5236,0.10060887213685125
174,1050,0.10051222576592249
175,1160,0.1004639025804581
176,4408,0.09973905479849232
177,2303,0.0991108533874553
178,5261,0.09872426790374021
179,1177,0.09838600560548952
180,5172,0.09833768242002512
181,1117,0.09824103604909636
182,2013,0.0980960664927032
183,4410,0.09799942012177443
184,3119,0.09770948100898812
185,4458,0.09746786508166619
186,2301,0.09737121871073741
187,5402,0.09717792596887986
188,4174,0.09669469411423601
189,4564,0.09616313907412777
190,2011,0.09606649270319899
191,1057,0.09548661447762637
192,4513,0.09529332173576882
193,4401,0.09495505943751813
194,3079,0.09490673625205373
195,4379,0.09481008988112496
196,3210,0.09456847395380304
197,4251,0.09369865661544409
198,2284,0.09273219290615638
199,4552,0.09249057697883445
200,3254,0.09239393060790567
201,5294,0.0922972842369769
202,3286,0.09210399149511936
203,2081,0.09108920460036726
204,6450,0.09099255822943848
205,3280,0.09079926548758094
206,5272,0.09060597274572339
207,1128,0.09050932637479463
208,4367,0.09036435681840146
209,4338,0.09031603363293708
210,3229,0.08939789310911375
211,5192,0.0889146612544699
212,4084,0.08862472214168358
213,4342,0.08862472214168358
214,4561,0.08789987435971779
215,3114,0.08703005702135885
216,4466,0.08703005702135885
217,5008,0.08640185561032183
218,2023,0.08630520923939305
219,4247,0.08611191649753552
220,5431,0.08606359331207113
221,2087,0.08553203827196289
222,4250,0.0851937759737122
223,3227,0.08471054411906832
224,4527,0.08408234270803132
225,4425,0.08374408040978061
226,4244,0.08369575722431623
227,3206,0.08355078766792307
228,5183,0.08321252536967237
229,4094,0.08321252536967237
230,4613,0.08263264714409974
231,4459,0.08176282980574079
232,4066,0.08161786024934764
233,5704,0.08132792113656133
234,2084,0.08127959795109693
235,4249,0.081037982023775
236,3214,0.0807480429109887
237,4426,0.0807480429109887
238,2155,0.08055475016913115
239,1115,0.07915337779066396
240,4416,0.07910505460519958
241,1056,0.0790567314197352
242,3081,0.0783318836377694
243,3118,0.07804194452498309
244,4451,0.07794529815405432
245,5296,0.07770368222673239
246,4412,0.077655359041268
247,6446,0.07741374311394607
248,1167,0.07726877355755292
249,1178,0.07712380400115976
250,1135,0.07702715763023099
251,5450,0.07678554170290905
252,1162,0.07654392577558712
253,5126,0.07581907799362134
254,4252,0.07548081569537064
255,1156,0.074900937469798
256,5743,0.0746109983570117
257,4573,0.07451435198608292
258,2310,0.07432105924422538
259,2100,0.0742244128732966
260,2300,0.07417608968783222
261,2317,0.07417608968783222
262,4433,0.0739344737605103
263,3105,0.07369285783318837
264,1183,0.07369285783318837
265,5753,0.0728713636802938
266,4193,0.07272639412390065
267,4158,0.07262974775297187
268,4204,0.07258142456750749
269,3138,0.07243645501111433
270,4570,0.07209819271286363
271,4167,0.07204986952739925
272,2192,0.0715666376727554
273,2297,0.071518314487291
274,2290,0.07142166811636223
275,4058,0.07127669855996907
276,4418,0.0711800521890403
277,5442,0.07103508263264714
278,5191,0.07093843626171838
279,5702,0.07031023485068136
280,4622,0.07031023485068136
281,4376,0.07021358847975259
282,2065,0.06973035662510872
283,5297,0.06973035662510872
284,3007,0.06963371025417996
285,5734,0.06963371025417996
286,4085,0.06929544795592925
287,3159,0.06924712477046487
288,5707,0.06900550884314294
289,5710,0.06895718565767855
290,2233,0.06890886247221417
291,3212,0.06886053928674979
292,4431,0.06857060017396346
293,2042,0.06832898424664154
294,4339,0.06813569150478399
295,4148,0.06808736831931961
296,4361,0.06808736831931961
297,4255,0.06794239876292646
298,4560,0.06765245965014013
299,2224,0.06707258142456751
300,2088,0.06697593505363873
301,2236,0.06625108727167295
302,3213,0.06591282497342225
303,4248,0.06591282497342225
304,5185,0.06586450178795786
305,4460,0.06576785541702909
306,2258,0.06542959311877838
307,4160,0.06528462356238524
308,2246,0.06489803807867014
309,4428,0.06475306852227698
310,3183,0.06465642215134822
311,4144,0.06446312940949067
312,4352,0.0643664830385619
313,1684,0.06426983666763313
314,5736,0.06378660481298927
315,1055,0.06373828162752489
316,4400,0.06364163525659612
317,3273,0.06364163525659612
318,5242,0.06359331207113172
319,4551,0.06325504977288103
320,2059,0.06315840340195225
321,4205,0.06248187880545085
322,4556,0.06190200057987823
323,5395,0.06185367739441384
324,5262,0.061805354208949455
325,2051,0.06161206146709191
326,4399,0.06137044553976998
327,4421,0.061225475983376826
328,2085,0.0609838600560549
329,4529,0.06093553687059051
330,4078,0.060887213685126125
331,3184,0.06059727457233981
332,3259,0.060548951386875424
333,5304,0.06011404271769595
334,4569,0.06001739634676718
335,4347,0.059920749975838405
336,4037,0.05972745723398087
337,4154,0.05914757900840824
338,3107,0.05851937759737122
339,4612,0.058374408040978064
340,2267,0.058326084855513674
341,2069,0.058084468928191746
342,4436,0.05803614574272736
343,4239,0.05755291388808351
344,4003,0.05726297477529719
345,3185,0.057214651589832806
346,2080,0.05706968203343964
347,2283,0.05668309654972456
348,1005,0.05663477336426017
349,1010,0.05658645017879579
350,1027,0.056489803807867014
351,3217,0.05639315743693824
352,4001,0.056199864695080703
353,1131,0.05610321832415193
354,2187,0.05600657195322316
355,1099,0.05566830965497246
356,4031,0.05561998646950807
357,1100,0.055571663284043685
358,3240,0.05533004735672176
359,3126,0.05513675461486421
360,5441,0.05513675461486421
361,3186,0.05508843142939983
362,3195,0.05494346187300667
363,2197,0.05489513868754228
364,5657,0.0548468155020779
365,4414,0.0548468155020779
366,2079,0.05470184594568474
367,2242,0.054653522760220355
368,1108,0.05460519957475597
369,5187,0.05455687638929158
370,4369,0.05455687638929158
371,3145,0.05412196772011211
372,2228,0.054073644534647726
373,1006,0.05392867497825457
374,3116,0.05388035179279018
375,2245,0.053687059050932635
376,5449,0.053687059050932635
377,2298,0.05325215038175317
378,3129,0.053155504010824396
379,4351,0.05291388808350247
380,5727,0.05257562578525177
381,4173,0.05252730259978738
382,3156,0.05228568667246545
383,5717,0.05218904030153668
384,3189,0.052140717116072294
385,2064,0.052092393930607904
386,4068,0.05204407074514352
387,4151,0.051850778003285976
388,4557,0.051850778003285976
389,1046,0.05160916207596405
390,4209,0.05102928385039142
391,2163,0.050980960664927036
392,5248,0.05035275925389002
393,5174,0.04996617377017493
394,1137,0.04986952739924616
395,5295,0.04986952739924616
396,5451,0.049676234657388615
397,3177,0.04962791147192423
398,5728,0.04962791147192423
399,5417,0.049337972359137915
400,2328,0.04914467961728037
401,4230,0.049096356431815986
402,5173,0.04885474050449406
403,4163,0.04885474050449406
404,3147,0.04856480139170774
405,4462,0.0483715086498502
406,2291,0.04817821590799266
407,3179,0.048081569537063884
408,2259,0.04798492316613511
409,2024,0.04755001449695564
410,4615,0.04745336812602687
411,5218,0.04740504494056248
412,5768,0.04730839856963371
413,4474,0.0466801971585967
414,5158,0.04629361167488161
415,2241,0.046245288489417224
416,4207,0.046196965303952835
417,2054,0.046196965303952835
418,5157,0.04610031893302407
419,4345,0.04576205663477337
420,5184,0.045665410263844596
421,4374,0.04556876389291582
422,2186,0.04547211752198705
423,5254,0.04537547115105828
424,2262,0.04537547115105828
425,3144,0.04523050159466512
426,5418,0.04523050159466512
427,4187,0.044940562481878804
428,4382,0.044940562481878804
429,5459,0.044940562481878804
430,5011,0.04484391611095004
431,5260,0.044698946554556876
432,4562,0.04465062336909249
433,4172,0.04455397699816372
434,3143,0.044360684256306175
435,4023,0.04431236107084179
436,4520,0.04421571469991302
437,2205,0.04387745240166232
438,5199,0.04363583647434039
439,2172,0.04305595824876776
440,2302,0.042814342321445834
441,5732,0.042766019135981444
442,3226,0.04266937276505267
443,2025,0.04262104957958829
444,3287,0.04262104957958829
445,4212,0.042524403208659516
446,2198,0.04233111046680197
447,5580,0.04233111046680197
448,5406,0.042234464095873205
449,4235,0.042186140910408815
450,2062,0.042186140910408815
451,1139,0.04199284816855127
452,2056,0.04199284816855127
453,3196,0.04199284816855127
454,4166,0.0415579394993718
455,2076,0.04146129312844303
456,2253,0.04146129312844303
457,4510,0.04141296994297864
458,4443,0.04131632357204987
459,2077,0.04112303083019233
460,5700,0.04112303083019233
461,5714,0.04107470764472794
462,2269,0.04097806127379917
463,2014,0.04083309171740601
464,2075,0.04073644534647724
465,3222,0.04073644534647724
466,4178,0.04059147579008408
467,1096,0.04059147579008408
468,5850,0.04049482941915531
469,5188,0.04039818304822654
470,4117,0.040349859862762155
471,3166,0.04025321349183338
472,5403,0.04005992074997584
473,5318,0.03996327437904707
474,4061,0.03981830482265391
475,2066,0.039769981637189526
476,6622,0.039721658451725136
477,4413,0.039673335266260754
478,4456,0.03957668889533198
479,4039,0.039383396153474436
480,3122,0.039045133855223735
481,2068,0.03899681066975935
482,4419,0.03894848748429497
483,2063,0.038851841113366196
484,2270,0.038755194742437424
485,1090,0.03865854837150865
486,1033,0.03861022518604427
487,3130,0.03856190200057988
488,1063,0.038465255629651106
489,4118,0.03841693244418672
490,2268,0.03832028607325795
491,4574,0.03827196288779357
492,2278,0.03822363970232918
493,2256,0.038175316516864795
494,2209,0.03803034696047164
495,3121,0.03803034696047164
496,3190,0.03793370058954287
497,2215,0.03793370058954287
498,1052,0.03764376147675655
499,2285,0.037547115105827776
500,5279,0.03735382236397024
501,5436,0.037257175993041465
502,4617,0.037257175993041465
503,2165,0.037208852807577075
504,3275,0.03716052962211269
505,2266,0.0371122064366483
506,4521,0.03701556006571954
507,5317,0.03696723688025515
508,4365,0.0367739441383976
509,2092,0.0367739441383976
510,1154,0.03672562095293322
511,4132,0.036532328211075674
512,3211,0.03648400502561129
513,2061,0.03648400502561129
514,5574,0.0364356818401469
515,5393,0.03638735865468252
516,5321,0.03638735865468252
517,4563,0.036339035469218135
518,3225,0.036290712283753745
519,5193,0.036290712283753745
520,5410,0.0360974195418962
521,4415,0.03604909635643182
522,5247,0.035952449985503045
523,5101,0.03580748042910989
524,3154,0.035420894945394805
525,4262,0.035420894945394805
526,5868,0.035372571759930416
527,4253,0.035372571759930416
528,3218,0.035372571759930416
529,5426,0.03532424857446603
530,2299,0.03532424857446603
531,4070,0.03527592538900164
532,4530,0.03522760220353726
533,2191,0.03513095583260849
534,4062,0.03498598627621533
535,2022,0.03493766309075094
536,6394,0.03484101671982217
537,5312,0.03484101671982217
538,1054,0.034696047163429014
539,4496,0.034696047163429014
540,4155,0.03435778486517831
541,2292,0.03421281530878516
542,4145,0.03382622982507007
543,5802,0.033777906639605684
544,2264,0.033536290712283756
545,4624,0.033536290712283756
546,2271,0.0333913211558906
547,4580,0.03314970522856867
548,2094,0.03310138204310428
549,4429,0.03281144293031797
550,1155,0.03266647337392481
551,4080,0.03266647337392481
552,5208,0.03213491833381657
553,1021,0.03213491833381657
554,3178,0.03198994877742341
555,3106,0.03184497922103025
556,5578,0.03179665603556587
557,3150,0.03165168647917271
558,2010,0.03150671692277955
559,4159,0.03145839373731517
560,4142,0.03145839373731517
561,2206,0.03141007055185078
562,5883,0.031313424180922006
563,5298,0.031313424180922006
564,3110,0.03126510099545762
565,5524,0.030975161882671305
566,5902,0.030878515511742533
567,5751,0.03078186914081376
568,4186,0.030733545955349374
569,4532,0.030733545955349374
570,4497,0.03068522276988499
571,4153,0.03054025321349183
572,3284,0.030250314100705517
573,4161,0.030153667729776745
574,1061,0.03000869817338359
575,2053,0.03000869817338359
576,5443,0.029912051802454816
577,4357,0.029912051802454816
578,4054,0.029718759060597275
579,2146,0.029718759060597275
580,5258,0.029622112689668502
581,3117,0.029573789504204116
582,5197,0.02952546631873973
583,2293,0.029235527205953415
584,4490,0.02918720402048903
585,5887,0.02918720402048903
586,2308,0.0289455880931671
587,3135,0.0289455880931671
588,4541,0.028897264907702714
589,4623,0.028897264907702714
590,3084,0.028559002609452013
591,3104,0.028510679423987627
592,2320,0.028510679423987627
593,4511,0.02846235623852324
594,5656,0.02836570986759447
595,4384,0.028317386682130085
596,1158,0.0282690634966657
597,2131,0.0282690634966657
598,2288,0.028220740311201312
599,4162,0.028075770754808157
600,4183,0.027979124383879384
601,4344,0.027979124383879384
602,4228,0.027930801198414998
603,3345,0.02788247801295061
604,4533,0.02778583164202184
605,5320,0.02768918527109307
606,4157,0.027640862085628683
607,1016,0.027640862085628683
608,4381,0.027640862085628683
609,1031,0.027495892529235524
610,4182,0.02744756934377114
611,2286,0.027157630230984824
612,1009,0.027157630230984824
613,5560,0.027060983860056054
614,4437,0.027012660674591668
615,2223,0.026964337489127282
616,2354,0.026916014303662895
617,4378,0.02686769111819851
618,5151,0.026722721561805354
619,5203,0.026674398376340967
620,4638,0.026674398376340967
621,5189,0.026674398376340967
622,5730,0.02652942881994781
623,3160,0.02652942881994781
624,2325,0.02643278244901904
625,2052,0.026384459263554653
626,1093,0.026384459263554653
627,5708,0.02628781289262588
628,4216,0.026239489707161494
629,4373,0.026191166521697107
630,4147,0.02609452015076834
631,4143,0.025997873779839566
632,3255,0.02594955059437518
633,5225,0.025804581037982024
634,5270,0.025659611481588865
635,2316,0.025562965110660092
636,5100,0.025562965110660092
637,5283,0.025466318739731323
638,2058,0.02522470281240939
639,5537,0.02522470281240939
640,2045,0.02517637962694501
641,2260,0.025128056441480622
642,4480,0.025128056441480622
643,1157,0.02503141007055185
644,2265,0.02503141007055185
645,2078,0.024838117328694308
646,2294,0.02478979414322992
647,4390,0.02469314777230115
648,2281,0.024644824586836762
649,4180,0.024644824586836762
650,2117,0.024596501401372376
651,5754,0.02445153184497922
652,4525,0.02411326954672852
653,4077,0.024064946361264133
654,5425,0.024016623175799747
655,5562,0.02396829999033536
656,5246,0.023919976804870974
657,5257,0.023919976804870974
658,1002,0.023919976804870974
659,6055,0.02387165361940659
660,4353,0.02387165361940659
661,5427,0.023823330433942205
662,3157,0.023823330433942205
663,2164,0.023823330433942205
664,3088,0.023726684063013433
665,4386,0.023726684063013433
666,2279,0.023726684063013433
667,5302,0.023726684063013433
668,3085,0.023581714506620274
669,2145,0.023436744950227118
670,5584,0.023388421764762732
671,5523,0.023340098579298345
672,2134,0.02329177539383396
673,2166,0.023243452208369573
674,2020,0.02319512902290519
675,2174,0.022808543539190103
676,3120,0.022663573982796944
677,4549,0.022663573982796944
678,5766,0.022566927611868175
679,3094,0.02251860442640379
680,5215,0.02251860442640379
681,3267,0.022421958055475016
682,5901,0.02237363487001063
683,6065,0.022276988499081857
684,2132,0.022228665313617474
685,4383,0.0221320189426887
686,4614,0.022083695757224315
687,5214,0.021987049386295542
688,2091,0.021987049386295542
689,5170,0.021987049386295542
690,5164,0.021987049386295542
691,4240,0.021938726200831156
692,4217,0.021842079829902387
693,5154,0.021745433458973614
694,1682,0.02164878708804484
695,5566,0.021503817531651686
696,4438,0.021503817531651686
697,3278,0.0214554943461873
698,4215,0.0214554943461873
699,4450,0.0214554943461873
700,4185,0.021407171160722913
701,5252,0.021407171160722913
702,3216,0.021407171160722913
703,2307,0.02131052478979414
704,1685,0.02131052478979414
705,5319,0.02131052478979414
706,2119,0.02131052478979414
707,2252,0.02121387841886537
708,3261,0.021165555233400985
709,2344,0.0211172320479366
710,5219,0.021068908862472212
711,1020,0.02087561612061467
712,4489,0.02087561612061467
713,1060,0.02087561612061467
714,5627,0.020827292935150284
715,5561,0.020778969749685898
716,5201,0.020778969749685898
717,5178,0.02063400019329274
718,6385,0.02053735382236397
719,5221,0.020489030636899584
720,5433,0.020489030636899584
721,5291,0.020247414709577655
722,5968,0.020247414709577655
723,3279,0.02019909152411327
724,5282,0.02019909152411327
725,5959,0.020150768338648883
726,1014,0.020150768338648883
727,4493,0.02005412196772011
728,5264,0.020005798782255724
729,5962,0.019812506040398182
730,4602,0.019812506040398182
731,2220,0.019764182854933796
732,5167,0.01971585966946941
733,5432,0.01971585966946941
734,1083,0.019425920556683095
735,5721,0.019425920556683095
736,3089,0.019425920556683095
737,2057,0.01937759737121871
738,5764,0.01937759737121871
739,2255,0.019329274185754322
740,4668,0.01928095100028994
741,4523,0.019232627814825553
742,5280,0.01913598144389678
743,5411,0.01913598144389678
744,5709,0.019087658258432394
745,3285,0.019039335072968008
746,1150,0.018749395960181693
747,2073,0.018749395960181693
748,5181,0.018701072774717307
749,2273,0.018701072774717307
750,5103,0.01855610321832415
751,3219,0.018411133661930992
752,5533,0.018362810476466606
753,5961,0.018362810476466606
754,5198,0.018314487291002223
755,4370,0.018266164105537837
756,5245,0.01807287136368029
757,5259,0.017976224992751522
758,5885,0.01787957862182275
759,5548,0.01787957862182275
760,5437,0.01787957862182275
761,5290,0.017831255436358363
762,5244,0.017831255436358363
763,5209,0.017782932250893977
764,2203,0.017782932250893977
765,1040,0.01773460906542959
766,5953,0.017686285879965208
767,1058,0.017686285879965208
768,5536,0.01763796269450082
769,4140,0.017589639509036435
770,2311,0.01754131632357205
771,5440,0.017492993138107663
772,2074,0.017492993138107663
773,3082,0.017492993138107663
774,4095,0.017444669952643276
775,4375,0.01739634676717889
776,1059,0.01739634676717889
777,4440,0.01739634676717889
778,2019,0.017348023581714507
779,4214,0.01729970039625012
780,3172,0.01729970039625012
781,1015,0.017203054025321348
782,2304,0.017106407654392575
783,5957,0.017106407654392575
784,5311,0.017106407654392575
785,4191,0.01705808446892819
786,2337,0.01705808446892819
787,2248,0.01705808446892819
788,4213,0.017009761283463806
789,5015,0.01696143809799942
790,4393,0.016913114912535034
791,2007,0.016864791727070647
792,4479,0.01671982217067749
793,4340,0.01671982217067749
794,4629,0.016671498985213105
795,4355,0.016671498985213105
796,4446,0.016671498985213105
797,2047,0.016671498985213105
798,5176,0.01662317579974872
799,2346,0.01662317579974872
800,4109,0.01662317579974872
801,4060,0.016574852614284333
802,5430,0.016574852614284333
803,2295,0.016574852614284333
804,3108,0.016526529428819946
805,2173,0.016526529428819946
806,2126,0.01647820624335556
807,1098,0.016429883057891174
808,5453,0.01638155987242679
809,3148,0.01638155987242679
810,2012,0.016333236686962405
811,5300,0.01628491350149802
812,4620,0.016188267130569246
813,5269,0.016188267130569246
814,3115,0.016188267130569246
815,5554,0.01613994394510486
816,4141,0.01613994394510486
817,5456,0.016091620759640473
818,4236,0.015994974388711704
819,5455,0.015994974388711704
820,3341,0.015946651203247317
821,4104,0.01589832801778293
822,4442,0.01589832801778293
823,5706,0.01589832801778293
824,4531,0.015850004832318545
825,5292,0.015753358461389772
826,2070,0.01570503527592539
827,5458,0.015656712090461003
828,4097,0.015608388904996617
829,2175,0.01546341934860346
830,2176,0.015415096163139073
831,5301,0.015415096163139073
832,5267,0.015318449792210302
833,5110,0.015270126606745916
834,1032,0.01522180342128153
835,5891,0.015173480235817143
836,2343,0.015173480235817143
837,2158,0.015173480235817143
838,5740,0.015173480235817143
839,4559,0.015173480235817143
840,3161,0.015125157050352759
841,3199,0.015076833864888372
842,3342,0.014980187493959601
843,5765,0.014931864308495215
844,2272,0.014931864308495215
845,4621,0.014835217937566444
846,3221,0.014835217937566444
847,2143,0.014835217937566444
848,2350,0.014545278824780128
849,3297,0.014545278824780128
850,5569,0.014448632453851357
851,3111,0.01440030926838697
852,5735,0.01440030926838697
853,4659,0.014351986082922586
854,2097,0.0143036628974582
855,2036,0.0143036628974582
856,1181,0.0143036628974582
857,5929,0.014255339711993813
858,5169,0.014255339711993813
859,2026,0.014207016526529427
860,2037,0.014207016526529427
861,5299,0.014158693341065043
862,4509,0.014158693341065043
863,1053,0.014110370155600656
864,4221,0.014013723784671885
865,5207,0.013917077413743113
866,1153,0.013820431042814342
867,5936,0.013820431042814342
868,5420,0.013772107857349955
869,5570,0.013723784671885569
870,5486,0.013723784671885569
871,2231,0.013723784671885569
872,4069,0.013723784671885569
873,5289,0.013627138300956798
874,4137,0.013578815115492412
875,3167,0.013530491930028027
876,4341,0.013530491930028027
877,4075,0.013433845559099255
878,2342,0.013433845559099255
879,5401,0.013385522373634868
880,4201,0.013337199188170484
881,1039,0.013288876002706097
882,4372,0.013288876002706097
883,5150,0.013192229631777326
884,5505,0.013192229631777326
885,2250,0.01314390644631294
886,5095,0.013095583260848554
887,5220,0.013095583260848554
888,4472,0.012998936889919783
889,4350,0.012950613704455397
890,3343,0.01290229051899101
891,4670,0.01290229051899101
892,2133,0.012853967333526626
893,4505,0.012853967333526626
894,4651,0.01280564414806224
895,4471,0.012757320962597853
896,4258,0.012708997777133468
897,2419,0.012660674591669082
898,2181,0.012612351406204696
899,5098,0.012612351406204696
900,4114,0.012564028220740311
901,4444,0.012564028220740311
902,5925,0.012564028220740311
903,5567,0.012564028220740311
904,5435,0.012564028220740311
905,4469,0.012515705035275925
906,4671,0.012515705035275925
907,5658,0.012467381849811538
908,3230,0.012419058664347152
909,4540,0.012419058664347152
910,4389,0.012419058664347152
911,1164,0.012419058664347152
912,2326,0.012322412293418381
913,4662,0.012274089107953995
914,4364,0.01222576592248961
915,5160,0.012177442737025224
916,2315,0.012177442737025224
917,6395,0.012032473180632067
918,4179,0.012032473180632067
919,2180,0.01198414999516768
920,3198,0.01198414999516768
921,2282,0.011839180438774523
922,2287,0.011790857253310137
923,4576,0.011742534067845752
924,5448,0.011694210882381366
925,1080,0.011694210882381366
926,4034,0.01164588769691698
927,3149,0.011597564511452593
928,2183,0.011597564511452593
929,5392,0.011549241325988209
930,4468,0.011500918140523822
931,5579,0.011452594955059436
932,5511,0.011452594955059436
933,3012,0.011355948584130665
934,4597,0.011355948584130665
935,5532,0.011355948584130665
936,3197,0.011355948584130665
937,3248,0.011355948584130665
938,2090,0.011355948584130665
939,4526,0.011307625398666279
940,3223,0.011307625398666279
941,6392,0.011259302213201894
942,5284,0.011259302213201894
943,3224,0.011210979027737508
944,4057,0.011162655842273122
945,4673,0.011162655842273122
946,2028,0.011114332656808735
947,4004,0.011114332656808735
948,4514,0.011114332656808735
949,4655,0.01106600947134435
950,3253,0.01106600947134435
951,4565,0.01106600947134435
952,3124,0.01106600947134435
953,2072,0.011017686285879964
954,3009,0.010969363100415578
955,1095,0.010921039914951193
956,5575,0.010872716729486807
957,3215,0.010872716729486807
958,4220,0.01082439354402242
959,4616,0.01072774717309365
960,4550,0.010679423987629263
961,4536,0.010679423987629263
962,5889,0.010679423987629263
963,5763,0.010631100802164877
964,4506,0.010631100802164877
965,5715,0.010582777616700493
966,2018,0.010534454431236106
967,4388,0.010534454431236106
968,5423,0.010534454431236106
969,4112,0.010534454431236106
970,5165,0.010534454431236106
971,6402,0.01048613124577172
972,2195,0.010437808060307335
973,5438,0.010341161689378563
974,5508,0.010341161689378563
975,2403,0.010292838503914176
976,3282,0.010196192132985405
977,5738,0.010147868947521019
978,4045,0.010147868947521019
979,6391,0.010002899391127862
980,2082,0.009954576205663477
981,4261,0.009954576205663477
982,5563,0.009906253020199091
983,3244,0.009906253020199091
984,5871,0.009857929834734705
985,4392,0.009857929834734705
986,5266,0.009809606649270318
987,5963,0.009809606649270318
988,2055,0.009809606649270318
989,5755,0.009809606649270318
990,5171,0.009761283463805934
991,4099,0.009761283463805934
992,5568,0.009761283463805934
993,4184,0.009712960278341547
994,5872,0.009664637092877161
995,5798,0.009664637092877161
996,2335,0.009664637092877161
997,2406,0.00956799072194839
998,3246,0.009519667536484004
