idx,target,m,s
0,1187_4263,1.919254658,309
1,1187_4264,1.428571429,10
2,1187_4334,1.364963504,374
3,1187_4529,1.410169492,416
4,1187_2001,1.468421053,558
5,1187_2002,1.909698997,1142
6,1187_2179,1.286549708,220
7,1187_1122,2.35243553,1642
8,1187_1123,1.975501114,887
9,1187_2156,1.280701754,292
10,1187_2184,1.438095238,151
11,1187_2185,1.371179039,314
12,1187_1111,1.835951134,1052
13,1187_1112,1.786982249,906
14,1187_1113,1.272,318
15,1187_1114,1.704545455,825
16,1187_2007,1.068627451,109
17,1187_2187,1.383141762,361
18,1187_2055,1.470219436,469
19,1187_1014,1.794871795,840
20,1187_1051,1.517241379,264
21,1187_2040,1.353333333,203
22,1187_2041,2.046554935,1099
23,1187_4515,1.602857143,561
24,1187_4530,1.348785872,611
25,1187_2348,1.517094017,355
26,1187_2350,2.358208955,1264
27,1187_1015,1.411290323,525
28,1187_1016,1.632653061,720
29,1187_1041,1.465909091,387
30,1187_1044,1.298039216,331
31,1187_1119,1.640495868,397
32,1187_4586,1.289855072,178
33,1187_4304,3.987341772,315
34,1187_4305,3.544217687,521
35,1187_1042,1.424615385,463
36,1187_1130,2.007843137,1024
37,1187_2182,1.457831325,242
38,1187_2183,1.850485437,953
39,1187_1056,1.715767635,827
40,1187_1057,1.411504425,319
41,1187_4337,1.445714286,253
42,1187_4582,1.532352941,521
43,1187_1037,1.472972973,109
44,1187_1038,1.531914894,576
45,1187_1024,1.847938144,717
46,1187_1025,1.751243781,704
47,1187_2194,1.228395062,199
48,1187_2050,1.269430052,245
49,1187_4495,1.761437908,539
50,1187_4585,1.348242812,422
51,1187_2274,1.427046263,401
52,1187_2276,1.918968692,1042
53,1187_4342,1.578088578,677
54,1187_4343,1.317073171,324
55,1187_2195,1.659090909,438
56,1187_2199,1.110429448,181
57,1187_2200,1,11
58,1187_1034,2.313296903,1270
59,1187_1036,2.17847769,830
60,1187_4195,1.818181818,180
61,1187_4536,1.509803922,539
62,1187_4532,1.293706294,370
63,1187_4533,1.42118863,550
64,1187_2201,1.246153846,162
65,1187_4321,1.661971831,354
66,1187_2203,1.303418803,305
67,1187_4329,1.356321839,236
68,1187_4331,2.320093458,993
69,1187_2283,1.610278373,752
70,1187_2284,1.323432343,401
71,1187-1_4263,1.739130435,40
72,1187-1_4267,1.705882353,29
73,1187-1_1137,1.588235294,27
74,1187-1_1122,2.263636364,249
75,1187-1_1051,1.743589744,68
76,1187-1_1015,1.35,81
77,1187-1_1041,1.472222222,53
78,1187-1_4305,8.522012579,1355
79,1187-1_1057,1.781818182,98
80,1187-1_1037,1.8,27
81,1187-1_1038,1.394736842,53
82,1187-1_1024,1.090909091,24
83,1187-1_1025,2.395348837,206
84,1187-1_1034,1.540540541,57
85,1187-1_1036,2.628571429,276
86,1187-1_4195,1.176470588,20
87,1187-1_4321,1.615384615,42
88,1187-1_4329,1.75,42
89,1187-1_4331,1.844827586,107
90,228(구151화순사평)_1005,1.968152866,309
91,228(구151화순사평)_1006,1.512396694,183
92,228(구151화순사평)_1137,1.226190476,103
93,228(구151화순사평)_6340,2.224489796,436
94,228(구151화순사평)_1003,2.47260274,361
95,228(구151화순사평)_1004,1.980676329,410
96,228(구151화순사평)_1093,1.854304636,280
97,228(구151화순사평)_4334,1.12987013,87
98,228(구151화순사평)_2001,1.322916667,127
99,228(구151화순사평)_2002,1.384615385,72
100,228(구151화순사평)_2181,1.328358209,89
101,228(구151화순사평)_1122,1.539325843,137
102,228(구151화순사평)_1123,1.12,28
103,228(구151화순사평)_2007,1.145454545,63
104,228(구151화순사평)_2187,1.121212121,37
105,228(구151화순사평)_1139,1.526315789,174
106,228(구151화순사평)_6275,1.2,54
107,228(구151화순사평)_1083,1.605504587,175
108,228(구151화순사평)_1007,2.421383648,385
109,228(구151화순사평)_1008,1.38317757,148
110,228(구151화순사평)_1107,1.359375,87
111,228(구151화순사평)_1108,1.924855491,333
112,228(구151화순사평)_4147,1.726190476,145
113,228(구151화순사평)_4148,6.841463415,1122
114,228(구151화순사평)_6319,1.073170732,44
115,228(구151화순사평)_4144,1.705882353,174
116,228(구151화순사평)_4439,2.348148148,317
117,228(구151화순사평)_4440,1.119047619,47
118,228(구151화순사평)_6277,1.373333333,103
119,228(구151화순사평)_1156,1.790960452,317
120,228(구151화순사평)_1086,1.409090909,93
121,228(구151화순사평)_4340,1.676646707,280
122,228(구151화순사평)_4342,1.731958763,168
123,228(구151화순사평)_4343,1.275229358,139
124,228(구151화순사평)_6324,1.357142857,19
125,228(구151화순사평)_4656,4.88372093,840
126,228(구151화순사평)_1079,1.333333333,48
127,228(구151화순사평)_1080,3.418518519,923
128,228(구151화순사평)_6367,1.188679245,63
129,228(구151화순사평)_6401,1.114285714,39
130,228(구151화순사평)_6402,2.010582011,380
131,228(구151화순사평)_1146,1.685483871,209
132,228(구151화순사평)_1147,1.469798658,219
133,228(구151화순사평)_1089,1.142857143,40
134,228(구151화순사평)_1090,2.157608696,397
135,228(구151화순사평)_4532,1.175,94
136,228(구151화순사평)_1098,1.722772277,174
137,228(구151화순사평)_1099,2.025906736,391
138,228(구151화순사평)_2201,1.145833333,55
139,228(구151화순사평)_6326,1.052631579,20
140,228(구151화순사평)_6329,1.197530864,97
141,228(구151화순사평)_6330,1,18
142,228(구151화순사평)_2203,1.697674419,146
143,228(구151화순사평)_1151,1.279569892,119
144,228(구151화순사평)_6393,1.133333333,51
145,228(구151화순사평)_6394,5.931654676,1649
146,228(구151화순사평)_6331,1.153846154,30
147,228(구151화순사평)_6381,1,4
148,228(구151화순사평)_6379,1.888297872,355
149,228(구151화순사평)_6383,5.083032491,1408
150,228(구151화순사평)_6384,1.214285714,51
151,228(구151화순사평)_6385,5.738095238,1687
152,228(구151화순사평)_6386,1.259259259,68
153,228(구151화순사평)_6428,1.356643357,194
154,228(구151화순사평)_6395,2.633333333,474
155,228(화순전대병원)_1005,2.1344,1334
156,228(화순전대병원)_1006,2.060386473,853
157,228(화순전대병원)_1137,4.685236769,3364
158,228(화순전대병원)_6340,1.455128205,454
159,228(화순전대병원)_1003,2.265469062,1135
160,228(화순전대병원)_1004,2.182608696,1004
161,228(화순전대병원)_4336,1.612716763,279
162,228(화순전대병원)_1093,1.673913043,462
163,228(화순전대병원)_1094,1.20661157,146
164,228(화순전대병원)_4334,1.722627737,472
165,228(화순전대병원)_4529,1.768831169,681
166,228(화순전대병원)_2001,2.67755102,1312
167,228(화순전대병원)_2002,2.647865854,1737
168,228(화순전대병원)_2180,1.294117647,286
169,228(화순전대병원)_2181,1.225225225,136
170,228(화순전대병원)_2179,1.12371134,109
171,228(화순전대병원)_2003,2.019169329,632
172,228(화순전대병원)_2004,1.693069307,684
173,228(화순전대병원)_1122,5.789883268,4464
174,228(화순전대병원)_1123,2.093816631,982
175,228(화순전대병원)_2187,1.691699605,428
176,228(화순전대병원)_1076,1.542056075,165
177,228(화순전대병원)_1139,2.471544715,1520
178,228(화순전대병원)_1075,1.241935484,77
179,228(화순전대병원)_1082,1.140625,73
180,228(화순전대병원)_1083,1.429292929,283
181,228(화순전대병원)_1007,2.106907895,1281
182,228(화순전대병원)_1008,2.083146067,927
183,228(화순전대병원)_1107,1.384279476,317
184,228(화순전대병원)_1108,2.220385675,806
185,228(화순전대병원)_4147,1.536931818,541
186,228(화순전대병원)_4148,3.14738292,2285
187,228(화순전대병원)_4144,1.586294416,625
188,228(화순전대병원)_4145,1.548736462,429
189,228(화순전대병원)_4439,1.641114983,471
190,228(화순전대병원)_4440,1.838028169,261
191,228(화순전대병원)_1130,2.589098532,1235
192,228(화순전대병원)_1131,2.05370844,803
193,228(화순전대병원)_1155,1.885080645,935
194,228(화순전대병원)_1156,2.212121212,876
195,228(화순전대병원)_1086,2.034482759,531
196,228(화순전대병원)_1087,1.5,45
197,228(화순전대병원)_1095,1.666666667,455
198,228(화순전대병원)_1096,1.572390572,467
199,228(화순전대병원)_4340,1.597701149,278
200,228(화순전대병원)_4341,1.543554007,443
201,228(화순전대병원)_4342,2.180232558,1125
202,228(화순전대병원)_4343,1.627986348,477
203,228(화순전대병원)_1127,1.793296089,642
204,228(화순전대병원)_4656,2.893333333,1953
205,228(화순전대병원)_1079,1.228571429,86
206,228(화순전대병원)_1080,2.690298507,1442
207,228(화순전대병원)_6401,1.15,69
208,228(화순전대병원)_6402,2.415270019,1297
209,228(화순전대병원)_1146,3.005571031,2158
210,228(화순전대병원)_1147,2.173626374,989
211,228(화순전대병원)_1045,1.49034749,386
212,228(화순전대병원)_1046,1.582677165,603
213,228(화순전대병원)_4450,1.212389381,137
214,228(화순전대병원)_4509,1.337078652,119
215,228(화순전대병원)_6620,1.198473282,157
216,228(화순전대병원)_1149,1.393129771,365
217,228(화순전대병원)_1150,1.508650519,436
218,228(화순전대병원)_1090,1.694078947,515
219,228(화순전대병원)_4532,1.523584906,323
220,228(화순전대병원)_4533,1.597183099,567
221,228(화순전대병원)_1098,1.58040201,629
222,228(화순전대병원)_1099,1.748756219,703
223,228(화순전대병원)_1175,1.238095238,26
224,228(화순전대병원)_2201,1.025,82
225,228(화순전대병원)_2203,1.369047619,230
226,228(화순전대병원)_4354,1.335051546,259
227,228(화순전대병원)_4355,1.307692308,170
228,228(화순전대병원)_1151,1.398963731,270
229,228(화순전대병원)_6393,1.1,99
230,228(화순전대병원)_6394,5.953125,4191
231,228(화순전대병원)_6618,1.60371517,518
232,228(화순전대병원)_6379,1.301369863,190
233,228(화순전대병원)_6383,2.262729124,1111
234,228(화순전대병원)_6384,1.096774194,34
235,228(화순전대병원)_6385,2.914383562,1702
236,228(화순전대병원)_6386,1.126315789,107
237,228(화순전대병원)_6428,1.556016598,375
238,228(화순전대병원)_6395,5.892405063,3724
239,228(화순전대병원)_6397,1.538922156,257
240,419_1002,1.680851064,474
241,419_4250,2.156363636,593
242,419_4251,1.827338129,762
243,419_1003,1.515625,485
244,419_1004,1.747916667,839
245,419_4197,1.75782881,842
246,419_4198,2.100649351,1294
247,419_1123,2.447478992,1165
248,419_4254,1.450134771,538
249,419_1007,1.380681818,243
250,419_1008,1.498951782,715
251,419_4379,1.364016736,326
252,419_4380,1.418918919,420
253,419_1044,1.294871795,101
254,419_4542,1.557522124,528
255,419_4543,1.218085106,229
256,419_1130,3.289473684,1875
257,419_4544,1.341726619,373
258,419_4545,1.463333333,439
259,419_4381,1.75862069,459
260,419_4382,2.955828221,2409
261,419_4469,1.125,45
262,419_4252,1.718676123,727
263,419_4255,2.059055118,523
264,419_4384,2.691831683,2175
265,419_1050,1.652920962,481
266,419_1010,1.268041237,246
267,419_4421,1.228070175,210
268,419_4423,1.174418605,101
269,419_4386,1.167664671,195
270,419_1127,1.802352941,766
271,419_4375,1.190839695,156
272,419_4376,1.715746421,839
273,419_4392,1.964636542,1000
274,419_4393,2.74205379,2243
275,419_4394,2.173174873,1280
276,419_4389,2.810490694,1661
277,419_4390,3.073493976,2551
278,419_4400,2.239277652,992
279,419_4472,1.137254902,58
280,419_4401,1.685934489,875
281,419_4403,1.652631579,785
282,419_4405,1.20610687,158
283,419_4579,2.275735294,619
284,419_4485,2.534810127,1602
285,419_4486,1.25,5
286,419_4410,1.388586957,511
287,419_4411,1.708108108,632
288,419_4408,1.908188586,769
289,419_4409,2.412389381,1363
290,419_1128,1.309859155,93
291,419_1178,3.512524085,1823
292,419_1177,4.59009009,2038
293,419_1181,3.8125,305
294,419_4546,2.194444444,1185
295,419_4424,1.156462585,170
296,419_4262,2.490405117,1168
297,518_1005,1.60496614,711
298,518_1006,1.276679842,323
299,518_2062,1.486263736,541
300,518_2063,1.967654987,730
301,518_2209,1.513812155,274
302,518_4271,1.9875,477
303,518_2176,1.854794521,677
304,518_1003,1.595180723,662
305,518_1004,2.338672769,1022
306,518_4170,1.784013605,1049
307,518_4171,2.331926864,1658
308,518_4334,1.656069364,573
309,518_4529,1.238709677,192
310,518_4512,2.373737374,705
311,518_2001,2.286315789,1086
312,518_2002,2.728205128,2128
313,518_1122,1.676767677,664
314,518_1123,3.147959184,1851
315,518_1111,1.182978723,278
316,518_1112,2.564687976,1685
317,518_1113,1.836027714,795
318,518_1114,1.314285714,184
319,518_3007,1.820809249,945
320,518_4217,1.210843373,201
321,518_4019,1.244047619,209
322,518_1007,1.673366834,666
323,518_1008,1.52173913,665
324,518_4226,1.1,11
325,518_4220,1.96196868,877
326,518_1041,1.704,639
327,518_1044,2.238770686,947
328,518_4164,1.612756264,708
329,518_4165,2.544164038,1613
330,518_4416,1.291044776,346
331,518_4417,1.928746929,785
332,518_2064,1.997706422,871
333,518_2065,2.643708609,1996
334,518_4174,1.466911765,399
335,518_4175,1.905429072,1088
336,518_1042,1.48943662,423
337,518_1130,2.916938111,1791
338,518_4239,1.990619137,1061
339,518_4653,1.108108108,82
340,518_4284,1.567346939,384
341,518_4544,1.314487633,372
342,518_4545,1.475524476,422
343,518_4553,1.84148398,1092
344,518_4554,2.113636364,1395
345,518_4493,1.298342541,235
346,518_4521,1.306818182,345
347,518_2217,2.368916797,1509
348,518_2223,1.511363636,532
349,518_2068,1.88981289,909
350,518_2069,3.027707809,2404
351,518_4274,1.636029412,445
352,518_4049,1.358974359,265
353,518_4051,1.379746835,109
354,518_2232,1.799154334,851
355,518_4342,1.443181818,381
356,518_4343,1.893719807,784
357,518_4301,2.120906801,842
358,518_4081,2.598739496,1237
359,518_4596,2.190751445,758
360,518_4082,1.529411765,26
361,518_4083,1.182795699,110
362,518_4303,1.330097087,411
363,518_2236,1.994545455,1097
364,518_4500,1.192307692,186
365,518_4501,1.142105263,217
366,518_4346,2.784126984,1754
367,518_4347,2.335125448,1303
368,518_4507,1.309322034,309
369,518_1128,2.138121547,774
370,518_1129,1.704477612,571
371,518_4316,1.683060109,616
372,518_4532,1.31797235,286
373,518_4533,1.323383085,266
374,518_4556,1.356666667,407
375,518_4557,1.453924915,426
376,518_2237,1.288732394,183
377,518_2241,1.193181818,105
378,518_2008,2.183364839,1155
379,518_2051,1.904411765,1036
380,금남55_1005,2.687065369,1932
381,금남55_1006,1.673773987,785
382,금남55_4173,4.035128806,3446
383,금남55_1011,2.699836868,1655
384,금남55_3265,1.225352113,87
385,금남55_4334,2.194029851,1029
386,금남55_4529,1.992941176,847
387,금남55_1122,3.6509299,2552
388,금남55_1123,2.059245961,1147
389,금남55_4216,2.537890045,1708
390,금남55_3172,4.806146572,4066
391,금남55_3173,2.606365159,1556
392,금남55_3206,1.972273567,1067
393,금남55_3280,1.717228464,917
394,금남55_3007,1.856870229,973
395,금남55_4217,1,6
396,금남55_4159,1.309623431,313
397,금남55_4160,2.761840325,2041
398,금남55_4161,2.020080321,503
399,금남55_4162,1.446308725,431
400,금남55_1013,2.090909091,1265
401,금남55_1019,2.846785226,2081
402,금남55_4416,2.417376491,1419
403,금남55_4417,2.916949153,1721
404,금남55_3120,1.878651685,836
405,금남55_3121,3.137380192,1964
406,금남55_1042,2.642036125,1609
407,금남55_1130,2.541401274,1197
408,금남55_4178,3.230271669,2497
409,금남55_4239,1.738903394,666
410,금남55_3091,1.843537415,1084
411,금남55_3093,1.814035088,1034
412,금남55_1056,2.31630972,1406
413,금남55_1057,1.95047619,1024
414,금남55_3122,1.944043321,1077
415,금남55_3214,2.03021148,1344
416,금남55_4550,1.261437908,193
417,금남55_4553,2.363384189,1704
418,금남55_4554,3.998751561,3203
419,금남55_3238,1.889240506,597
420,금남55_3139,1.344086022,375
421,금남55_1022,1.53699284,644
422,금남55_1023,1.506738544,559
423,금남55_1017,4.369747899,3640
424,금남55_1018,4.147058824,3243
425,금남55_3096,1.607638889,463
426,금남55_3097,2.367676768,1172
427,금남55_1050,2.002364066,847
428,금남55_3098,2.36744186,1527
429,금남55_3099,2.957943925,1266
430,금남55_3263,1.037037037,28
431,금남55_3278,1.948766603,1027
432,금남55_3259,4.130884041,3598
433,금남55_3100,2.029821074,1021
434,금남55_3101,2.111913357,585
435,금남55_3281,1.666666667,90
436,금남55_3282,1.835260116,635
437,금남55_4342,2,1104
438,금남55_4343,2.201320132,1334
439,금남55_4181,1.202020202,119
440,금남55_4182,3.086142322,2472
441,금남55_1145,1.408376963,269
442,금남55_3174,1.41509434,300
443,금남55_4348,1.897286822,979
444,금남55_4349,1.92092257,1166
445,금남55_3267,1.864864865,1035
446,금남55_3217,1.553191489,730
447,금남55_3218,2.030985915,721
448,금남55_1170,1.25,175
449,금남55_4549,1.341085271,346
450,금남55_4532,1.560402685,465
451,금남55_4533,2.313953488,995
452,금남55_3253,1.676086957,771
453,금남55_3260,1.188679245,126
454,금남55_3261,1.994791667,1149
455,금남55_4166,2.242744063,850
456,금남55_4167,2.598529412,1767
457,금남55_1135,4.614634146,3784
458,금남55_1136,3.605369128,2686
459,금남55_4556,1.644186047,707
460,금남55_4557,1.405759162,537
461,금남55_3175,1.817658349,947
462,금남55_3176,1.730673317,694
463,금남55_4551,1.635802469,795
464,금남55_4552,2.069306931,1045
465,금남57_4077,1.640127389,515
466,금남57_4078,3.133879781,2294
467,금남57_4001,5.344537815,5088
468,금남57_4002,2.471544715,1216
469,금남57_4006,1.440613027,376
470,금남57_4250,2.578590786,1903
471,금남57_4251,2.596590909,1828
472,금남57_4197,4.573904179,4487
473,금남57_4198,3.737142857,3270
474,금남57_4334,2.283185841,1548
475,금남57_4529,1.529891304,563
476,금남57_4061,4.371607516,4188
477,금남57_4062,2.29218107,1114
478,금남57_1123,5.181242079,4088
479,금남57_4253,1.632653061,720
480,금남57_4254,2.590342679,1663
481,금남57_1111,2.031180401,912
482,금남57_1112,5.276709402,4939
483,금남57_1113,2.46215781,1529
484,금남57_1114,1.655555556,596
485,금남57_4515,1.941043084,856
486,금남57_4530,3.513083049,3088
487,금남57_1044,1.413265306,277
488,금남57_1119,3.640387275,2632
489,금남57_4030,5.947259566,5751
490,금남57_4031,2.164086687,1398
491,금남57_4463,1.306010929,239
492,금남57_1130,6.915375447,5802
493,금남57_4466,11.68484848,5784
494,금남57_4469,1.354477612,363
495,금남57_4252,3.090432503,2358
496,금남57_4255,2.518518519,1632
497,금남57_4046,1.25,190
498,금남57_1049,1.111111111,30
499,금남57_1050,2.96701847,2249
500,금남57_4387,1.327659574,312
501,금남57_4388,1.645833333,790
502,금남57_4342,2.037174721,1096
503,금남57_4343,2.282738095,1534
504,금남57_4057,2.30239521,769
505,금남57_4058,5.261603376,4988
506,금남57_4573,4.618367347,4526
507,금남57_4574,2.66966967,889
508,금남57_4067,4.24109589,1548
509,금남57_4068,9.351616063,9548
510,금남57_4079,3.970264317,3605
511,금남57_4080,1.645539906,701
512,금남57_1127,1.532763533,538
513,금남57_4034,1.621359223,501
514,금남57_4465,1.257575758,83
515,금남57_4375,1.711397059,931
516,금남57_4376,4.024705882,3421
517,금남57_4353,2.302255639,1531
518,금남57_4413,2.081203008,1384
519,금남57_4089,1.14516129,71
520,금남57_4090,1.20754717,64
521,금남57_4399,4.795090715,4493
522,금남57_4400,3.728850325,3438
523,금남57_4094,1.567010309,152
524,금남57_4095,3.060869565,704
525,금남57_4401,3.910807975,3727
526,금남57_4402,6.495566502,6593
527,금남57_4346,3.435446009,2927
528,금남57_4347,3.131455399,2668
529,금남57_1128,1.375796178,216
530,금남57_4352,3.336463224,2132
531,금남57_4412,4.103633917,3049
532,금남57_1179,1.142857143,8
533,금남57_1178,8.720052083,6697
534,금남57_1177,12.96056338,9202
535,금남57_4536,1.673965937,688
536,금남57_4532,2.034825871,1227
537,금남57_4533,1.535620053,582
538,금남57_4109,4.671524664,4167
539,금남57_4111,1.256756757,93
540,금남57_4112,1.795847751,519
541,금남57_4118,2.220447284,695
542,금남57_4262,3.516620499,2539
543,금남57_4488,5.750260146,5526
544,금남57_4114,1.303482587,262
545,금남58_4434,3.631521739,3341
546,금남58_4436,2.384500745,1600
547,금남58_4336,2.017241379,585
548,금남58_4333,1.492260062,482
549,금남58_4334,2.0352,1272
550,금남58_1123,3.988919668,2880
551,금남58_4518,1.20610687,158
552,금남58_4519,1.188976378,151
553,금남58_1115,1.660326087,611
554,금남58_1116,3.852767962,3271
555,금남58_1044,2.432675045,1355
556,금남58_4147,4.855086372,5059
557,금남58_4148,16.75205855,18310
558,금남58_1117,1.607565012,680
559,금남58_1118,3.44800885,3117
560,금남58_4155,1.358108108,402
561,금남58_4156,1,13
562,금남58_4441,3.257009346,2788
563,금남58_4442,1.468292683,602
564,금남58_1130,4.726840855,3980
565,금남58_4427,1.922398589,1090
566,금남58_4428,5.47032967,4978
567,금남58_4340,1.528497409,590
568,금남58_4341,1.709551657,877
569,금남58_4342,1.80942623,883
570,금남58_4343,2.057722309,1319
571,금남58_4539,2.296657382,1649
572,금남58_1127,2.643322476,1623
573,금남58_4432,2.624530663,2097
574,금남58_4455,4.695821186,4832
575,금남58_4431,2.629577465,1867
576,금남58_4448,2.143049933,1588
577,금남58_4433,4.957207207,4402
578,금남58_4460,4.027748132,3774
579,금남58_4527,2.064661654,1373
580,금남58_4534,2.830143541,2366
581,금남58_1128,4.47133758,2106
582,금남58_4451,4.329022989,3013
583,금남58_4354,1.715099715,602
584,금남58_4355,1.531914894,504
585,금남59_2092,1.755474453,481
586,금남59_1109,1.357664234,372
587,금남59_3137,1.604105572,547
588,금남59_1122,6.603053435,5190
589,금남59_1123,3.061255743,1999
590,금남59_1141,2.633838384,2086
591,금남59_1142,1.325949367,419
592,금남59_3293,1.540785498,510
593,금남59_2054,2.87088274,2179
594,금남59_2055,1.583908046,689
595,금남59_2100,2.83908046,1235
596,금남59_3256,1,3
597,금남59_2163,1.536231884,636
598,금남59_2042,2.674902471,2057
599,금남59_2246,2.510028653,1752
600,금남59_3120,2.152091255,1132
601,금남59_3121,2.605740181,1725
602,금남59_1130,3.854862119,2656
603,금남59_1131,2.097995546,942
604,금남59_3108,4.561728395,4434
605,금남59_3109,2.075,1245
606,금남59_3122,1.893915757,1214
607,금남59_3214,2.31443299,1796
608,금남59_3110,1.831625183,1251
609,금남59_3111,2.233962264,1776
610,금남59_3238,2.791005291,1055
611,금남59_2058,1.387012987,534
612,금남59_2437,1.202531646,190
613,금남59_2438,1.243902439,102
614,금남59_3278,2.138413686,1375
615,금남59_3274,1.094339623,116
616,금남59_3275,4.469387755,4161
617,금남59_3282,1.868110236,949
618,금남59_2247,1.465240642,274
619,금남59_2248,2.233393178,1244
620,금남59_4524,1.25388601,242
621,금남59_4525,1.658476658,675
622,금남59_2167,6.118607182,5623
623,금남59_2168,2.763948498,1932
624,금남59_3080,2.750659631,2085
625,금남59_3081,1.44266055,629
626,금남59_3078,2.411764706,1845
627,금남59_3079,1.723608445,898
628,금남59_2290,2.281923715,1376
629,금남59_2303,4.029816514,3514
630,금남59_2304,1.72061657,893
631,금남59_2305,3.935175345,3703
632,금남59_2440,1.181818182,39
633,금남59_2441,1.661891117,580
634,금남59_2442,1.553719008,376
635,금남59_2297,3.373873874,2996
636,금남59_2298,3.433799785,3190
637,금남59_1146,2.698684211,2051
638,금남59_1147,3.32767624,2549
639,금남59_1045,2.03256705,1061
640,금남59_1046,1.460055096,530
641,금남59_3112,1.506112469,616
642,금남59_3267,1.591651543,877
643,금남59_3279,3.90521327,3296
644,금남59_3252,1.309278351,127
645,금남59_3253,1.512315271,614
646,금남59_3260,1.945578231,286
647,금남59_3261,2.242424242,1406
648,금남59_2173,1.904761905,960
649,금남59_4528,3.64321608,725
650,금남59_1135,5.633204633,4377
651,금남59_1136,4.799043062,4012
652,금남59_2255,1.265432099,205
653,금남59_2256,2.041310541,1433
654,금남59_2258,1.527272727,588
655,금남59_2259,2.74137931,2067
656,금남59_2261,2.058823529,1155
657,금남59_2262,1.553672316,550
658,금남59_2263,3.887905605,3954
659,금남59_2264,2.025423729,1195
660,금남59_2265,1.172727273,129
661,금남59_2266,2.029498525,688
662,금남59_2267,3.048933501,2430
663,금남59_2268,1.801948052,555
664,금남59_2269,2.562082777,1919
665,금남59_2315,1.702521008,1013
666,금남59_2316,5.993623804,5640
667,금남59_2447,1.737762238,994
668,금남59_2448,3.915422886,3148
669,금남59_2299,2.206785137,1366
670,금남59_2300,2.94691358,2387
671,금남59_2155,1.734265734,744
672,금호36_2013,5.217061611,5504
673,금호36_2014,1.651600753,877
674,금호36_2082,2.06446281,1249
675,금호36_2083,1.538666667,577
676,금호36_4173,5.404109589,5523
677,금호36_4222,1.06097561,87
678,금호36_4510,1.840236686,933
679,금호36_4511,1.47826087,680
680,금호36_4512,2.673374613,1727
681,금호36_4513,2.96039604,2093
682,금호36_2001,1.944444444,140
683,금호36_2002,9.205205205,9196
684,금호36_2077,2.164935065,1667
685,금호36_2078,4.434504792,4164
686,금호36_1122,13.42259414,12832
687,금호36_1123,4.903498191,4065
688,금호36_1111,6.351407716,6091
689,금호36_1112,4.275442478,3865
690,금호36_1113,3.44556962,2722
691,금호36_1114,4.045154185,3673
692,금호36_2009,7.36713615,7846
693,금호36_2010,1.360501567,434
694,금호36_4216,4.321167883,4144
695,금호36_2076,1.547717842,746
696,금호36_2011,4.997214485,5382
697,금호36_2186,2.285917496,1607
698,금호36_2270,2.094910591,1523
699,금호36_3007,3.146370023,2687
700,금호36_2045,1.577342048,724
701,금호36_4183,4.932338308,4957
702,금호36_4184,1.205992509,322
703,금호36_2163,2.592592593,2030
704,금호36_2042,2.339622642,1860
705,금호36_2351,1.583643123,426
706,금호36_2119,1.900673401,1129
707,금호36_1058,4.028985507,3614
708,금호36_1059,1.873263889,1079
709,금호36_1062,1.455497382,556
710,금호36_1063,8.382703777,8433
711,금호36_4172,6.415384615,6672
712,금호36_4185,1.681102362,854
713,금호36_4186,2.85202864,2390
714,금호36_4187,8.018357488,8299
715,금호36_2320,3.081113801,2545
716,금호36_2317,5.493190661,5647
717,금호36_2318,1.183333333,71
718,금호36_1052,5.612871287,5669
719,금호36_1053,2.495398773,1627
720,금호36_2325,2.193760263,1336
721,금호36_1042,6.602895553,6385
722,금호36_1130,5.385613208,4567
723,금호36_4178,3.506937033,3286
724,금호36_4179,1.641791045,440
725,금호36_4239,2.15,1548
726,금호36_1031,4.242696629,3776
727,금호36_1032,1.418032787,692
728,금호36_1017,8.081967213,8381
729,금호36_1018,7.715489989,7322
730,금호36_4191,5.248971193,5102
731,금호36_4192,1.385204082,543
732,금호36_2066,4.191866528,4020
733,금호36_2271,2.834305718,2429
734,금호36_2080,3.372460497,2988
735,금호36_2301,8.611265005,9326
736,금호36_2302,3.851089588,3181
737,금호36_2058,2.250704225,1598
738,금호36_2050,3.494926719,3100
739,금호36_2059,2.8225,2258
740,금호36_1049,1.634703196,358
741,금호36_1050,3.718292683,3049
742,금호36_2273,2.130769231,1385
743,금호36_2274,13.46774194,14195
744,금호36_2276,6.506159015,5810
745,금호36_4181,1.165680473,197
746,금호36_4182,3.613903743,3379
747,금호36_2084,3.659235669,3447
748,금호36_2085,9.844070962,10543
749,금호36_2167,4.871937639,4375
750,금호36_2168,4.740698985,4205
751,금호36_1033,2.001449275,1381
752,금호36_4193,8.873831776,9495
753,금호36_4311,1.173076923,122
754,금호36_1068,1.451499118,823
755,금호36_1069,1.784,223
756,금호36_2090,1.679671458,818
757,금호36_2205,5.600580271,5791
758,금호36_2278,4.823468328,4645
759,금호36_2206,2.461870504,1711
760,금호36_2279,3.229357798,2816
761,금호36_1039,1.448512586,633
762,금호36_1040,3.16744186,2724
763,금호36_2283,2.574031891,2260
764,금호36_2284,2.482188295,1951
765,금호46_2062,3.11038961,1916
766,금호46_2063,2.572307692,1672
767,금호46_2013,4.012631579,3812
768,금호46_2014,1.396325459,532
769,금호46_2174,1.854489164,1198
770,금호46_2175,1.201492537,161
771,금호46_5289,1.498866213,661
772,금호46_5290,1.613095238,813
773,금호46_5740,1.785714286,950
774,금호46_5742,6.285576923,6537
