idx,target,m,s
3581,6113_2,1.217391304,28
3582,4042_2,1,1
3583,4370_2,3.41580756,994
3584,4371_2,1.594142259,381
3585,6115_2,2.44,61
3586,6171_2,1.266666667,38
3587,6174_2,1.25,35
3588,6175_2,2.194029851,147
3589,6117_2,1,8
3590,6118_2,1.981481481,107
3591,6419_2,1.181818182,26
3592,4258_2,2.504,626
3593,4259_2,1.377358491,73
3594,4261_2,3.179856115,442
3595,4471_2,2,176
3596,6177_2,1.258064516,39
3597,6426_2,1.5625,50
3598,4473_2,1,13
3599,4478_2,1.44,36
3600,4479_2,5.529411765,1034
3601,4608_2,1.324324324,49
3602,6125_2,1.125,9
3603,6126_2,1.375,44
3604,6182_2,1.052631579,20
3605,6128_2,2.036363636,112
3606,6129_2,1.931034483,56
3607,6130_2,1.5,6
3608,6131_2,1.375,44
3609,4003_2,9.195286195,2731
3610,4018_2,1.14516129,71
3611,4020_2,1.276595745,60
3612,4454_2,1.516853933,135
3613,4035_2,2.816793893,369
3614,6138_2,1.625,65
3615,4050_2,1.514563107,156
3616,2161_2,1.25,20
3617,2169_2,1.626865672,109
3618,6142_2,1.428571429,50
3619,6144_2,1.095238095,23
3620,6148_2,1.538461538,40
3621,4103_2,1.126984127,71
3622,4618_2,1.395348837,60
3623,6150_2,1.483870968,46
3624,4121_2,1.394736842,53
3625,4206_2,1.740740741,94
3626,4063_2,1.41509434,75
3627,4064_2,2.612903226,162
3628,4072_2,2.269230769,236
3629,4668_2,3,192
3630,4669_2,1.3,52
3631,4073_2,1.735849057,184
3632,4074_2,2.018181818,111
3633,4135_2,1.283018868,68
3634,4256_2,1.32,66
3635,4257_2,2.32,232
3636,4360_2,1.445454545,159
3637,4372_2,2.067961165,426
3638,4581_2,1.088235294,37
3639,4093_2,3.482758621,101
3640,1060_2,2.751131222,608
3641,1061_2,3.782258065,938
3642,1029_2,1.5,69
3643,1030_2,2.803571429,314
3644,1101_2,1.105263158,42
3645,3180_2,1.614754098,197
3646,3181_2,2.01754386,345
3647,3182_2,1.526315789,203
3648,3221_2,2.140540541,396
3649,3223_2,2.445086705,423
3650,3224_2,2.345,469
3651,3251_2,1.488188976,189
3652,2226_2,1.675675676,186
3653,2125_2,1.214285714,34
3654,2341_2,2.112359551,188
3655,3187_2,2.095541401,329
3656,3188_2,1.580152672,207
3657,4043_2,1.511811024,192
3658,5174_2,9.471365639,2150
3659,1159_2,1.75,21
3660,5110_2,2.118959108,570
3661,5193_2,8.190721649,1589
3662,4060_2,1.961290323,304
3663,4526_2,2.158783784,639
3664,4097_2,3.032407407,655
3665,4496_2,4.367058824,1856
3666,4497_2,3.809045226,1516
3667,4505_2,2.528619529,751
3668,4506_2,1.671171171,371
3669,4498_2,1.718894009,373
3670,4499_2,2.131578947,486
3671,5196_2,1.339285714,75
3672,5197_2,7.811764706,1328
3673,4572_2,1.464285714,41
3674,4203_2,2.333333333,7
3675,1152_2,1.285714286,90
3676,4335_2,1.5,3
3677,2039_2,2.052631579,39
3678,2157_2,1.672727273,92
3679,2200_2,1,3
3680,5498_2,1.157894737,66
3681,5545_2,1.488888889,67
3682,4260_2,2.169230769,423
3683,4590_2,1.559322034,92
3684,4591_2,1.661016949,98
3685,2211_2,2.111111111,114
3686,2355_2,1.575,63
3687,2234_2,1.626373626,148
3688,2235_2,1.406976744,121
3689,4535_2,1,6
3690,5276_2,1.6,8
3691,5329_2,1.555555556,14
3692,5277_2,2.1,21
3693,5231_2,1,2
3694,5349_2,1.151515152,38
3695,5351_2,1.114285714,39
3696,5353_2,1.166666667,7
3697,5526_2,1.581395349,68
3698,5366_2,1,8
3699,5368_2,1.1,11
3700,5976_2,1,3
3701,5571_2,1.15,23
3702,5324_2,1.352941176,23
3703,5326_2,1.588235294,27
3704,5327_2,1.326530612,65
3705,5328_2,1.25,10
3706,5334_2,1.727272727,38
3707,5338_2,1.352941176,23
3708,5339_2,1.086956522,25
3709,5341_2,1.318181818,29
3710,5348_2,1.222222222,11
3711,5359_2,1.407407407,38
3712,5360_2,1,6
3713,5362_2,1,7
3714,5367_2,1.428571429,60
3715,5344_2,1.25,55
3716,5374_2,1,5
3717,5378_2,1.292682927,53
3718,5387_2,1.222222222,11
3719,2202_2,1.166666667,56
3720,5390_2,1.12195122,46
3721,5391_2,1,2
3722,5032_2,1.416666667,17
3723,5120_2,1.230769231,16
3724,5782_2,1.083333333,13
3725,5960_2,1.310344828,38
3726,5778_2,1.142857143,8
3727,5129_2,1,1
3728,5130_2,1.307692308,34
3729,5780_2,1.810810811,67
3730,5787_2,1.966666667,59
3731,5786_2,1.333333333,32
3732,5040_2,1.5625,25
3733,5043_2,1.826086957,42
3734,5790_2,1.1,11
3735,5050_2,1.583333333,38
3736,5052_2,2.14893617,101
3737,5053_2,1.266666667,19
3738,5057_2,1.409090909,31
3739,5058_2,1.951219512,80
3740,5065_2,1.655172414,48
3741,5144_2,1,2
3742,5784_2,1.862745098,95
3743,5079_2,1.222222222,11
3744,5381_2,1.166666667,14
3745,5081_2,1.5,12
3746,5514_2,1.428571429,10
3747,5094_2,1.911290323,237
3748,5372_2,1,3
3749,5356_2,1,9
3750,5357_2,1.5,15
3751,5533_2,3.263565891,421
3752,5534_2,1.888888889,17
3753,5557_2,1.222222222,11
3754,5413_2,1.170212766,55
3755,5414_2,2.361111111,85
3756,2210_2,1,2
3757,5202_2,1.741935484,54
3758,6446_2,7.516556291,1135
3759,5016_2,1.210526316,23
3760,6450_2,13.45679012,2180
3761,5470_2,1.134615385,59
3762,5471_2,1.347368421,128
3763,6621_2,1.333333333,8
3764,6622_2,10.05625,1609
3765,6451_2,11.38461538,1776
3766,6449_2,2.0625,33
3767,6444_2,1,4
3768,4029_2,1.166666667,7
3769,4422_2,1.21875,78
3770,6469_2,1,7
3771,6470_2,4.703125,301
3772,1082_2,1.290322581,40
3773,6285_2,1.5,3
3774,6288_2,1.444444444,13
3775,6344_2,1.357142857,38
3776,6345_2,1.35,54
3777,6348_2,1.625,13
3778,6351_2,1.794871795,70
3779,6365_2,1.333333333,16
3780,6300_2,2,2
3781,6619_2,1.571428571,110
3782,6378_2,1.210526316,23
3783,6380_2,2.214814815,299
3784,6457_2,1.978947368,188
3785,6389_2,2.222222222,40
3786,6391_2,2.993670886,473
3787,6392_2,2.09375,201
3788,6399_2,1.38,69
3789,6400_2,3.052238806,409
3790,6407_2,2.052083333,197
3791,6410_2,1.529411765,104
3792,6411_2,2.228915663,185
3793,6335_2,3.583333333,43
3794,6458_2,2,14
3795,6346_2,1.2,12
3796,6466_2,2.509090909,138
3797,1089_2,1.073170732,44
3798,6377_2,1.222222222,22
3799,2178_2,1.649350649,127
3800,2360_2,1.315789474,100
3801,2357_2,1.725,138
3802,2193_2,1.166666667,49
3803,2222_2,1.76744186,76
3804,2361_2,1.166666667,7
3805,2342_2,4,380
3806,2358_2,1.344827586,39
3807,1078_2,2.0625,99
3808,1084_2,1,4
3809,1104_2,2.12,106
3810,1105_2,1.5,45
3811,1174_2,1.916666667,46
3812,6052_2,1.142857143,8
3813,6053_2,2.210526316,168
3814,6054_2,1.25,5
3815,6055_2,9.354545455,1029
3816,6019_2,1.117647059,19
3817,6020_2,1.738461538,113
3818,5896_2,1.441176471,98
3819,6022_2,1.111111111,20
3820,5950_2,1.891891892,70
3821,5898_2,1.416666667,51
3822,6059_2,1.533333333,69
3823,5894_2,1.47826087,34
3824,6023_2,1.465116279,63
3825,6064_2,2.164705882,184
3826,5020_2,1,3
3827,6065_2,4.823076923,627
3828,6066_2,2.333333333,14
3829,5892_2,1.4,35
3830,5955_2,1.27027027,47
3831,5024_2,1,9
3832,6067_2,2,2
3833,6068_2,1.1,11
3834,5025_2,1,2
3835,5026_2,1.071428571,15
3836,5574_2,2.780104712,531
3837,5576_2,1.704918033,104
3838,5759_2,1.875,105
3839,5760_2,1,2
3840,4168_2,1.2,48
3841,4169_2,2.048780488,84
3842,2318_2,1.962121212,259
3843,4176_2,1.494252874,130
3844,4177_2,3.6171875,463
3845,3233_2,1.956521739,180
3846,6610_2,1.233333333,37
3847,6357_2,1.321428571,37
3848,6602_2,1,12
3849,6600_2,1,2
3850,6369_2,2.733333333,205
3851,3292_2,1.1,33
3852,2359_2,1.424242424,47
3853,5004_2,1.9,19
3854,2324_2,1.6375,131
3855,3276_2,1.702702703,63
3856,3277_2,1.936507937,122
3857,3244_2,2.4375,507
3858,3215_2,2.090909091,414
3859,3248_2,2.486631016,465
3860,3246_2,2.041237113,396
3861,2352_2,2.222222222,20
3862,3151_2,2.108108108,156
3863,3346_2,1.911764706,65
3864,3289_2,2.742857143,288
3865,4022_2,1.625,26
3866,4037_2,5.443243243,1007
3867,4133_2,1.142857143,8
3868,6196_2,1.857142857,26
3869,6197_2,1.066666667,16
3870,6200_2,1.5,12
3871,5095_2,2.417647059,411
3872,5109_2,1,2
3873,6209_2,1.538461538,20
3874,6215_2,1.1875,19
3875,6216_2,1.615384615,21
3876,6245_2,1,6
3877,6246_2,1,1
3878,6249_2,1.111111111,20
3879,6252_2,1.666666667,25
3880,6257_2,1.1,11
3881,6258_2,1,1
3882,6262_2,1,1
3883,6265_2,1.666666667,30
3884,6266_2,1.125,9
3885,5419_2,1.876190476,197
3886,6269_2,1,9
3887,5494_2,1.375,44
3888,5495_2,2.303030303,152
3889,4024_2,1.071428571,15
3890,5510_2,1.130434783,52
3891,5511_2,1.93877551,190
3892,5687_2,1.2,24
3893,5688_2,1.111111111,40
3894,5102_2,2.325757576,307
3895,5103_2,2.92893401,577
3896,5527_2,1.325581395,57
3897,5530_2,2.794520548,204
3898,5532_2,2.788888889,251
3899,5536_2,3.189473684,303
3900,5537_2,3.309278351,321
3901,5548_2,3.780701754,431
3902,5549_2,1.929824561,110
3903,5550_2,2.383561644,174
3904,5551_2,1.525423729,90
3905,5554_2,3.887850467,416
3906,5411_2,3.353846154,654
3907,5412_2,2.930693069,296
3908,4116_2,1.273809524,107
3909,5568_2,2.414285714,169
3910,5569_2,2.43373494,202
3911,5803_2,1.767123288,129
3912,5575_2,2.24137931,195
3913,5577_2,1.75,56
3914,2434_2,2.802083333,269
3915,4630_2,1.5,66
3916,2435_2,2.034090909,179
3917,2436_2,1.105263158,42
3918,4628_2,2.079365079,131
3919,2449_2,1.16,29
3920,2450_2,1.863636364,123
3921,4575_2,1.090909091,12
3922,4013_2,2,64
3923,4146_2,1.066666667,16
3924,4649_2,1.523809524,32
3925,4130_2,1.810344828,105
3926,4122_2,2.275362319,157
3927,5689_2,1.15,23
3928,5690_2,1.527777778,55
3929,5691_2,2.905172414,337
3930,5692_2,1.566666667,94
3931,5853_2,1.385964912,79
3932,5113_2,2,98
3933,5114_2,1.95,117
3934,4099_2,2.3,69
3935,5115_2,1,3
3936,5501_2,1.347826087,31
3937,5518_2,1,6
3938,5525_2,1.1,22
3939,5542_2,2.026315789,77
3940,5117_2,1.2,30
3941,5118_2,1,5
3942,4138_2,1.4,21
3943,5500_2,1.315789474,25
3944,5650_2,1,6
3945,5651_2,1.238095238,26
3946,5104_2,1.25,5
3947,5106_2,1,6
3948,5538_2,1.285714286,27
3949,5649_2,1,5
3950,5552_2,1.4,7
3951,5553_2,1.111111111,20
3952,4015_2,1.380952381,29
3953,4047_2,1.352941176,69
3954,4055_2,1.692307692,110
3955,4056_2,1.2,12
3956,4587_2,1,10
3957,4325_2,1.96875,189
3958,4276_2,1.656716418,111
3959,4477_2,1.125,18
3960,6096_2,1.090909091,12
3961,1028_2,1.526315789,58
3962,4290_2,1.458333333,70
3963,4292_2,1.409090909,31
3964,6099_2,1.516666667,91
3965,6434_2,1.105263158,21
3966,4324_2,1.263157895,24
3967,4327_2,1.666666667,40
3968,4571_2,1.9,95
3969,4275_2,1.142857143,8
3970,4300_2,1.2,6
3971,4263_3,1.6,56
3972,4267_3,1.555555556,14
3973,2049_3,1.208333333,29
3974,4334_3,3.051051051,4064
3975,4529_3,1.827838828,998
3976,2001_3,6.235327963,10837
3977,2002_3,6.175135501,18229
3978,2180_3,1.584615385,515
3979,2181_3,1.752293578,382
3980,2179_3,1.584269663,282
3981,1122_3,5.729383018,9379
3982,1123_3,5.796344648,11100
3983,2156_3,1.216666667,73
3984,2184_3,1.212121212,40
3985,2185_3,1.579268293,259
3986,1111_3,3.707855974,4531
3987,1112_3,5.582384207,7352
3988,1113_3,3.361209964,3778
3989,1114_3,3.373860182,3330
3990,2187_3,3.294392523,1410
3991,2045_3,1.651315789,753
3992,2055_3,1.572413793,456
3993,1014_3,2.03257329,624
3994,1051_3,1.404255319,198
3995,2040_3,1.258064516,39
3996,2041_3,2.409090909,159
3997,4515_3,1.728888889,389
3998,4530_3,3.195845697,1077
3999,2348_3,1.271428571,89
4000,2350_3,1.953367876,377
4001,1015_3,1.831896552,425
4002,1016_3,2.266666667,544
4003,1041_3,5.908319185,3480
4004,1044_3,2.850903614,1893
4005,1119_3,3.522058824,1916
4006,4586_3,1.288888889,58
4007,4305_3,3.653846154,95
4008,1042_3,3.463836478,2203
4009,1130_3,6.943138327,12699
4010,2182_3,1.283018868,68
4011,2183_3,2.918088737,855
4012,1056_3,2.906024096,2412
4013,1057_3,3.361985472,2777
4014,4337_3,1.346153846,35
4015,4582_3,1.640625,105
4016,1037_3,1.189189189,44
4017,1038_3,1.40625,135
4018,1024_3,2.047619048,129
4019,1025_3,1.794117647,122
4020,2194_3,1.265432099,205
4021,2050_3,3.197674419,2475
4022,4495_3,1.714285714,72
4023,4585_3,1.325581395,57
4024,2274_3,5.697478992,3390
4025,2276_3,4.970902037,5125
4026,4342_3,2.063291139,2282
4027,4343_3,2.402877698,2672
4028,2208_3,1.53125,49
4029,2195_3,1.778947368,169
4030,2199_3,1.192307692,62
4031,1034_3,2.112149533,226
4032,1036_3,1.888888889,238
4033,4195_3,1.884615385,49
4034,4536_3,1.710784314,349
4035,4532_3,1.756906077,954
4036,4533_3,1.850719424,1029
4037,2201_3,1.229166667,177
4038,2202_3,1.172413793,68
4039,4321_3,1.564102564,61
4040,2203_3,1.637931034,475
4041,2204_3,1.652173913,152
4042,4329_3,1.277777778,46
4043,4331_3,2.103092784,204
4044,4332_3,1,3
4045,2283_3,2.181715576,1933
4046,2284_3,2.932222222,2639
4047,1005_3,2.539823009,1722
4048,1006_3,2.833333333,1649
4049,1137_3,3.173333333,952
4050,6340_3,2.025,162
4051,1003_3,3.547281324,3001
4052,1004_3,4.572375691,4138
4053,4336_3,1.611111111,232
4054,1093_3,2.75146771,1406
4055,2004_3,2.72790404,4321
4056,6303_3,1.6,8
4057,1139_3,1.896358543,1354
4058,1074_3,1,8
4059,1083_3,2.123595506,1134
4060,6310_3,1,4
4061,6342_3,1.166666667,7
4062,1007_3,3.862723214,3461
4063,1008_3,4.652468538,4806
4064,1108_3,3.521172638,2162
4065,4147_3,3.50617284,1136
4066,4148_3,10.53360489,5172
4067,6312_3,1,9
4068,6319_3,1.125,9
4069,4144_3,2.451219512,1608
4070,4145_3,1.719387755,674
4071,4439_3,1.90234375,487
4072,4440_3,2.441176471,581
4073,1131_3,1.947807933,933
4074,6317_3,1,3
4075,6277_3,1.266666667,19
4076,6281_3,1.083333333,13
4077,6283_3,1.428571429,10
4078,2193_3,1.023255814,44
4079,1155_3,1.676229508,818
4080,1156_3,3.852988691,2385
4081,1086_3,2,176
4082,1095_3,2.03902439,418
4083,1096_3,2.549912434,1456
4084,4340_3,2.023166023,524
4085,4341_3,1.856031128,477
4086,1127_3,4.882506527,5610
4087,6322_3,1.222222222,22
4088,4656_3,3.52173913,486
4089,1079_3,1.142857143,40
4090,1080_3,2.657627119,784
4091,6367_3,1.547619048,65
4092,6401_3,1.322580645,82
4093,6402_3,2.081339713,435
4094,1146_3,3.299477222,4418
4095,1147_3,8.307180851,12494
4096,1045_3,4.184261036,4360
4097,4450_3,1.714617169,739
4098,4509_3,1.864951768,580
4099,6620_3,1.301587302,82
4100,1149_3,3.512705531,4700
4101,1150_3,1.387423935,684
4102,1090_3,2.618357488,1626
4103,1098_3,1.467105263,446
4104,1099_3,3.400936037,2180
4105,6325_3,1.142857143,8
4106,6326_3,1,4
4107,6328_3,1,4
4108,6329_3,1.444444444,26
4109,4354_3,1.633879781,299
4110,4355_3,1.911764706,390
4111,1151_3,3.64886613,4988
4112,6394_3,5.116504854,1581
4113,6331_3,1,5
4114,6618_3,1.630769231,106
4115,6379_3,1.694444444,122
4116,6380_3,2.441666667,293
4117,6383_3,3.577235772,440
4118,6384_3,1.166666667,14
4119,6385_3,3.397590361,846
4120,6386_3,2.372262774,325
4121,6427_3,1.2,12
4122,6428_3,1.634615385,85
4123,6395_3,6.2890625,805
4124,1094_3,1.213592233,125
4125,2003_3,5.312273057,7315
4126,2007_3,1.636015326,427
4127,1076_3,1.629032258,101
4128,1082_3,1.1875,38
4129,1107_3,1.402489627,338
4130,1046_3,1.664536741,1042
4131,6619_3,1.513157895,115
4132,1089_3,1.117647059,57
4133,6393_3,1.285714286,99
4134,6381_3,1,15
4135,6396_3,1.384615385,18
4136,6397_3,1.5,57
4137,1002_3,4.100917431,1341
4138,4250_3,3.669164882,3427
4139,4251_3,4.496571988,4591
4140,4197_3,4.570100697,5900
4141,4198_3,6.331365314,8579
4142,4253_3,2.135699374,1023
4143,4254_3,3.597222222,4144
4144,4379_3,2.541666667,2501
4145,4380_3,5.143088116,6362
4146,4542_3,1.534090909,135
4147,4543_3,1.093023256,47
4148,4544_3,1.338709677,166
4149,4545_3,1.438848921,200
4150,4381_3,4.461165049,919
4151,4382_3,5.351941748,2205
4152,4466_3,9.784415584,3767
4153,4252_3,2.964319249,3157
4154,4255_3,3.384441939,3002
4155,4384_3,4.607407407,1244
4156,4385_3,2.090909091,23
4157,1050_3,3.346347607,2657
4158,1010_3,2.505681818,1764
4159,4421_3,2.546699875,2045
4160,4423_3,1.172413793,34
4161,4386_3,1.613636364,710
4162,4375_3,1.745398773,569
4163,4376_3,4.533965245,2870
4164,4392_3,2.234449761,467
4165,4393_3,3.099630996,840
4166,4394_3,2.488888889,224
4167,4389_3,2.44973545,463
4168,4390_3,3.852830189,1021
4169,4400_3,5.013779528,2547
4170,4472_3,5.168539326,920
4171,4401_3,4.796042618,3151
4172,4403_3,1.76875,283
4173,4404_3,1.5,21
4174,4405_3,1.166666667,21
4175,4579_3,2.75,132
4176,4609_3,5.426229508,993
4177,4482_3,1.111111111,10
4178,4483_3,1.464285714,41
4179,4484_3,1.642857143,23
4180,4485_3,2.496296296,337
4181,4487_3,1.34,67
4182,4410_3,2.917857143,2451
4183,4411_3,7.906214689,6997
4184,4408_3,4.616084977,3042
4185,4409_3,3.384408602,2518
4186,1178_3,5.75984252,2926
4187,1177_3,10.94117647,3720
4188,1181_3,5.865168539,522
4189,4546_3,2.2,198
4190,4547_3,1.608695652,74
4191,4424_3,1.121212121,37
4192,4262_3,3.221818182,1772
4193,4488_3,5.654269972,4105
4194,2062_3,2.182481752,1196
4195,2063_3,2.501824818,1371
4196,2209_3,2.195876289,1065
4197,4271_3,1.333333333,36
4198,4273_3,1,1
4199,2176_3,2.286561265,1157
4200,4170_3,3.075949367,2430
4201,4171_3,9.192339717,11040
4202,4512_3,3.375387797,3264
4203,4513_3,2.612975391,2336
4204,4269_3,1.727272727,38
4205,3007_3,3.505441354,2899
4206,4217_3,2.94137931,853
4207,4016_3,1.875,15
4208,4017_3,1.090909091,24
4209,4019_3,1.419354839,44
4210,4220_3,2.264214047,677
4211,4221_3,1.825503356,272
4212,4164_3,6.003558719,6748
4213,4165_3,4.256872038,4491
4214,4416_3,3.400428266,3176
4215,4417_3,5.529139685,5977
4216,2064_3,2.97027027,2198
4217,2065_3,3.634343434,3598
4218,4174_3,3.890625,2988
4219,4175_3,4.865684575,5615
4220,4239_3,3.137281292,2331
4221,4653_3,1.131578947,43
4222,4284_3,1.414634146,58
4223,4553_3,4.172222222,4506
4224,4554_3,4.451456311,5502
4225,4493_3,2.060810811,915
4226,4521_3,2.428235294,1032
4227,2217_3,4.627835052,4489
4228,2218_3,1.269230769,33
4229,2221_3,1.052631579,20
4230,2223_3,3.807860262,872
4231,2068_3,2.661710037,1432
4232,2069_3,3.226790451,2433
4233,4274_3,1.75,91
4234,4289_3,1.2,6
4235,4049_3,1.571428571,44
4236,4051_3,1.230769231,16
4237,4052_3,2,4
4238,2232_3,3.778034682,6536
4239,2233_3,3.350681537,2704
4240,4301_3,2.375,152
4241,4081_3,2.476923077,161
4242,4596_3,2,76
4243,4083_3,1.095238095,23
4244,4303_3,1.473214286,165
4245,2236_3,3.749498998,1871
4246,4500_3,1.1875,38
4247,4501_3,1.074074074,29
4248,4346_3,4.022132797,3998
4249,4347_3,3.345428157,2305
4250,4507_3,1.265306122,62
4251,1128_3,3.177615572,2612
4252,1129_3,4.922857143,3446
4253,4316_3,1.706896552,99
4254,4556_3,2.416988417,1878
4255,4557_3,2.54251497,2123
4256,2237_3,3.407883462,3977
4257,2241_3,1.836767036,1159
4258,2008_3,5.2359447,5681
4259,2051_3,3.155172414,2196
4260,4603_3,1.392857143,39
4261,4173_3,4.137992832,2309
4262,4214_3,2.453061224,601
4263,1011_3,2.93814433,285
4264,1012_3,1.468085106,69
4265,3265_3,1.680555556,121
4266,4541_3,2.239919355,1111
4267,4216_3,3.756032172,1401
4268,3172_3,4.879699248,649
4269,3173_3,2.663265306,261
4270,3206_3,3.183423913,2343
4271,3280_3,3.332909784,2623
4272,4159_3,2.838495575,1283
4273,4160_3,5.064308682,3150
4274,4226_3,1.177777778,53
4275,4161_3,2.427884615,1010
4276,4162_3,2.737662338,1054
4277,1013_3,2.123809524,223
4278,1019_3,3.026086957,348
4279,4190_3,2,276
4280,3120_3,2.456716418,823
4281,3121_3,3.546448087,1298
4282,4178_3,3.495341615,2251
4283,4179_3,2.045045045,454
4284,3091_3,3.951199338,4777
4285,3093_3,2.899835796,3532
4286,3122_3,2.42037037,1307
4287,3214_3,3.343101343,2738
4288,4550_3,1.733990148,352
4289,3238_3,3.308823529,900
4290,1125_3,1.136363636,25
4291,3139_3,1.340425532,63
4292,1022_3,1.5,93
4293,1023_3,1.490909091,82
4294,1017_3,8.612104539,12522
4295,1018_3,10.01498638,14702
4296,3096_3,1.627906977,70
4297,3097_3,2.609756098,214
4298,1049_3,1.361111111,147
4299,3098_3,2.411764706,246
4300,3099_3,2.904109589,212
4301,3278_3,2.298724954,1262
4302,3259_3,6.129716981,2599
4303,3100_3,2.045977011,178
4304,3101_3,1.842105263,105
4305,3281_3,1.628571429,57
4306,3282_3,2.479411765,843
4307,4181_3,1.225806452,76
4308,4182_3,3.41875,1641
4309,1145_3,1.233333333,37
4310,3174_3,1.451612903,45
4311,4311_3,1.210762332,270
4312,4348_3,5.197905759,4964
4313,4349_3,4.219432314,3865
4314,3266_3,1.224,153
4315,3267_3,1.940677966,916
4316,3217_3,3.56225426,2718
4317,3218_3,3.446360153,1799
4318,1170_3,1.227272727,27
4319,1171_3,1.136363636,25
4320,4549_3,1.894514768,449
4321,3253_3,1.905737705,465
4322,3260_3,1.592592593,172
4323,3261_3,2.24702381,755
4324,4166_3,4.009708738,2065
4325,4167_3,4.437898089,2787
4326,1135_3,4.078787879,1346
4327,1136_3,9.170967742,8529
4328,1140_3,2,20
4329,3175_3,1.674157303,149
4330,3176_3,1.880597015,126
4331,4551_3,3.849557522,2175
4332,4552_3,5.303191489,2991
4333,4077_3,1.807692308,658
4334,4078_3,2.921017403,2182
4335,4001_3,4.076258993,2833
4336,4002_3,2.158914729,557
4337,4005_3,1.318181818,29
4338,4006_3,1.415384615,184
4339,4061_3,2.978142077,1635
4340,4062_3,2.543340381,1203
4341,4020_3,1.510204082,74
4342,4030_3,5.11627907,4840
4343,4031_3,2.386666667,1611
4344,4463_3,1.115384615,58
4345,4464_3,1.34939759,112
4346,4469_3,1.4375,299
4347,4046_3,1.195652174,55
4348,4387_3,1.413173653,236
4349,4388_3,1.51372549,386
4350,4057_3,2.232472325,605
4351,4058_3,4.98763524,3227
4352,4573_3,4.270897833,2759
4353,4574_3,3.192307692,1494
4354,4067_3,3.281818182,361
4355,4068_3,6.631188119,2679
4356,4079_3,4.218340611,3864
4357,4080_3,1.944144144,1079
4358,4034_3,2.073529412,423
4359,4465_3,1.28,96
4360,4353_3,2.02,707
4361,4413_3,2.594972067,929
4362,4089_3,1.31884058,91
4363,4090_3,1.037037037,28
4364,4399_3,5.24137931,2280
4365,4094_3,2.355555556,424
4366,4095_3,1.8,72
4367,4402_3,6.883572568,4316
4368,4352_3,4.161958569,2210
4369,4412_3,5.111111111,2208
4370,1180_3,1.111111111,10
4371,1179_3,2,16
4372,4108_3,1.303030303,129
4373,4109_3,3.870748299,1138
4374,4110_3,1.860759494,147
4375,4112_3,1.642241379,381
4376,4118_3,2.46473029,594
4377,4119_3,1.518987342,120
4378,4113_3,1.038461538,27
4379,4114_3,1.524822695,215
4380,4434_3,4.190322581,7794
4381,4436_3,3.981412639,2142
4382,4333_3,2.966216216,1756
4383,4518_3,1.670731707,137
4384,4519_3,1.293333333,97
4385,1115_3,2.958115183,1695
4386,1116_3,4.148201439,2883
4387,1117_3,2.754794521,2011
4388,1118_3,3.847434119,2774
4389,4155_3,2.284866469,770
4390,4441_3,3.849965588,5594
4391,4442_3,1.791666667,473
4392,4427_3,6.834002677,5105
4393,4428_3,6.256,4692
4394,4523_3,1.726829268,354
4395,4539_3,3.123511905,2099
4396,4432_3,3.399541635,4450
4397,4455_3,5.631926121,8538
4398,4431_3,2.907865169,2588
4399,4448_3,3.078276165,3500
4400,4433_3,4.443001443,3079
4401,4460_3,4.133971292,2592
4402,4527_3,3.432857143,2403
4403,4534_3,3.620879121,3295
4404,4451_3,5.222222222,2820
4405,2092_3,2.271565495,711
4406,1109_3,1.294117647,66
4407,3137_3,1.733333333,104
4408,1141_3,4.392578125,6747
4409,1142_3,9.211571675,10667
4410,3293_3,1.527777778,220
4411,2054_3,2.901960784,1184
4412,2100_3,3.406919275,2068
4413,3237_3,1,3
4414,2163_3,2.54,2286
4415,2042_3,2.289667897,2482
4416,2245_3,3.898268398,1801
4417,2246_3,3.689274448,2339
4418,2109_3,1.5,162
4419,3108_3,4.534090909,798
4420,3109_3,2.230769231,290
4421,3110_3,3.23828125,829
4422,3111_3,2.392712551,591
4423,2058_3,1.816155989,1304
4424,2437_3,1.1,22
4425,2438_3,1.055555556,19
4426,3274_3,1.917808219,280
4427,3275_3,4.730113636,1665
4428,2247_3,2.332103321,632
4429,2248_3,2.732647815,1063
4430,4524_3,1.234693878,121
4431,4525_3,1.62,324
4432,2167_3,4.578225806,5677
4433,2168_3,5.420707733,4136
4434,3080_3,4.307240705,4402
4435,3081_3,3.332332332,3329
4436,3078_3,3.844074844,3698
4437,3079_3,3.364879075,3200
4438,2290_3,2.858418367,2241
4439,2303_3,4.349410504,4058
4440,2304_3,2.0330033,616
4441,2305_3,4.363811357,4534
4442,2441_3,1.568627451,80
4443,2442_3,1.542857143,54
4444,2297_3,3.277586207,1901
4445,2298_3,3.248387097,2014
4446,3112_3,1.568345324,218
4447,3113_3,1.596638655,190
4448,3279_3,3.718446602,1149
4449,3252_3,1.837606838,215
4450,2173_3,1.739884393,301
4451,4528_3,2.028037383,217
4452,2255_3,2.043103448,711
4453,2256_3,2.847358121,1455
4454,2258_3,3.696612666,2510
4455,2259_3,4.886877828,3240
4456,2260_3,2.952868852,1441
4457,2261_3,3.729540918,3737
4458,2262_3,2.361061947,1334
4459,2263_3,6.196950445,4877
4460,2264_3,2.472477064,1078
4461,2265_3,2.429394813,843
4462,2266_3,3.391459075,1906
4463,2267_3,6.120356612,4119
4464,2268_3,3.341924399,1945
4465,2269_3,5.1453125,3293
4466,2315_3,2.298076923,478
4467,2316_3,6.337748344,1914
