idx,name,i,r,Lati,Longi,dong_name,dist,population
0,31사단,4356,용전184,35.19446667,126.9042167,오치1동,북구,11157
1,31사단,4356,일곡28,35.19446667,126.9042167,오치1동,북구,11157
2,31사단,4356,지원15,35.19446667,126.9042167,오치1동,북구,11157
3,31사단,4357,용전184,35.19454167,126.9040972,오치1동,북구,11157
4,31사단,4357,일곡28,35.19454167,126.9040972,오치1동,북구,11157
5,31사단,4357,지원15,35.19454167,126.9040972,오치1동,북구,11157
6,4.19기념관,1005,228(구151화순사평),35.161825,126.9178361,계림1동,동구,11094
7,4.19기념관,1005,228(화순전대병원),35.161825,126.9178361,계림1동,동구,11094
8,4.19기념관,1005,518,35.161825,126.9178361,계림1동,동구,11094
9,4.19기념관,1005,금남55,35.161825,126.9178361,계림1동,동구,11094
10,4.19기념관,1005,송정19,35.161825,126.9178361,계림1동,동구,11094
11,4.19기념관,1005,송정98,35.161825,126.9178361,계림1동,동구,11094
12,4.19기념관,1005,용봉83,35.161825,126.9178361,계림1동,동구,11094
13,4.19기념관,1006,228(구151화순사평),35.16208889,126.9176389,계림1동,동구,11094
14,4.19기념관,1006,228(화순전대병원),35.16208889,126.9176389,계림1동,동구,11094
15,4.19기념관,1006,518,35.16208889,126.9176389,계림1동,동구,11094
16,4.19기념관,1006,금남55,35.16208889,126.9176389,계림1동,동구,11094
17,4.19기념관,1006,송정19,35.16208889,126.9176389,계림1동,동구,11094
18,4.19기념관,1006,송정98,35.16208889,126.9176389,계림1동,동구,11094
19,4.19기념관,1006,용봉83,35.16208889,126.9176389,계림1동,동구,11094
20,4수원지,4263,1187,35.16192778,126.961875,청풍동,북구,2542
21,4수원지,4263,1187-1,35.16192778,126.961875,청풍동,북구,2542
22,4수원지,4263,충효187,35.16192778,126.961875,청풍동,북구,2542
23,4수원지,4263,충효188,35.16192778,126.961875,청풍동,북구,2542
24,4수원지,4264,1187,35.161825,126.9618056,청풍동,북구,2542
25,4수원지,4264,1187-1,35.161825,126.9618056,청풍동,북구,2542
26,4수원지,4264,충효187,35.161825,126.9618056,청풍동,북구,2542
27,4수원지,4264,충효188,35.161825,126.9618056,청풍동,북구,2542
28,4수원지위,4267,1187,35.15719167,126.9620139,화암동,북구,2542
29,4수원지위,4267,1187-1,35.15719167,126.9620139,화암동,북구,2542
30,4수원지위,4267,충효187,35.15719167,126.9620139,화암동,북구,2542
31,4수원지위,4267,충효188,35.15719167,126.9620139,화암동,북구,2542
32,4수원지위,4268,1187,35.157,126.9620194,화암동,북구,2542
33,4수원지위,4268,1187-1,35.157,126.9620194,화암동,북구,2542
34,4수원지위,4268,충효187,35.157,126.9620194,화암동,북구,2542
35,5.18기념공원,2060,선운14,35.15608056,126.8551278,치평동,서구,30457
36,5.18기념공원,2060,운림50,35.15608056,126.8551278,치평동,서구,30457
37,5.18기념공원,2060,지원45,35.15608056,126.8551278,치평동,서구,30457
38,5.18기념공원,2061,선운14,35.15606667,126.8548528,치평동,서구,30457
39,5.18기념공원,2061,운림50,35.15606667,126.8548528,치평동,서구,30457
40,5.18기념공원,2061,지원45,35.15606667,126.8548528,치평동,서구,30457
41,5.18기념문화센터,2062,518,35.15873333,126.8584444,상무1동,서구,25015
42,5.18기념문화센터,2062,금호46,35.15873333,126.8584444,상무1동,서구,25015
43,5.18기념문화센터,2062,마을799,35.15873333,126.8584444,상무1동,서구,25015
44,5.18기념문화센터,2062,상무62(상무역행),35.15873333,126.8584444,상무1동,서구,25015
45,5.18기념문화센터,2062,상무63,35.15873333,126.8584444,상무1동,서구,25015
46,5.18기념문화센터,2062,상무64,35.15873333,126.8584444,상무1동,서구,25015
47,5.18기념문화센터,2062,선운14,35.15873333,126.8584444,상무1동,서구,25015
48,5.18기념문화센터,2062,임곡89,35.15873333,126.8584444,상무1동,서구,25015
49,5.18기념문화센터,2062,첨단22,35.15873333,126.8584444,상무1동,서구,25015
50,5.18기념문화센터,2063,518,35.15888889,126.8583972,상무1동,서구,25015
51,5.18기념문화센터,2063,금호46,35.15888889,126.8583972,상무1동,서구,25015
52,5.18기념문화센터,2063,마을799,35.15888889,126.8583972,상무1동,서구,25015
53,5.18기념문화센터,2063,상무62,35.15888889,126.8583972,상무1동,서구,25015
54,5.18기념문화센터,2063,상무63,35.15888889,126.8583972,상무1동,서구,25015
55,5.18기념문화센터,2063,상무64,35.15888889,126.8583972,상무1동,서구,25015
56,5.18기념문화센터,2063,선운14,35.15888889,126.8583972,상무1동,서구,25015
57,5.18기념문화센터,2063,임곡89,35.15888889,126.8583972,상무1동,서구,25015
58,5.18기념문화센터,2063,첨단22,35.15888889,126.8583972,상무1동,서구,25015
59,5.18자유공원,2209,518,35.147825,126.8404194,치평동,서구,30457
60,5.18자유공원,2209,상무63,35.147825,126.8404194,치평동,서구,30457
61,5.18자유공원,2209,상무64,35.147825,126.8404194,치평동,서구,30457
62,5.18자유공원,2209,순환01(시청행),35.147825,126.8404194,치평동,서구,30457
63,5.18자유공원,2209,순환01(운천저수지),35.147825,126.8404194,치평동,서구,30457
64,5.18자유공원,2209,좌석02,35.147825,126.8404194,치평동,서구,30457
65,5.18자유공원,2210,518,35.14807778,126.8402278,치평동,서구,30457
66,5.18자유공원,2210,상무63,35.14807778,126.8402278,치평동,서구,30457
67,5.18자유공원,2210,상무64,35.14807778,126.8402278,치평동,서구,30457
68,5.18자유공원,2210,순환01(시청행),35.14807778,126.8402278,치평동,서구,30457
69,5.18자유공원,2210,순환01(운천저수지),35.14807778,126.8402278,치평동,서구,30457
70,5.18자유공원,2210,좌석02,35.14807778,126.8402278,치평동,서구,30457
71,518민주화운동기록관,1137,1187-1,35.149429,126.916271,금남로3가,동구,4704
72,518민주화운동기록관,1137,228(구151화순사평),35.149429,126.916271,금남로3가,동구,4704
73,518민주화운동기록관,1137,228(화순전대병원),35.149429,126.916271,금남로3가,동구,4704
74,518민주화운동기록관,1137,매월61(세하),35.149429,126.916271,금남로3가,동구,4704
75,518민주화운동기록관,1137,매월61(칠석),35.149429,126.916271,금남로3가,동구,4704
76,518민주화운동기록관,1137,송정98,35.149429,126.916271,금남로3가,동구,4704
77,CBS방송국,2013,금호36,35.140561,126.858826,금호1동,서구,20103
78,CBS방송국,2013,금호46,35.140561,126.858826,금호1동,서구,20103
79,CBS방송국,2013,대촌270,35.140561,126.858826,금호1동,서구,20103
80,CBS방송국,2013,마을760,35.140561,126.858826,금호1동,서구,20103
81,CBS방송국,2013,매월61(세하),35.140561,126.858826,금호1동,서구,20103
82,CBS방송국,2013,매월61(칠석),35.140561,126.858826,금호1동,서구,20103
83,CBS방송국,2013,송암72,35.140561,126.858826,금호1동,서구,20103
84,CBS방송국,2013,순환01(시청행),35.140561,126.858826,금호1동,서구,20103
85,CBS방송국,2013,지원45,35.140561,126.858826,금호1동,서구,20103
86,CBS방송국,2013,진월77,35.140561,126.858826,금호1동,서구,20103
87,CBS방송국,2014,금호36,35.14011944,126.8585389,금호1동,서구,20103
88,CBS방송국,2014,금호46,35.14011944,126.8585389,금호1동,서구,20103
89,CBS방송국,2014,대촌270,35.14011944,126.8585389,금호1동,서구,20103
90,CBS방송국,2014,마을760,35.14011944,126.8585389,금호1동,서구,20103
91,CBS방송국,2014,매월61(세하),35.14011944,126.8585389,금호1동,서구,20103
92,CBS방송국,2014,매월61(칠석),35.14011944,126.8585389,금호1동,서구,20103
93,CBS방송국,2014,송암72,35.14011944,126.8585389,금호1동,서구,20103
94,CBS방송국,2014,순환01(운천저수지),35.14011944,126.8585389,금호1동,서구,20103
95,CBS방송국,2014,지원45,35.14011944,126.8585389,금호1동,서구,20103
96,CBS방송국,2014,진월77,35.14011944,126.8585389,금호1동,서구,20103
97,KT&G광주공장,4077,금남57,35.20115833,126.8747639,양산동,북구,38383
98,KT&G광주공장,4077,마을788,35.20115833,126.8747639,양산동,북구,38383
99,KT&G광주공장,4077,양산60,35.20115833,126.8747639,양산동,북구,38383
100,KT&G광주공장,4077,용전84,35.20115833,126.8747639,양산동,북구,38383
101,KT&G광주공장,4077,첨단193,35.20115833,126.8747639,양산동,북구,38383
102,KT&G광주공장,4077,첨단23,35.20115833,126.8747639,양산동,북구,38383
103,KT&G광주공장,4077,첨단30,35.20115833,126.8747639,양산동,북구,38383
104,KT&G광주공장,4077,첨단95,35.20115833,126.8747639,양산동,북구,38383
105,KT&G광주공장,4078,금남57,35.20145,126.8743139,양산동,북구,38383
106,KT&G광주공장,4078,마을788,35.20145,126.8743139,양산동,북구,38383
107,KT&G광주공장,4078,양산60,35.20145,126.8743139,양산동,북구,38383
108,KT&G광주공장,4078,용전84,35.20145,126.8743139,양산동,북구,38383
109,KT&G광주공장,4078,첨단193,35.20145,126.8743139,양산동,북구,38383
110,KT&G광주공장,4078,첨단23,35.20145,126.8743139,양산동,북구,38383
111,KT&G광주공장,4078,첨단30,35.20145,126.8743139,양산동,북구,38383
112,KT&G광주공장,4078,첨단95,35.20145,126.8743139,양산동,북구,38383
113,KTX체육기지,5980,송암68,35.183023,126.791286,장수동,광산구,27956
114,LG전자광주물류센터,5888,문흥18,35.20629621,126.7830286,고룡동,광산구,2212
115,LG전자광주물류센터,5888,일곡10,35.20629621,126.7830286,고룡동,광산구,2212
116,LG전자광주물류센터,5889,문흥18,35.20658098,126.7827286,고룡동,광산구,2212
117,LG전자광주물류센터,5889,일곡10,35.20658098,126.7827286,고룡동,광산구,2212
118,RTM,5884,문흥18,35.19997269,126.7857772,고룡동,광산구,2212
119,RTM,5884,일곡10,35.19997269,126.7857772,고룡동,광산구,2212
120,RTM,5885,문흥18,35.19998011,126.7855851,고룡동,광산구,2212
121,RTM,5885,일곡10,35.19998011,126.7855851,고룡동,광산구,2212
122,가마,5031,송정197,35.17111389,126.7027944,명도동,광산구,2024
123,가마,5031,송정296,35.17111389,126.7027944,명도동,광산구,2024
124,가마,5031,임곡90,35.17111389,126.7027944,명도동,광산구,2024
125,가마,5032,송정197,35.17117778,126.7027583,명도동,광산구,2024
126,가마,5032,송정296,35.17117778,126.7027583,명도동,광산구,2024
127,가마,5032,임곡90,35.17117778,126.7027583,명도동,광산구,2024
130,가산,5585,송정97,35.13033611,126.6789111,대산동,광산구,2230
131,가산,5586,송정97,35.13035278,126.6789639,대산동,광산구,2230
132,가산(북),5587,송정97,35.13416389,126.6770944,대산동,광산구,2230
133,가산(북),5588,송정97,35.13419722,126.6771639,대산동,광산구,2230
134,가삼,5119,선운101,35.15659722,126.7219917,지평동,광산구,2230
135,가삼,5119,임곡90,35.15659722,126.7219917,지평동,광산구,2230
136,가삼,5120,선운101,35.15654444,126.7219611,지평동,광산구,2230
137,가삼,5120,임곡90,35.15654444,126.7219611,지평동,광산구,2230
138,가야농원,1091,봉선76,35.12352222,126.9301722,용산동,동구,7870
139,가야농원,1092,봉선76,35.12364722,126.9302583,용산동,동구,7870
140,가정,5323,임곡89,35.21653611,126.7528389,두정동,광산구,2212
141,가정,5323,임곡91,35.21653611,126.7528389,두정동,광산구,2212
142,가정,5324,임곡290,35.21648889,126.7527944,임곡동,광산구,2212
143,가정,5324,임곡89,35.21648889,126.7527944,임곡동,광산구,2212
144,가정,5324,임곡91,35.21648889,126.7527944,임곡동,광산구,2212
145,가천아파트,5914,마을701,35.151413,126.7877731,소촌동,광산구,34419
146,가천아파트,5915,마을701,35.151326,126.787789,소촌동,광산구,34419
147,가톨릭대평생교육원,2082,금호36,35.14935556,126.8707806,상무2동,서구,24030
148,가톨릭대평생교육원,2082,매월16,35.14935556,126.8707806,상무2동,서구,24030
149,가톨릭대평생교육원,2082,송암47,35.14935556,126.8707806,상무2동,서구,24030
150,가톨릭대평생교육원,2083,금호36,35.14913889,126.8706806,상무2동,서구,24030
151,가톨릭대평생교육원,2083,매월16,35.14913889,126.8706806,상무2동,서구,24030
152,가톨릭대평생교육원,2083,송암47,35.14913889,126.8706806,상무2동,서구,24030
153,각화무등파크,4173,금남55,35.17863056,126.9349472,각화동,북구,21005
154,각화무등파크,4173,금호36,35.17863056,126.9349472,각화동,북구,21005
155,각화무등파크,4173,두암81(무등파크),35.17863056,126.9349472,각화동,북구,21005
156,각화무등파크,4173,마을788,35.17863056,126.9349472,각화동,북구,21005
157,각화무등파크,4173,송암74,35.17863056,126.9349472,각화동,북구,21005
158,각화무등파크,4222,금남55,35.17818333,126.9346861,두암2동,북구,16113
159,각화무등파크,4222,금호36,35.17818333,126.9346861,두암2동,북구,16113
160,각화무등파크,4222,두암81(각화초교),35.17818333,126.9346861,두암2동,북구,16113
161,각화무등파크,4222,마을788,35.17818333,126.9346861,두암2동,북구,16113
162,각화무등파크,4222,송암74,35.17818333,126.9346861,두암2동,북구,16113
163,각화중,4575,두암81(각화초교),35.18180833,126.9375639,각화동,북구,21005
164,각화중,4575,두암81(무등파크),35.18180833,126.9375639,각화동,북구,21005
165,각화중,4575,용전86,35.18180833,126.9375639,각화동,북구,21005
166,각화중,4575,첨단23,35.18180833,126.9375639,각화동,북구,21005
167,각화중,4576,두암81(각화초교),35.18183056,126.9373639,각화동,북구,21005
168,각화중,4576,두암81(무등파크),35.18183056,126.9373639,각화동,북구,21005
169,각화중,4576,마을788,35.18183056,126.9373639,각화동,북구,21005
170,각화중,4576,용전86,35.18183056,126.9373639,각화동,북구,21005
171,각화중,4576,첨단23,35.18183056,126.9373639,각화동,북구,21005
172,각화초교,4214,금남55,35.18066111,126.9363361,각화동,북구,21005
173,각화초교,4214,금호36,35.18066111,126.9363361,각화동,북구,21005
174,각화초교,4214,두암81(각화초교),35.18066111,126.9363361,각화동,북구,21005
175,각화초교,4214,송암74,35.18066111,126.9363361,각화동,북구,21005
176,각화초교,4214,용전86,35.18066111,126.9363361,각화동,북구,21005
177,각화초교,4214,첨단23,35.18066111,126.9363361,각화동,북구,21005
182,개동,3001,대촌69,35.091675,126.8266361,압촌동,남구,6364
183,개동,3001,매월61(칠석),35.091675,126.8266361,압촌동,남구,6364
184,개동,3002,대촌69,35.09166389,126.8265889,압촌동,남구,6364
185,개동,3002,매월61(칠석),35.09166389,126.8265889,압촌동,남구,6364
186,거진,4003,용전84,35.211923,126.874294,용두동,서구,5860
187,거진,4003,첨단95,35.211923,126.874294,용두동,서구,5860
188,거진,4004,마을700,35.21180833,126.8744556,용두동,서구,5860
189,거진,4004,마을799,35.21180833,126.8744556,용두동,서구,5860
190,거진,4004,용전84,35.21180833,126.8744556,용두동,서구,5860
191,거진,4004,첨단95,35.21180833,126.8744556,용두동,서구,5860
192,건강협회,2052,송암73,35.14845,126.8880917,농성2동,서구,4926
193,건강협회,2052,수완12,35.14845,126.8880917,농성2동,서구,4926
194,건강협회,2052,지원25,35.14845,126.8880917,농성2동,서구,4926
195,건강협회,2052,지원56,35.14845,126.8880917,농성2동,서구,4926
196,건강협회,2053,수완12,35.148472,126.888435,농성2동,서구,4926
197,건강협회,2053,지원25,35.148472,126.888435,농성2동,서구,4926
198,건강협회,2053,지원56,35.148472,126.888435,농성2동,서구,4926
199,건강협회(남),2321,송암73,35.147873,126.888924,월산4동,남구,8568
200,건국동파출소,4001,금남57,35.21922222,126.8786972,본촌동,북구,22977
201,건국동파출소,4001,마을700,35.21922222,126.8786972,본촌동,북구,22977
202,건국동파출소,4001,마을799,35.21922222,126.8786972,본촌동,북구,22977
203,건국동파출소,4001,양산60,35.21922222,126.8786972,본촌동,북구,22977
204,건국동파출소,4001,용전84,35.21922222,126.8786972,본촌동,북구,22977
205,건국동파출소,4001,용전85,35.21922222,126.8786972,본촌동,북구,22977
206,건국동파출소,4001,첨단95,35.21922222,126.8786972,본촌동,북구,22977
207,건국동파출소,4002,금남57,35.21918586,126.8789826,본촌동,북구,22977
208,건국동파출소,4002,마을700,35.21918586,126.8789826,본촌동,북구,22977
209,건국동파출소,4002,마을799,35.21918586,126.8789826,본촌동,북구,22977
210,건국동파출소,4002,양산60,35.21918586,126.8789826,본촌동,북구,22977
211,건국동파출소,4002,용전84,35.21918586,126.8789826,본촌동,북구,22977
212,건국동파출소,4002,용전85,35.21918586,126.8789826,본촌동,북구,22977
213,건국동파출소,4002,첨단95,35.21918586,126.8789826,본촌동,북구,22977
214,건국동행정복지센터,4005,금남57,35.22226093,126.8808873,본촌동,북구,22977
215,건국동행정복지센터,4005,마을799,35.22226093,126.8808873,본촌동,북구,22977
216,건국동행정복지센터,4005,양산60,35.22226093,126.8808873,본촌동,북구,22977
217,건국동행정복지센터,4005,용전84,35.22226093,126.8808873,본촌동,북구,22977
218,건국동행정복지센터,4005,용전85,35.22226093,126.8808873,본촌동,북구,22977
219,건국동행정복지센터,4005,첨단95,35.22226093,126.8808873,본촌동,북구,22977
220,건국동행정복지센터,4006,금남57,35.22154722,126.8801861,본촌동,북구,22977
221,건국동행정복지센터,4006,마을799,35.22154722,126.8801861,본촌동,북구,22977
222,건국동행정복지센터,4006,양산60,35.22154722,126.8801861,본촌동,북구,22977
223,건국동행정복지센터,4006,용전84,35.22154722,126.8801861,본촌동,북구,22977
224,건국동행정복지센터,4006,용전85,35.22154722,126.8801861,본촌동,북구,22977
225,건국동행정복지센터,4006,첨단95,35.22154722,126.8801861,본촌동,북구,22977
226,검문소,5460,마을720-1,35.13606944,126.7830222,장록동,광산구,5218
227,검문소,5460,송정96,35.13606944,126.7830222,장록동,광산구,5218
228,검문소,5460,송정97,35.13606944,126.7830222,장록동,광산구,5218
229,검문소,5461,마을720-1,35.13599722,126.7829306,장록동,광산구,5218
230,검문소,5461,송정96,35.13599722,126.7829306,장록동,광산구,5218
231,검문소,5461,송정97,35.13599722,126.7829306,장록동,광산구,5218
232,경방,5494,첨단20,35.19483611,126.8046472,장덕동,광산구,77884
233,경방,5495,첨단20,35.19476389,126.80445,장덕동,광산구,77884
234,경신여고,4434,금남58,35.17252778,126.8886,운암2동,북구,12111
235,경신여고,4434,마을777,35.17252778,126.8886,운암2동,북구,12111
236,경신여고,4434,마을777(우치공원),35.17252778,126.8886,운암2동,북구,12111
237,경신여고,4434,매월16,35.17252778,126.8886,운암2동,북구,12111
238,경신여고,4434,매월26,35.17252778,126.8886,운암2동,북구,12111
239,경신여고,4434,문흥18,35.17252778,126.8886,운암2동,북구,12111
240,경신여고,4434,봉선27,35.17252778,126.8886,운암2동,북구,12111
241,경신여고,4434,상무64,35.17252778,126.8886,운암2동,북구,12111
242,경신여고,4434,송암47,35.17252778,126.8886,운암2동,북구,12111
243,경신여고,4434,송암72,35.17252778,126.8886,운암2동,북구,12111
244,경신여고,4434,수완03,35.17252778,126.8886,운암2동,북구,12111
245,경신여고,4434,수완49,35.17252778,126.8886,운암2동,북구,12111
246,경신여고,4434,순환01(시청행),35.17252778,126.8886,운암2동,북구,12111
247,경신여고,4434,용봉83,35.17252778,126.8886,운암2동,북구,12111
248,경신여고,4434,운림51,35.17252778,126.8886,운암2동,북구,12111
249,경신여고,4434,좌석02,35.17252778,126.8886,운암2동,북구,12111
250,경신여고,4434,첨단95,35.17252778,126.8886,운암2동,북구,12111
251,경신여고,4435,마을777,35.17277222,126.8885861,운암2동,북구,12111
252,경신여고,4435,마을777(우치공원),35.17277222,126.8885861,운암2동,북구,12111
253,경신여고,4435,매월16,35.17277222,126.8885861,운암2동,북구,12111
254,경신여고,4435,매월26,35.17277222,126.8885861,운암2동,북구,12111
255,경신여고,4435,문흥18,35.17277222,126.8885861,운암2동,북구,12111
256,경신여고,4435,봉선27,35.17277222,126.8885861,운암2동,북구,12111
257,경신여고,4435,상무64,35.17277222,126.8885861,운암2동,북구,12111
258,경신여고,4435,송암47,35.17277222,126.8885861,운암2동,북구,12111
259,경신여고,4435,송암72,35.17277222,126.8885861,운암2동,북구,12111
260,경신여고,4435,수완03,35.17277222,126.8885861,운암2동,북구,12111
261,경신여고,4435,수완49,35.17277222,126.8885861,운암2동,북구,12111
262,경신여고,4435,순환01(운천저수지),35.17277222,126.8885861,운암2동,북구,12111
263,경신여고,4435,용전84,35.17277222,126.8885861,운암2동,북구,12111
264,경신여고,4435,좌석02,35.17277222,126.8885861,운암2동,북구,12111
265,경신여고,4435,첨단95,35.17277222,126.8885861,운암2동,북구,12111
266,경신여고(일방로),4436,금남58,35.17338889,126.8887833,운암2동,북구,12111
267,경신여고(일방로),4436,마을777,35.17338889,126.8887833,운암2동,북구,12111
268,경신여고(일방로),4436,마을777(우치공원),35.17338889,126.8887833,운암2동,북구,12111
269,경신여고(일방로),4436,용봉83,35.17338889,126.8887833,운암2동,북구,12111
270,경신여고(일방로),4436,용전85,35.17338889,126.8887833,운암2동,북구,12111
271,경신여고(일방로),4436,운림51,35.17338889,126.8887833,운암2동,북구,12111
272,경신여고(일방로),4436,첨단192,35.17338889,126.8887833,운암2동,북구,12111
273,경암근린공원,5801,선운101,35.180325,126.802313,하남동,광산구,27956
274,경암근린공원,5801,수완12,35.180325,126.802313,하남동,광산구,27956
275,경암근린공원,5801,임곡89,35.180325,126.802313,하남동,광산구,27956
276,경암근린공원,5801,첨단20,35.180325,126.802313,하남동,광산구,27956
277,경암근린공원,5801,첨단94,35.180325,126.802313,하남동,광산구,27956
278,경암근린공원,5802,선운101,35.180087,126.802405,하남동,광산구,27956
279,경암근린공원,5802,선운101(송산유원),35.180087,126.802405,하남동,광산구,27956
280,경암근린공원,5802,수완12,35.180087,126.802405,하남동,광산구,27956
281,경암근린공원,5802,임곡89,35.180087,126.802405,하남동,광산구,27956
282,경암근린공원,5802,첨단20,35.180087,126.802405,하남동,광산구,27956
283,경암근린공원,5802,첨단94,35.180087,126.802405,하남동,광산구,27956
284,경제고용진흥원,5115,첨단92,35.20901389,126.8144417,도천동,광산구,7934
285,경제고용진흥원,5116,첨단92,35.20886389,126.8149833,도천동,광산구,7934
286,계림사거리,1002,419,35.16229444,126.920025,계림1동,동구,11094
287,계림사거리,1002,문흥39,35.16229444,126.920025,계림1동,동구,11094
288,계림사거리,1002,석곡87,35.16229444,126.920025,계림1동,동구,11094
289,계림사거리,1002,운림54,35.16229444,126.920025,계림1동,동구,11094
290,계림초교후문,1011,금남55,35.16050833,126.9235167,계림2동,동구,9842
291,계림초교후문,1012,금남55,35.16055833,126.9239306,계림2동,동구,9842
298,계수,2174,금호46,35.16266111,126.8577806,유촌동,서구,11102
299,계수,2174,매월16,35.16266111,126.8577806,유촌동,서구,11102
300,계수,2174,송암68,35.16266111,126.8577806,유촌동,서구,11102
301,계수,2174,일곡38,35.16266111,126.8577806,유촌동,서구,11102
302,계수,2174,지원25,35.16266111,126.8577806,유촌동,서구,11102
303,계수,2175,금호46,35.16202778,126.8577194,상무1동,서구,25015
304,계수,2175,매월16,35.16202778,126.8577194,상무1동,서구,25015
305,계수,2175,송암68,35.16202778,126.8577194,상무1동,서구,25015
306,계수,2175,일곡38,35.16202778,126.8577194,상무1동,서구,25015
307,계수초교,2230,상무62(상무역행),35.15518056,126.8456222,치평동,서구,30457
308,계수초교,2230,상무63,35.15518056,126.8456222,치평동,서구,30457
309,계수초교,2230,순환01(시청행),35.15518056,126.8456222,치평동,서구,30457
310,계수초교,2230,순환01(운천저수지),35.15518056,126.8456222,치평동,서구,30457
311,계수초교,2230,지원45,35.15518056,126.8456222,치평동,서구,30457
312,계수초교,2231,상무62,35.15538333,126.8454556,치평동,서구,30457
313,계수초교,2231,상무62(상무역행),35.15538333,126.8454556,치평동,서구,30457
314,계수초교,2231,상무63,35.15538333,126.8454556,치평동,서구,30457
315,계수초교,2231,순환01(시청행),35.15538333,126.8454556,치평동,서구,30457
316,계수초교,2231,순환01(운천저수지),35.15538333,126.8454556,치평동,서구,30457
317,계수초교,2231,지원45,35.15538333,126.8454556,치평동,서구,30457
318,고내입구,4007,봉선27,35.23809444,126.8604139,월출동,북구,22977
319,고내입구,4007,운림51,35.23809444,126.8604139,월출동,북구,22977
320,고내입구,4007,첨단09,35.23809444,126.8604139,월출동,북구,22977
321,고내입구,4007,첨단193,35.23809444,126.8604139,월출동,북구,22977
322,고내입구,4007,첨단20,35.23809444,126.8604139,월출동,북구,22977
323,고내입구,4007,첨단22,35.23809444,126.8604139,월출동,북구,22977
324,고내입구,4007,첨단94,35.23809444,126.8604139,월출동,북구,22977
325,고내입구,4008,첨단193,35.23869167,126.8627333,월출동,북구,22977
326,고내입구,4008,첨단40,35.23869167,126.8627333,월출동,북구,22977
327,고내입구,4008,첨단92,35.23869167,126.8627333,월출동,북구,22977
328,고려고,4250,419,35.193711,126.899406,삼각동,북구,14196
329,고려고,4250,금남57,35.193711,126.899406,삼각동,북구,14196
330,고려고,4250,마을788,35.193711,126.899406,삼각동,북구,14196
331,고려고,4250,매월26,35.193711,126.899406,삼각동,북구,14196
332,고려고,4250,송정29,35.193711,126.899406,삼각동,북구,14196
333,고려고,4250,용전86,35.193711,126.899406,삼각동,북구,14196
334,고려고,4250,일곡38,35.193711,126.899406,삼각동,북구,14196
335,고려고,4250,진월07,35.193711,126.899406,삼각동,북구,14196
336,고려고,4250,첨단23,35.193711,126.899406,삼각동,북구,14196
337,고려고,4250,첨단30,35.193711,126.899406,삼각동,북구,14196
338,고려고,4251,419,35.19311667,126.8985806,삼각동,북구,14196
339,고려고,4251,금남57,35.19311667,126.8985806,삼각동,북구,14196
340,고려고,4251,마을788,35.19311667,126.8985806,삼각동,북구,14196
341,고려고,4251,매월26,35.19311667,126.8985806,삼각동,북구,14196
342,고려고,4251,송정29,35.19311667,126.8985806,삼각동,북구,14196
343,고려고,4251,일곡38,35.19311667,126.8985806,삼각동,북구,14196
344,고려고,4251,진월07,35.19311667,126.8985806,삼각동,북구,14196
345,고려고,4251,첨단23,35.19311667,126.8985806,삼각동,북구,14196
346,고려고,4251,첨단30,35.19311667,126.8985806,삼각동,북구,14196
351,고려중,3317,마을777,35.193445,126.898678,삼각동,북구,14196
352,고려중,3317,마을777(우치공원),35.193445,126.898678,삼각동,북구,14196
353,고려중,3318,마을777,35.19356,126.899217,삼각동,북구,14196
354,고려중,3318,마을777(우치공원),35.19356,126.899217,삼각동,북구,14196
355,고령친화종합체험관,3264,금남55,35.09693068,126.8951905,행암동,남구,16226
356,고령친화종합체험관,3264,금남59,35.09693068,126.8951905,행암동,남구,16226
357,고령친화종합체험관,3264,송암47,35.09693068,126.8951905,행암동,남구,16226
358,고령친화종합체험관,3264,진월177,35.09693068,126.8951905,행암동,남구,16226
359,고령친화종합체험관,3264,첨단95,35.09693068,126.8951905,행암동,남구,16226
360,고령친화종합체험관,3265,금남55,35.09659711,126.8956304,행암동,남구,16226
361,고령친화종합체험관,3265,금남59,35.09659711,126.8956304,행암동,남구,16226
362,고령친화종합체험관,3265,송암47,35.09659711,126.8956304,행암동,남구,16226
363,고령친화종합체험관,3265,진월177,35.09659711,126.8956304,행암동,남구,16226
364,고령친화종합체험관,3265,첨단95,35.09659711,126.8956304,행암동,남구,16226
365,고룡정보산업학교,5325,임곡89,35.20787222,126.7676083,고룡동,광산구,2212
366,고룡정보산업학교,5325,임곡91,35.20787222,126.7676083,고룡동,광산구,2212
367,고룡정보산업학교,5326,임곡89,35.20779167,126.7676167,고룡동,광산구,2212
374,고실마을,5733,마을700,35.19725556,126.8157,수완동,광산구,77884
375,고실마을,5733,선운101,35.19725556,126.8157,수완동,광산구,77884
376,고실마을,5733,송암72,35.19725556,126.8157,수완동,광산구,77884
377,고실마을,5733,수완49,35.19725556,126.8157,수완동,광산구,77884
378,고실마을,5733,일곡10,35.19725556,126.8157,수완동,광산구,77884
379,고실마을,5734,마을700,35.19661389,126.8154816,수완동,광산구,77884
380,고실마을,5734,선운101,35.19661389,126.8154816,수완동,광산구,77884
381,고실마을,5734,선운101(송산유원),35.19661389,126.8154816,수완동,광산구,77884
382,고실마을,5734,송암72,35.19661389,126.8154816,수완동,광산구,77884
383,고실마을,5734,수완49,35.19661389,126.8154816,수완동,광산구,77884
