,BUSSTOP_ID,BUSSTOP_NAME,NAME_E,LONGITUDE,LATITUDE,ARS_ID,NEXT_BUSSTOP
0,2513,동원촌,Dongwonchon,126.82839444,35.221225,5396,비아동주민센터(앞)
1,2534,첨단1동행정복지센터,Cheomdan 1(il)-dong Administration Welfare Center,126.84211,35.218626,5409,광주교통방송/광주디자인센터
2,196,남계(장성),Namgye (Jangseong),126.82940556,35.26986667,6245,매화동(장성)
3,3447,싸이클경기장,Cycle Stadium,126.71840833,35.04589722,6063,정렬사사거리
4,3026,산수무등파크,Sansu Mudeung Park Apt.,126.9399001,35.156992,1037,신양파크호텔
5,3400,구야촌,Guyachon,126.82324003,35.13846577,5204,신광
6,3498,노동,Nodong,126.746551,35.175755,5222,박호1리
7,2217,월성,Wolseong,126.8024,35.06936944,3048,학촌
8,1666,평동초교,Pyeongdong Elementary School,126.75603305,35.12602862,5490,옥동
9,2778,북성중,Buksung Middle School,126.90171561,35.15855774,4493,광주일고
10,3897,송화마을3단지,Songhwa Village Apt. Complex 3,126.90459967,35.11042154,3278,진월저수지(동)
11,71,동원촌,Dongwonchon,126.82835,35.22115,5397,신동아아파트
12,808,송정공원역,Songjeong Park Station,126.79965699,35.14372061,5254,영광통
13,2272,북초교,Buk Elemetary School,126.914834,35.244393,4035,효령노인복지타운
14,2736,첨단대우아파트,Cheomdan Daewoo Apt.,126.831417,35.220006,5413,첨단도서관
15,366,동부소방서,Dongbu Fire Station,126.91333831,35.15523084,1118,대인광장(서)
16,2760,기독병원,Christian Hospital,126.91392222,35.13689444,3172,학강초교
17,2955,풍암사거리(동),Pungam Sageori (East),126.86138927,35.1224794,2260,공구단지
18,3853,효령동,Hyoyeong-dong,126.91648333,35.2424519,4604,영락공원2단지
19,3093,광산소방서입구,Gwangsan Fire Station Entrance,126.79499,35.185215,5573,정우화학
20,668,사평초교,Sapyeong Elementary School,127.09331667,35.00778889,6283,사평중
21,1620,삼암,Samam,126.6791901,35.162644,5613,삼도삼거리
22,532,문화중,Munhwa Middle School,126.92363889,35.17759722,4418,현대아파트
23,3094,세방전지,Global Battery Co. Ltd,126.79510278,35.188375,5525,백제화학
24,257,신덕마을,Sindeok Village,126.786499,35.134893,5162,신동사거리
25,1996,노대,Nodae,126.90505278,35.09906389,3234,빛고을노인건강타운
26,3464,농업기술원,Agricultural Research and Extension Services,126.82975,35.02319722,6039,매화(신흥)
27,1884,단지삼거리,Danji Samgeori,126.925496,35.248936,4019,단지마을
28,2168,대산,Daesan  ,126.68146725,35.12879118,5630,신광(삼도)
29,390,대인광장(북),Daein Plaza (North),126.91176389,35.15704167,4517,롯데백화점(북)
30,2197,대촌한일베라체,Daechon Hanil Verace Apt.,126.83116077,35.08221172,3012,개동
31,2332,도래,Dorae,126.820986,34.997661,6028,다도초교
32,2166,도야,Doya,126.68921111,35.12569722,5653,회룡(광산)
33,347,동강대후문,Dongkang College Back Gate,126.92485278,35.17044722,4162,말바우시장(서)
34,360,동림삼익아파트,Dongnim Samik Apt.,126.86430278,35.17731389,4589,
35,2360,동명고,Dongmyoung High School,126.7391863,35.15504605,5225,서봉마을
36,370,동산아파트,Dongsan Apt.,126.93663333,35.15146389,1058,동산초교옆
37,3395,동촌,Dongchon,126.68653333,35.12714722,5134,신광(삼도)
38,3312,두동,Dudong,126.76178889,35.21550556,5331,용동(임곡)
39,395,두암초교,Duam Elementary School,126.93253611,35.16931667,4190,덕산아파트
40,1718,마산(서창),Masan (Seochang),126.83115278,35.12758056,2105,동하
41,142,그린파크,Green Park Apt.,126.89532566,35.15598713,2035,서림초교입구
42,4157,앵남2구,Aengnam District 2,126.905647,35.048113,6602,앵남역
43,3192,국립아시아문화전당(구.도청),Asia Culture Center,126.91785,35.148679,1123,금남로4가역
44,29,계수,Gyesu,126.85778056,35.16266111,2174,시청
45,124,구룡(본량),Guryong (Bollyang),126.68691111,35.20683056,5033,동림마을
46,188,5.18자유공원,May 18th Liberty Park,126.841176,35.1481301,2210,김대중컨벤션센터
47,252,건국동행정복지센터,Geonguk-dong Welfare Center,126.88088728,35.22226093,4005,호남권역재활병원
48,1049,운남삼성아파트,Unnam Samsung Apt.,126.81718889,35.17422778,5306,광산구노인복지회관
49,3467,수북사거리,Subuk 4-Way Junc,126.930313,35.302083,6175,수북면사무소
50,1295,쌍촌시영아파트,Ssangchon Siyeong Apt.,126.86866111,35.14496111,2085,서광주우체국
51,2321,광주어망,Kwangju Fishing Net,126.83700278,35.03487222,6006,광남고
52,1852,나산리,Nasanli,126.93501111,35.29386111,6167,대흥리
53,4158,앵남2구,Aengnam District 2,126.905535,35.048077,6603,화남마을
54,3158,강의리,Gangui-li,126.90295268,35.26608173,6109,갈전
55,96,4.19기념관,April 19th Memorial Hall,126.91763889,35.16208889,1006,순복음교회
56,107,광천초교,Gwangcheon Elementary School,126.889058,35.158998,2034,현대자동차
57,155,금남로5가역,Geumnamno 5(o)-ga Station,126.911605,35.152818,1113,광주일고
58,215,광암교입구,Gwangamgyo Bridge Entrance,126.876691,35.1714401,4437,동림동천마을6단지
59,277,대광여고,Daegwang Girls' High School,126.89747173,35.12684766,3210,진월대주아파트
60,1694,나주금성고,Naju Geumseong High School,126.71594444,35.03906667,6051,정렬사사거리
61,2032,남면보건지소,Nammyeon Branch Community Health Center,126.803325,35.23752778,6195,승가입구
62,226,내남,Naenam,126.93131667,35.08901944,1078,법림사
63,1997,녹서,Nokseo,126.665292,35.200536,6223,화산(장성)
64,2703,농협공판장,Nonghyup Joint Market,126.89968611,35.15236111,3191,닭전머리
65,1834,담양월곡,Damyang Wolgok,126.95512222,35.23808056,6077,원유동
66,1660,대산삼거리,Daesan Samgeori,126.68011725,35.12873478,5125,송학교회앞
67,296,대인광장(서),Daein Plaza (West),126.91142059,35.15596052,4518,동부소방서
68,2262,대치,Daechi,126.88731667,35.27651111,6112,대전파출소(서)
69,2723,도림,Dorim,126.70096389,35.16655,5130,삼도초교
70,343,도현,Dohyeon,126.79581944,35.21284167,5510,하남철강
71,2959,동광주진입로,East Gwangju IC Access Road,126.9313568,35.18274575,4221,농산물공판장
72,2008,동림마을,Dongnim Village,126.68904722,35.20970833,0   ,동림마을
73,3274,김대중컨벤션센터,Kimdaejung Convention Center,126.83907404,35.14705788,2212,5.18자유공원
74,1699,나주농협송현지점,Naju Nonghyup Songhyun Branch,126.72296389,35.050625,6053,나주북초교
75,208,남동,Nam-dong,126.68214444,35.17956111,5035,용호(광산구)
76,218,신흥목재포장,Sinheung Wood Package,126.80959722,35.21638333,5502,도천교
77,397,율곡초교,Yulgok Elementary School,126.93513056,35.16101944,4193,호남맨션
78,908,전남대공과대학,Chonnam National University of Technology,126.91222548,35.17841067,4410,성산맨션
79,3901,망향동산길,Manghyangdongsan Road,126.93132864,35.20999042,4266,변전소
80,744,서광주한전,Seogwangju KEPCO,126.89281111,35.150875,2058,돌고개역(동)
81,1739,남선산업,Namsun Industry,126.88488056,35.10765833,3150,송하삼익아파트
82,2172,용강입구,Yonggang Entrance,126.73737357,35.1245076,5476,축산시험장
83,1703,노안남초교,Noan nam Elementary School,126.75186389,35.06637222,6020,쌈지공원
84,751,서구청,Seo-gu Office,126.888923,35.151892,2059,서광주한전
85,3776,옥동차량기지,Ok-dong Garage,126.75961993,35.12094738,5695,평동파출소
86,1401,평동우체국,Pyeong-dong Post Office,126.76125,35.12453056,5488,평동역(동)
87,2177,평동우체국,Pyeong-dong Post Office,126.76148611,35.12457691,5489,옥동
88,1288,중흥시장,Jungheung Market,126.9102273,35.16072865,4537,대인광장(북)
89,98,광주학생운동기념탑,Monument for Gwangju Student Movement,126.90917222,35.15280146,1110,롯데백화점
90,2037,서태마을입구,Setaemaeul Entrance,126.82151389,35.23721111,6202,서태
91,323,중앙교회,Jungang Church,126.83018611,35.27383333,6261,남계(장성)
92,1406,평촌,Pyeongchon,126.83865278,35.2653,6270,진원면사무소
93,649,남면보건지소,Nammyeon Branch Community Health Center,126.80331667,35.23746667,6196,분향
94,316,광주시립미술관하정웅미술관,Gwangju Museum of Art and Ha Jung-woong Museum of Art,126.8884048,35.15374342,2049,담배인삼공사
95,1457,일동초교,Ildong Elementary School,126.89414971,35.2068883,4485,일동중
96,378,동신대한방병원,Dongshin University Oriental Hospital,126.896205,35.150164,3196,월산초교
97,806,광천E편한세상,Gwangcheon e-Pyeonhan Sesang Apt.,126.8761,35.16578611,2180,기아차정문
98,3766,광주지방경찰청,Gwangju Metropolitan Police Agency,126.79898973,35.15390862,5694,소촌라인2차아파트
99,3815,수완중흥S-클래스 2차,Suwan Jungheung S-Class 2nd Apt.,126.813456,35.183122,5709,흑석사거리(동)
100,3849,산정초교,Sanjeong Elementary School,126.80142883,35.1726753,5715,하남도시공사아파트
101,2182,서창동주민센터,Seochang-dong Community Service Center,126.829717,35.1143901,2128,동하
102,1764,서창치안센터,Seochang Police Patrol & Services Center,126.820966,35.107397,2136,용두입구
103,3293,석교삼거리,Seokgyo Samgeori,126.8147248,35.09339882,3028,구룡(대촌)
104,3165,선평선창마을입구,Seonpyeong Seonchangmaeul Entrance,126.778316,35.246215,6203,장성백운
105,1696,천주교사거리,126.71653056,35.03578056,6061,나주경찰서,
106,3088,세방전지,Global Battery Co. Ltd,126.79491944,35.18835,5524,정우화학
107,3768,소촌남계길,Sochon Namgye-gil,126.80492203,35.15177514,5690,소촌라인2차아파트
108,511,소태역,Sotae Station,126.93203362,35.12393113,1095,지원2동주민센터
109,800,솔뫼타운,Solmeo Town Apt.,126.87158889,35.15757222,2273,해태아파트
110,802,송림주택,Songnim Jutaek Apt. ,126.91814521,35.13103202,3088,방림삼거리
111,1635,대봉,Daebong,126.6608022,35.14241344,5599,상무자동차학원
112,1522,화순군선거관리위원회,Hwasun-gun Election Commission,126.98000556,35.063325,6381,화순공공도서관입구
113,1691,성북아파트,Naju Police Station,126.72059309,35.035831,6049,천주교사거리
114,1416,풍암저수지,Pungam Reservoir,126.8696067,35.12587402,2265,마재우체국
115,608,본량초교,Bollyang Elementary School,126.72300278,35.17925278,5050,황산
116,2085,종산제입구,Jongsanje Entrance,126.74006667,35.24460278,5387,종산
117,2253,고성리,Goseong-li,126.92376667,35.29493333,6160,수북면사무소
118,382,동암,Dongam,127.05050278,35.02916667,6313,천동(화순)
119,254,농장다리,Nongjangdari Overpass,126.92692778,35.15114722,1051,법원입구
120,1450,계수초교,Gyesu Elementary School,126.845536,35.155079,2230,상무대우아파트
121,830,수창초교후문,Soochang Elementary School Back Gate,126.90888458,35.15699824,4523,유동사거리
122,1116,월정,Woljeong ,126.86383208,35.24446667,6256,초동
123,1396,풍암정,Pungamjeong Pavilion,126.98715038,35.16021082,4329,충장사(남)
124,2181,동하,Dongha,126.83296667,35.12163611,2103,마산(서창)
125,76,자연과학고,Natural Science High School,126.9141228,35.18701256,4367,용봉중
126,1581,중소기업진흥공단호남연수원,SBC Honam Training Institute,126.93545488,35.20246536,4313,용호(북구)
127,639,서림초교입구,Seorim Elementary School Entrance,126.900038,35.160597,4585,그린파크
128,19,건강협회(남),Association of Health Promotion (South),126.888924,35.147873,2321,화정주공
129,3652,광주농수산물유통센터(북),Agricultural Products Distribution Center (North),126.820281,35.185051,5742,수완모아엘가
130,3794,고령친화종합체험관,Senior Technology Complex,126.89512878,35.09730155,3264,덕남
131,3355,노동,Nodong,126.7466901,35.175739,5223,외등
132,1866,대치,Daechi,126.88727778,35.27655833,6111,종점
133,352,동구청,Dong-gu Office,126.92178889,35.14741111,1044,전남대병원오거리
134,1659,대산,Daesan  ,126.6814817,35.12888856,5124,대산삼거리
135,3896,도천저수지,Docheon Reservoir,126.82774014,35.21174012,5765,응암공원
136,3903,닭뫼,Dakmoe,127.00792586,35.1821165,4477,소쇄원
137,2718,덕흥삼거리,Deokheung Samgeori,126.83816135,35.16740169,2350,화니미지로
138,472,말바우시장(동),Malbau Market (East),126.92483439,35.17238829,4165,무등도서관
139,3116,상선,Sangseon,126.780478,35.11787,5471,공군부대
140,818,송정한전,Songjeong KEPCO,126.788724,35.149305,5255,가천아파트
141,1503,송정호반아파트,Songjeong Hoban Apt.,126.78969941,35.12699506,5013,공군부대후문
142,2950,광주은행양산동지점,Kwangju Bank Yangsan-dong Branch,126.87558314,35.21108302,4061,신흥택시
143,959,연진회미술원,Yeonjinhoe Academy Of Art,126.938232,35.132235,1100,홍림교
144,1019,오정초교입구,Ojung Elementary School Entrance,126.91167011,35.18394516,4359,오치한전옆
145,1677,용봉마을,Yongbong Village,126.76979444,35.07411667,5018,용봉입구
146,2690,용연동,Yongyeon-dong,126.962321,35.094001,1104,용연정수장
147,53,광주광역시교육청(광덕고),Gwangju Metropolitan Office of Education,126.88065154,35.14762879,2288,화정사거리
148,335,도촌교,Dochon Gyo Birdge,126.811145,35.217955,5509,비아중흥아파트
149,144,장암마을,Jangam Village,126.8250273,35.14188786,5216,서창입구
150,1191,전남대병원.남광주시장,Chonnam National University Hospital.Namgwangju Market,126.92149,35.140992,1146,남광주역
151,1232,서남동행정복지센터,Seonam-dong Welfare Center,126.92378056,35.14486111,1049,조선대
152,2123,죽산,Juksan,126.729344,35.168008,5145,운평
153,1289,중흥시장,Jungheung Market,126.9104456,35.16099298,4538,광주역(동)
154,1323,진성아파트,Jinseong Apt.,126.872925,35.16604167,2202,삼우아파트
155,2232,창평고입구,Changpyeong High School Entrance,127.014602,35.237555,6190,보평리
156,1893,태령,Taeryeong,126.92774444,35.25101389,4120,신평
157,2026,보화촌,Bohwachon,126.76331389,35.20603056,5338,고룡정보산업학교
158,2028,본량학생야영장,Bollyang Student Camping Site,126.682098,35.195885,5055,신촌(본량)
159,83,동초교,Dong Elementary School,126.95105,35.20635556,4278,죽곡(북)
160,65,풍영정입구,Pungyeongcheong entrance,126.83671111,35.17746667,5178,광신대교
161,278,대광여고,Daegwang Girls' High School,126.89785,35.12663933,3209,백운광장
162,2006,덕남,Deongnam,126.89889444,35.09395556,3237,고령친화종합체험관
163,420,어룡초교,Eoryong Elementary School,126.79238056,35.15617222,5258,소촌스위트밸리
164,90,광주역(동),Gwangju Station (East),126.90974301,35.16395818,4529,순복음교회
165,3633,영천,Yeongcheon,126.75628724,35.13793681,5670,라정시내버스
166,1720,서창동주민센터,Seochang-dong Community Service Center,126.82957222,35.11430833,2127,절골입구(서)
167,3854,효령동,Hyoyeong-dong,126.9167129,35.2421639,4605,영락공원입구
168,409,두암라인동산아파트,Duam Line Dongsan Apt.,126.93563333,35.17156944,4172,대주빌라
169,1951,매화동(나주),Maehwadong(Naju),126.828486,35.019726,6041,식산
170,2887,서영대,Seoyeong university,126.87067912,35.17567603,4427,동림우미린아파트
171,1787,승촌주택단지,Seungchon Housing Area,126.78651667,35.05800556,3037,승촌
172,2978,지산유원지입구,Jisan Recreation Area Entrance,126.944466,35.149165,1071,지산유원지
173,899,신가사거리,Singa Sageori,126.83099722,35.18003056,5182,극락역입구
174,2758,수피아여고,Speer Girls' High School,126.91065,35.13504444,3100,기독병원
175,73,광주고/4.19역사관,GwangJu High School/4.19 History Hall,126.92068602,35.15818377,1004,계림사거리
176,880,신암마을,Sinam Village,126.88455441,35.12147207,2248,풍암금호아파트
177,16,계소리1구,Gyesori District 1,126.95864444,35.051625,6336,계소리3구
178,3029,계림초교후문,Gyerim Elementary School Back Gate,126.92521,35.16031,1012,4.19기념관
179,2107,화순제일중,Hwasun Jeil Middle School,126.97641944,35.05436111,6400,화순중(북)
180,1901,담양월곡,Damyang Wolgok,126.95455833,35.23895,6078,노안동
181,3938,보광사,Bogwangsa Temple,126.93706601,35.19215845,4607,도선사
182,2060,연화공장,Yeonhwa Factory,126.96091944,35.03476389,6365,연양리2구
183,2953,대인광장(서),Daein Plaza (West),126.91092691,35.15638361,4519,수창초교후문
184,3489,하남홈플러스,Hanam Home Plus,126.804347,35.177614,5560,하남중앙초교입구
185,3499,박호1리,Bakho 1(il)-ri,126.745135,35.173973,5233,박뫼
186,3416,상무해광한신아파트,Sangmu Haegwang Hanshin Apt.,126.84283287,35.15370262,2323,상무금호아파트
187,3441,상무지구,Sangmu District,126.839031,35.156507,,
188,3496,화순터널,Hwasun Tunnel,126.96113056,35.07535556,6409,이십곡리
189,2072,월정,Woljeong ,126.86372222,35.24446111,6257,고내입구
190,579,법원,District Court,126.933181,35.149933,1055,농장다리
191,1308,산음,Saneum,126.73723889,35.18729722,5060,신당
192,2756,석산고,Seoksan High School,126.90853611,35.13603333,3099,서광중
193,3936,대진운수,Daejin Transportation Company,126.89367932,35.23963533,4091,용전입구
194,3940,용전입구,Yongjeon Entrance,126.89531801,35.24057876,4619,전통공예문화학교
195,1113,월산초교,Wolsan Elementary School,126.89755,35.14707778,3202,무진중
196,3142,하칠석.고싸움전수관,Hachilseok / Gossaum Training Center,126.83513754,35.06996674,3068,어전
197,2776,발산교(남),Balsangyo Bridge (South),126.894939,35.158585,2158,발산
198,3372,송곡,Songgok,126.652144,35.226362,6237,삼서초교
199,3166,선평선창마을입구,Seonpyeong Seonchangmaeul Entrance,126.77847778,35.24619167,6204,선창
200,3195,학2마을아파트,Hak 2(i) Village Apt.,126.92876111,35.13159444,1157,학동평화맨션
201,766,서산초교,Seosan Elementary School,126.90524167,35.18860278,4370,오치한전
202,828,수성,Suseong,126.675138,35.184491,5063,옥산
203,1081,원지리,Wonji-li,126.95718056,35.00851389,6300,천덕리
204,2304,충장사(북),Chungjangsa Shrine (North),126.98023056,35.16195833,4323,금곡
205,2345,중앙교회,Jungang Church,126.830357,35.273815,6260,진원면사무소
206,2051,신봉정,Sinbongjeong,126.7648001,35.190757,5354,신등
207,1878,북초교,Buk Elemetary School,126.914817,35.244187,4036,수곡
208,222,호남샤니,Honam Shany,126.80216667,35.19659444,5576,화천기공
209,1003,용봉한화꿈에그린,Yongbong Hanwha Dream & Green Apt.,126.90430546,35.18105076,4390,도로교통공단 대신파크
210,2910,안청,Ancheong,126.80556111,35.21681111,5530,안청농협
211,2958,동광주진입로,East Gwangju IC Access Road,126.93097298,35.18274707,4220,광주병원
212,93,광주역육교,Gwangju Station Overpass,126.91078056,35.16683056,4540,해광맨션
213,3919,수완지구,Suwan District,126.83269161,35.19918039,5697,수완보건지소
214,3928,신남마을,Shinnam Village,126.88860556,35.27188611,6419,시목
215,3929,신남마을,Shinnam Village,126.88877424,35.27190282,6420,한재중
216,3909,큰별초교,Keunbyeol Elementary School,126.82121513,35.18305996,5180,광주농수산물유통센터(서)
217,2574,과기원,Gwangju Institute of Science and Technology,126.84098697,35.22469831,5392,쌍암공원
218,615,조봉초교,Jobong Elementary School,126.911688,35.122842,3135,봉선2동주민센터
219,2876,농협운천지점,Nonghyup Uncheon Branch,126.848689,35.14840116,2214,한국수자원공사
220,948,일가정양립지원본부,work-family Balance Assisttance Center,126.840556,35.151455,2234,상무중흥아파트
221,2729,선암,Seonam,126.77291821,35.15053815,5242,매방골
222,3148,교산,Gyosan,126.98460833,35.22506111,6073,고서중
223,3487,삼서우체국,Samseo Post Office,126.64657758,35.2297066,6233,삼서보건지소
224,3405,문촌,Munchon,126.815036,35.114656,2112,도호
225,3413,상무라인대주,Sangmu Line Daeju Apt.,126.84548977,35.14788626,2218,농협운천지점
226,3502,영락공원,Yeongnak Cemetery Park,126.91768889,35.23046944,4081,영락공원2단지
227,3404,도호,Doho,126.8113,35.11649722,2101,신야촌
228,3411,동면,Dongmyeon,127.04198056,35.03075,6312,찰동
229,2031,북성,Bukseong,126.71202778,35.17644444,5056,황산
230,3184,우편집중국,Mail Center,126.85117222,35.21756667,5403,교통공원
231,3561,백운초교(남),Baegun Elementary School (South),126.900186,35.135536,3251,까치고개
232,1473,목련마을8단지,Mongryeon Village Apt. Complex 8,126.814517,35.179823,5299,수완중흥S-클래스 2차
233,835,소촌스위트밸리,Sochon Sweet Valley Apt.,126.79292222,35.15773333,5248,광주인력개발원
234,3907,문화전당역,Culture Complex Station,126.92124635,35.14544429,1131,전남대병원오거리
235,3908,문화전당역,Culture Complex Station,126.91895949,35.14624502,1130,국립아시아문화전당
236,3911,수완아름공원,Suwan Areum Park,126.82689069,35.18447612,5308,큰별초교
237,3912,수완아름공원,Suwan Areum Park,126.82753764,35.18449198,5307,명진고
238,672,산수동우체국,Sansu-dong Post Office ,126.93086264,35.15549707,1023,법원입구
239,2039,상림,Sanglim,126.862422,35.27086,6252,학산
240,1648,내기마을,Naegi Village,126.691415,35.111716,5123,신동마을
241,276,닭전머리,Dakjeonmeori,126.90226591,35.15098713,3194,농협공판장
242,1296,향토문화거리입구,Folk Culture Street Entrance ,126.91621111,35.16763611,4555,서방시장(남)
243,733,금호초교,Kumho Elementary School,126.857511,35.143161,2076,CBS방송국
244,1869,응기,Unggi,126.890756,35.251165,6119,삼소동입구
245,2362,남동,Nam-dong,126.6821,35.17953056,5036,동호
246,2122,운평,Unpyeong,126.731641,35.153036,5143,중방
247,2667,내남입구,Naenam Entrance,126.94061668,35.09606858,1075,주남
248,2276,수곡,Sugok ,126.91906944,35.24585,4050,영락공원입구
249,3446,싸이클경기장,Cycle Stadium,126.71841667,35.04568056,6064,나주동신대
250,1683,나주북초교,Naju Buk Elementary School,126.72588889,35.05125278,6056,나주농협송현지점
251,3329,정우화학,Jeongwoo Eztech,126.79922222,35.18571667,5548,광산소방서입구
252,1528,화순우체국,Hwasun Post Office,126.99149167,35.06039722,6392,화순부영아파트
253,1020,오정초교입구,Ojung Elementary School Entrance,126.91195278,35.18373889,4358,문화근린공원
254,3923,대전파출소(서),Daejeon Police Box(west),126.88829167,35.27700833,6124,대치
255,3924,대전파출소(서),Daejeon Police Box(west),126.88826111,35.276925,6123,한재초교
256,3926,대흥리,Daeheung-ri,126.93466437,35.29617838,6431,나산리
257,3947,수완보건지소,Suwan Branch of Community Health Center,126.82543426,35.19744179,5699,수완우미린2차
258,3956,능주교,Neungjugyo(Bridge),126.959768,34.99663794,6440,능주사거리
259,3958,주도리입구,Judori  Entrance,126.95449012,35.0293976,6437,백암
260,3959,주도리입구,Judori  Entrance,126.9546044,35.02935775,6438,연화공장
261,3962,양지마을,Yangji Village,126.88163466,35.20461667,4611,양지초교
262,3963,양지마을,Yangji Village,126.88159119,35.20441745,4610,향토음식박물관
263,869,용봉2휴먼시아아파트,Yongbong 2 Humansia Apt,126.89772242,35.17223187,4413,신안교입구
264,909,신흥맨션,Sinheung Mansion Apt.,126.93381667,35.17648611,4181,각화무등파크
265,956,연양리1구,Yeonyangli District 1,126.96279444,35.04193889,6362,연양리2구
266,978,천운장,Cheonunjang,127.057297,35.032785,6330,넘은골
267,979,천운장,Cheonunjang,127.057255,35.032874,6329,동암
268,2236,대덕,Daedeok,127.0382,35.249875,6104,팔학
269,2971,사직공원앞,Sajik Park Front,126.914496,35.14454,1125,중앙대교(동)
270,1000,용봉동성당,Yongbong-dong Catholic Church,126.89547616,35.17942109,4583,용봉현대3차아파트
271,3306,대원정사,Daewonjeongsa Temple,126.88396111,35.22716944,4020,호남권역재활병원
272,171,소촌금호아파트,Sochon Kumho Apt.,126.80718889,35.15290833,5244,아리랑고개
273,3016,효덕동행정복지센터,Hyodeok-dong Administration Welfare Center,126.90051389,35.11215278,3246,광주대입구
274,1790,지동,Jidong,126.804146,35.0719001,3057,화장앞길
275,1344,고내입구,Gonae Entrance,126.86281647,35.23856679,4008,월정
276,1675,창교,Changgyo,126.77208094,35.08640692,5023,용봉입구
277,2087,주도리3구,Judori District 3,126.93964167,35.03220556,6373,서태리2구
278,2257,행정리,HaengJeong-li,126.9089,35.28760833,6132,성산리
279,2045,세량리,Seryang-li,126.91365,35.07438333,6358,전남학숙
280,3630,평동중,Pyeongdong Middle School,126.75347742,35.12959092,5674,용동(평동)
281,3759,지죽동,Jijuk-dong,126.76309167,35.14144722,5667,라정시내버스
282,2628,하남3지구모아엘가,Hanam 3 District Moaelga,126.794791,35.182663,5570,장수동
283,1459,오치한전(북),Ochi KEPCO (North),126.90511944,35.18598889,4378,도로교통공단 대신파크
284,1365,충장로5가입구,Chungjangno 5(o)-ga Entrance,126.91107778,35.15055833,1133,광주공원(동)
285,1678,용봉입구,Yongbong Entrance,126.76714617,35.08144317,5020,성산마을
286,2320,광남고,Gwangnam High School,126.84214722,35.03850833,6002,교촌마을
287,97,광주학생운동기념탑,Monument for Gwangju Student Movement,126.908613,35.15267,4514,우진아파트
288,1454,화순용곡마을,Hwasun Yonggokmaeul,126.99780278,35.06032778,6427,화순전남대병원입구
289,1792,화장뒷길,Hwajang Back Road,126.804238,35.075863,3075,농막
290,3506,동천마을6단지,Dongcheon Village Apt Complex 6,126.86973896,35.17154489,4430,광암교입구
291,496,상무호반3차,Sangmu Hoban 3rd Apt.,126.86305652,35.15948757,2068,모아제일아파트
292,2323,방축마을,Bangchuk Maeul,126.83306667,35.03010833,6014,광주어망
293,1249,주공아파트,Jugong Apt.,126.914,35.17995833,4414,현대아파트
294,786,공구의거리,Street of Tools,126.88109722,35.17090556,4445,제2광천교
295,1265,주월초교,Juwol Elementary School,126.884116,35.1433,2292,화정중
296,640,서림초교입구,Seorim Elementary School Entrance,126.900396,35.16069,4495,북광주수협
297,2770,서방사거리육교,Seobang Sageori Overpass,126.91955278,35.16369444,1009,계림사거리
298,2052,신촌(본량),Sinchon (Bollyang),126.68223333,35.18707778,5067,용호(광산구)
299,3249,진곡 동길,Jingok East Road,126.79549644,35.20750743,5555,도현
300,1672,유림,Yurim,126.77759319,35.10098485,5021,동곡
301,811,광주송정역,Gwangju Songjeong Station ,126.79176819,35.13819297,5158,신동사거리
302,2771,계림사거리,Gyerim Sageori,126.920025,35.16229444,1002,광주고
303,1952,산제 아랫길,Sanje Downside,126.82653889,35.01728611,6045,산제 윗길
304,2326,매화동(나주),Maehwadong(Naju),126.82854,35.019676,6040,매화(신흥)
305,89,삼성콜센터,Samsung Call Center,126.90916226,35.16332236,4531,중흥시장
306,2007,덕성,Deokseong,126.779236,35.256504,6199,녹진
307,2732,임동교,Imdonggyo Bridge,126.733335,35.229539,5383,연계삼거리
308,2089,장성남중,Jangseong Nam Middle School,126.81269444,35.24351667,6214,장성남면농협
309,1320,진곡 서길,Jingok West Road,126.78851944,35.21121389,5556,백길마을
310,2097,천동(광산구),Cheondong (Gwangsan-gu),126.76117778,35.21048889,5390,보화촌
311,25,경신여고,Gyeongsin Girls' High School,126.8886,35.17252778,4434,무등경기장(북)
312,1163,작동,Jakdong,126.84486389,35.26185556,6259,덕촌
313,3047,전남방직,Chonbang Textile,126.893999,35.160944,4507,현대자동차
314,345,돌고개역(동),Dolgogae Station (East),126.89712932,35.15220731,2163,양동시장역(북)
315,673,산수시장,Sansu Market,126.931509,35.15428231,1024,법원입구
316,426,럭키아파트,Lucky Apt.,126.87468056,35.13796389,2314,화정남초교
317,475,석곡동행정복지센터,Seokgok-dong Welfare Center,126.94863994,35.21282789,4287,용호(북구)
318,747,금호도개공아파트,Kumho Dogaegong Apt.,126.86156111,35.13246944,2018,금호모아아파트
319,15,각화초교,Gakhwa Elementary School,126.93633611,35.18066111,4214,금호아파트
320,28,계소리3구,Gyesori District 3,126.95657222,35.04730833,6338,서태리1구
321,48,공항역,Airport Station,126.81248461,35.14410716,5202,송정파출소(북)
322,3493,비아사거리,Bia Sageori,126.825694,35.223484,5096,수완자동차매매단지
323,955,연동삼거리,Yeondong Samgeori,126.774475,35.206398,5363,창암
324,3934,수완지구,Suwan District,126.832353,35.19907,5852,수문초교입구
325,552,반촌,Banchon,126.85157578,35.19180343,5171,보건대입구
326,704,양산타운,Yangsan Town Apt.,126.872376,35.211757,4065,광주은행양산동지점
327,3490,발산교(남),Balsangyo Bridge (South),126.895063,35.158925,2157,농성중흥파크
328,3294,석교삼거리,Seokgyo Samgeori,126.81464,35.093399,3029,석정
