,route,id,weekday,route_congestion,id_congestion,weekday_congestion
5424,송정98,1005,0,0.5382770657358309,0.04424581005586592,0.48623778995692346
5425,문흥18,4149,2,0.7325534919662127,0.07793296089385475,0.8655934637086173
5426,첨단23,5656,4,0.20605398491832982,0.02899441340782123,1.0
5427,진월17,2243,4,0.45245010525193846,0.03837988826815642,1.0
5428,첨단30,5402,3,0.37576274347837674,0.06256983240223464,0.9594919813133251
5429,봉선27,1142,1,0.6712142609715153,0.18519553072625697,0.8892147147450804
5430,첨단95,1123,6,0.3482640091662448,0.6229050279329609,0.0
5431,진월17,4191,2,0.45245010525193846,0.009888268156424582,0.8655934637086173
5432,송암74,2300,2,0.2286231980601668,0.06871508379888269,0.8655934637086173
5433,첨단20,5316,3,0.3153294785365984,0.1023463687150838,0.9594919813133251
5434,419,1178,0,0.0880385834954302,0.0505586592178771,0.48623778995692346
5435,송정29,5305,1,0.5279383943084014,0.09139664804469275,0.8892147147450804
5436,봉선27,1148,6,0.6712142609715153,0.15726256983240222,0.0
5437,금호46,5314,4,0.43222574542353914,0.09502793296089386,1.0
5438,선운101,5279,2,0.10285379306669509,0.038156424581005585,0.8655934637086173
5439,송정29,5188,1,0.5279383943084014,0.0323463687150838,0.8892147147450804
5440,진월75,2258,6,0.15995630046097684,0.05229050279329609,0.0
5441,용전184,4551,2,0.026139785232753336,0.04005586592178771,0.8655934637086173
5442,상무64,2217,3,0.11055450451650724,0.12189944134078214,0.9594919813133251
5443,문흥18,4149,1,0.7325534919662127,0.07793296089385475,0.8892147147450804
5444,지원45,2233,0,0.5008926430227291,0.041731843575418995,0.48623778995692346
5445,순환01(시청행),3222,1,0.2940392762930001,0.025083798882681564,0.8892147147450804
5446,송암74,2300,6,0.2286231980601668,0.06871508379888269,0.0
5447,지원25,1151,5,0.27773188734045673,0.08530726256983241,0.5360689222804216
5448,수완49,4434,5,0.11593700871326175,0.08960893854748604,0.5360689222804216
5449,첨단23,4235,5,0.20605398491832982,0.02212290502793296,0.5360689222804216
5450,일곡38,5265,5,0.3309707159796424,0.1552513966480447,0.5360689222804216
5451,수완03,5305,1,0.9269365024381144,0.09139664804469275,0.8892147147450804
5452,진월79,3210,5,0.05243944682778651,0.06960893854748604,0.5360689222804216
5453,첨단09,5427,4,0.7431586239974419,0.01335195530726257,1.0
5454,문흥18,4455,4,0.7325534919662127,0.2305027932960894,1.0
5455,매월16,5436,3,0.31210530523062163,0.02212290502793296,0.9594919813133251
5456,지원25,1108,5,0.27773188734045673,0.034972067039106144,0.5360689222804216
5457,마을777,4198,0,0.1195075808041781,0.18033519553072624,0.48623778995692346
5458,마을700,5480,4,0.3366463268405766,0.000446927374301676,1.0
5459,선운101,5734,1,0.10285379306669509,0.04631284916201117,0.8892147147450804
5460,지원45,2076,2,0.5008926430227291,0.029776536312849163,0.8655934637086173
5461,좌석02,5203,5,0.3378187534972954,0.018491620111731843,0.5360689222804216
5462,선운101,5850,2,0.10285379306669509,0.022625698324022347,0.8655934637086173
5463,마을760,2189,6,0.17114764582056544,0.007094972067039107,0.0
5464,송암47,3302,5,0.23600415678541928,0.0036312849162011174,0.5360689222804216
5465,용봉83,4392,4,0.11825521596631938,0.014748603351955308,1.0
5466,송암68,2002,0,0.25761411175357724,1.0,0.48623778995692346
5467,일곡38,2004,0,0.3309707159796424,0.09296089385474861,0.48623778995692346
5468,일곡28,3150,4,0.6248234698499826,0.012960893854748605,1.0
5469,선운101,5801,0,0.10285379306669509,0.005418994413407822,0.48623778995692346
5470,금남58,4148,4,0.136294598843561,0.02452513966480447,1.0
5471,매월26,4255,6,0.5407285032907884,0.0329608938547486,0.0
5472,송암68,3253,5,0.25761411175357724,0.010670391061452515,0.5360689222804216
5473,일곡28,4409,6,0.6248234698499826,0.13195530726256982,0.0
5474,수완49,5748,3,0.11593700871326175,0.0016759776536312849,0.9594919813133251
5475,송정29,4207,3,0.5279383943084014,0.02100558659217877,0.9594919813133251
5476,첨단40,5014,4,0.09374084041674438,0.06687150837988827,1.0
5477,마을788,4172,2,0.09643209251512164,0.031899441340782125,0.8655934637086173
5478,봉선37,4437,6,0.6160036238642116,0.008379888268156424,0.0
5479,봉선27,4162,0,0.6712142609715153,0.01664804469273743,0.48623778995692346
5480,지원15,4561,0,0.1649924058727917,0.0353072625698324,0.48623778995692346
5481,문흥18,4411,2,0.7325534919662127,0.15318435754189944,0.8655934637086173
5482,수완03,5306,5,0.9269365024381144,0.10826815642458101,0.5360689222804216
5483,송암47,2278,4,0.23600415678541928,0.031787709497206704,1.0
5484,운림50,2291,1,0.2093048042846865,0.035810055865921786,0.8892147147450804
