,route,id,weekday,route_congestion,id_congestion,weekday_congestion
0,진곡196,5271,0,0.17753099173553719,0.221439862049145,0.7255971412450629
1,순환01(운천저수지),2230,2,0.2777376033057851,0.10188245437562868,0.8497203240479524
2,진월79,3213,2,0.07444903581267218,0.06624515016525362,0.8497203240479524
3,송정29,5173,6,0.5852789256198346,0.04516932509460171,0.0
4,첨단92,5431,5,0.02133264462809917,0.08454279829477415,0.36894238605730056
5,용전84,4137,2,0.03510674931129476,0.012884993054557647,0.8497203240479524
6,용전84,4449,1,0.03510674931129476,0.13699286295923746,0.879701028845283
7,금남59,2255,1,0.2323863636363636,0.018393447334387126,0.879701028845283
8,수완03,5442,6,0.8627926997245178,0.06729894141878622,0.0
9,운림51,5445,4,0.45748966942148755,0.32964506394596926,0.9999999999999999
10,첨단95,1131,6,0.3820764462809917,0.05312065909852948,0.0
11,문흥18,4248,3,0.8118285123966942,0.06590985294822052,0.9350580597524362
12,용봉83,4554,4,0.13297176308539943,0.20841117018728744,0.9999999999999999
13,문흥39,2164,3,0.34573002754820936,0.023758202806916703,0.9350580597524362
14,매월26,2002,1,0.531215564738292,1.0,0.879701028845283
15,진월79,3199,6,0.07444903581267218,0.013316089476457346,0.0
16,첨단09,1150,2,0.765495867768595,0.019111941370886624,0.8497203240479524
17,임곡89,2179,6,0.01997245179063361,0.0038798677970972835,0.0
18,좌석02,2233,6,0.3835915977961432,0.06452076447765483,0.0
19,송정33,5567,3,0.26756198347107435,0.012980792259424246,0.9350580597524362
20,마을777,4451,2,0.17520661157024792,0.07362168893998179,0.8497203240479524
21,임곡89,4440,3,0.01997245179063361,0.01729175647842123,0.9350580597524362
22,첨단30,2036,4,0.4611053719008264,0.013699286295923744,0.9999999999999999
23,일곡28,3126,2,0.6486742424242423,0.053455956315562575,0.8497203240479524
24,봉선76,3126,3,0.026033057851239667,0.053455956315562575,0.9350580597524362
25,운림51,1157,2,0.45748966942148755,0.022081716721751212,0.8497203240479524
26,송암68,3260,4,0.306129476584022,0.00239498012166499,0.9999999999999999
27,마을720,5246,2,0.41291322314049583,0.021985917516884612,0.8497203240479524
28,첨단92,5501,1,0.02133264462809917,0.0020117833021985917,0.879701028845283
29,순환01(시청행),2023,0,0.296814738292011,0.08483019590937395,0.7255971412450629
30,문흥18,5296,5,0.8118285123966942,0.0728073956986157,0.36894238605730056
31,진월75,3209,2,0.18564049586776857,0.30090530248598935,0.8497203240479524
32,마을720,5273,1,0.41291322314049583,0.4144752598553432,0.879701028845283
33,첨단22,5431,0,0.20800619834710743,0.08454279829477415,0.7255971412450629
34,첨단20,5313,2,0.4076274104683195,0.15629640273985726,0.8497203240479524
35,마을700,5728,5,0.40569903581267214,0.04962398812089859,0.36894238605730056
36,228(화순전대병원),2001,2,0.15380509641873277,0.5315897878047612,0.8497203240479524
37,문흥53,4443,2,0.09140840220385674,0.04100205968290463,0.8497203240479524
38,봉선27,4449,4,0.6828340220385675,0.13699286295923746,0.9999999999999999
39,순환01(시청행),2215,0,0.296814738292011,0.034200316137376056,0.7255971412450629
40,수완12,4458,4,0.43372933884297515,0.0957992048665996,0.9999999999999999
41,용전184,4258,3,0.028357438016528923,0.011639603391291851,0.9350580597524362
42,봉선27,1141,6,0.6828340220385675,0.1976816592422283,0.0
43,금호46,5273,3,0.4301825068870523,0.4144752598553432,0.9350580597524362
44,매월06,3145,5,0.46014118457300274,0.05321645830339608,0.36894238605730056
45,용전85,4668,4,0.06456611570247933,0.01719595727355463,0.9999999999999999
46,지원45,2233,6,0.5208677685950412,0.06452076447765483,0.0
47,봉선27,4161,3,0.6828340220385675,0.02706327537481439,0.9350580597524362
48,지원15,4174,4,0.22388085399449034,0.09421851798630071,0.9999999999999999
49,마을720,5192,5,0.41291322314049583,0.08655458159697274,0.36894238605730056
50,문흥18,4447,4,0.8118285123966942,0.007855534799061167,0.9999999999999999
51,지원15,4380,3,0.22388085399449034,0.1482013699286296,0.9350580597524362
52,양산60,4137,4,0.09011707988980716,0.012884993054557647,0.9999999999999999
53,마을788,4377,4,0.14500688705234158,0.1188868132394501,0.9999999999999999
54,일곡38,5236,1,0.359245867768595,0.08871006370647123,0.879701028845283
55,금호36,2325,3,0.49784779614325064,0.02701537577238109,0.9350580597524362
56,지원15,4564,5,0.22388085399449034,0.09215883508166882,0.36894238605730056
57,문흥18,4230,3,0.8118285123966942,0.05149207261579729,0.9350580597524362
58,금호46,2013,0,0.4301825068870523,0.09350002394980121,0.7255971412450629
59,석곡87,1041,6,0.03953168044077135,0.21348852804521723,0.0
60,수완49,4449,2,0.14046143250688703,0.13699286295923746,0.8497203240479524
61,용전85,4573,5,0.06456611570247933,0.073813287349715,0.36894238605730056
62,지원15,4418,1,0.22388085399449034,0.1475786750969967,0.879701028845283
63,매월16,2311,5,0.3250860881542699,0.01705225846625473,0.36894238605730056
64,송암47,4348,1,0.2793216253443526,0.13344829237917327,0.879701028845283
65,봉선37,5318,3,0.724776170798898,0.04057096326100493,0.9350580597524362
66,송암73,2305,5,0.28624311294765836,0.10748670786032476,0.36894238605730056
67,금남58,1128,2,0.15301308539944902,0.09115294343056952,0.8497203240479524
68,첨단23,5420,2,0.28913567493112946,0.016094266417588734,0.8497203240479524
69,문흥39,1126,2,0.34573002754820936,0.0960387028787661,0.8497203240479524
70,상무64,2217,4,0.10802341597796142,0.16549312640705083,0.9999999999999999
71,금남57,4353,3,0.3301825068870523,0.02184221870958471,0.9350580597524362
72,마을720,5207,3,0.41291322314049583,0.013028691861857546,0.9350580597524362
73,용전86,4581,2,0.03724173553719008,0.0005268956267662978,0.8497203240479524
74,수완03,5442,5,0.8627926997245178,0.06729894141878622,0.36894238605730056
75,매월26,4255,0,0.531215564738292,0.06677204579201992,0.7255971412450629
76,매월16,2001,5,0.3250860881542699,0.5315897878047612,0.36894238605730056
77,금남57,4402,1,0.3301825068870523,0.10389423767782727,0.879701028845283
78,송암74,2304,2,0.2548553719008264,0.017579154093021028,0.8497203240479524
79,순환01(운천저수지),2252,3,0.2777376033057851,0.020117833021985918,0.9350580597524362
80,대촌70,3034,2,0.045850550964187324,0.004646261436030081,0.8497203240479524
81,봉선37,5225,1,0.724776170798898,0.023135507975283805,0.879701028845283
82,첨단30,4252,6,0.4611053719008264,0.0737174881448484,0.0
83,518,1044,0,0.1234331955922865,0.1207548977343488,0.7255971412450629
84,충효187,4566,5,0.016167355371900827,0.0985294822052977,0.36894238605730056
85,용전84,2169,2,0.03510674931129476,0.00498155865306318,0.8497203240479524
86,송암47,4348,4,0.2793216253443526,0.13344829237917327,0.9999999999999999
87,지원45,3211,2,0.5208677685950412,0.034727211764142354,0.8497203240479524
88,금남58,4340,4,0.15301308539944902,0.01480097715188964,0.9999999999999999
89,매월16,4152,6,0.3250860881542699,0.10921109354792355,0.0
90,일곡10,5311,0,0.32899449035812667,0.015758969200555636,0.7255971412450629
91,송암47,2279,3,0.2793216253443526,0.021363222685251714,0.9350580597524362
92,송암73,2134,0,0.28624311294765836,0.021411122287685012,0.7255971412450629
93,마을700,5399,2,0.40569903581267214,0.006322747521195574,0.8497203240479524
94,석곡87,4175,6,0.03953168044077135,0.16060736695885425,0.0
95,용봉83,4379,3,0.13297176308539943,0.08392010346314126,0.9350580597524362
96,금호36,2274,4,0.49784779614325064,0.15471571585955837,0.9999999999999999
97,매월61(칠석),1137,1,0.08238636363636363,0.0477080040235666,0.879701028845283
98,일곡28,1017,2,0.6486742424242423,0.40743401829764814,0.8497203240479524
99,지원45,3225,2,0.5208677685950412,0.03429611534224266,0.8497203240479524
100,문흥18,4455,6,0.8118285123966942,0.25156871197969055,0.0
101,송암68,3120,0,0.306129476584022,0.02217751592661781,0.7255971412450629
102,첨단95,3213,1,0.3820764462809917,0.06624515016525362,0.879701028845283
103,수완49,4342,0,0.14046143250688703,0.08415960147530775,0.7255971412450629
104,송암68,2233,3,0.306129476584022,0.06452076447765483,0.9350580597524362
105,양산60,4078,2,0.09011707988980716,0.057048426498060065,0.8497203240479524
106,송암74,4181,2,0.2548553719008264,0.001724385687598793,0.8497203240479524
107,수완03,3207,1,0.8627926997245178,0.15485941466685826,0.879701028845283
108,송암72,2076,5,0.3494318181818182,0.04009196723667193,0.36894238605730056
109,마을715(대촌),3189,0,0.0877582644628099,0.052545863869329884,0.7255971412450629
110,518,2217,3,0.1234331955922865,0.16549312640705083,0.9350580597524362
111,수완49,4460,3,0.14046143250688703,0.06389806964602193,0.9350580597524362
112,봉선27,4563,6,0.6828340220385675,0.03544570580064185,0.0
113,진월75,5209,6,0.18564049586776857,0.01714805767112133,0.0
114,지원152(도웅리),1099,5,0.04695247933884297,0.049192891698998896,0.36894238605730056
115,첨단20,5101,0,0.4076274104683195,0.035685203812808354,0.7255971412450629
116,문흥18,4241,3,0.8118285123966942,0.0016764860851654932,0.9350580597524362
117,첨단95,1142,1,0.3820764462809917,0.25425108971595534,0.879701028845283
118,지원15,4104,3,0.22388085399449034,0.014896776356756238,0.9350580597524362
119,진월79,3209,2,0.07444903581267218,0.30090530248598935,0.8497203240479524
120,매월06,3145,6,0.46014118457300274,0.05321645830339608,0.0
121,마을715(대촌),1691,3,0.0877582644628099,0.0006705944340661973,0.9350580597524362
122,마을788,4368,5,0.14500688705234158,0.18058150117354027,0.36894238605730056
123,송정197,6238,5,0.011690771349862258,0.0014369880729989942,0.36894238605730056
124,첨단23,4374,1,0.28913567493112946,0.047660104421133304,0.879701028845283
