,route,id,weekday,route_congestion,id_congestion,weekday_congestion
0,문흥80,4246,1,0.08380452342487883,0.0023996928393165673,0.836481855724453
1,문흥18,5306,2,0.7469709208400647,0.05980034555576886,0.7008171513926719
2,진월77,3273,3,0.058309773828756066,0.0185256287195239,0.9089418035907798
3,송정19,2087,6,0.20678513731825526,0.06008830869648685,0.0
4,봉선27,3125,1,0.5680533117932149,0.1330389710117105,0.836481855724453
5,진곡196,5260,6,0.08506663974151858,0.022557112689575734,0.0
6,송정19,2081,3,0.20678513731825526,0.07016701862161642,0.9089418035907798
7,지원25,3184,5,0.2853897415185784,0.025052793242464965,0.5273701783674544
8,매월16,2317,6,0.3194668820678514,0.05375311960069111,0.0
9,송정98,5316,2,0.4837439418416802,0.039642925705509695,0.7008171513926719
10,선운14,2065,5,0.10712843295638126,0.05336916874640046,0.5273701783674544
11,첨단95,1146,3,0.36601373182552505,0.08667690535611441,0.9089418035907798
12,운림51,5445,1,0.4044830371567044,0.3575542330581685,0.836481855724453
13,양산60,4460,4,0.04069063004846527,0.02879631407179881,0.9999999999999999
14,518,1003,0,0.09253836833602584,0.022269149548857746,0.4817678587118882
15,봉선37,5315,1,0.5556340872374799,0.04818583221347667,0.836481855724453
16,진월07,4377,6,1.0,0.0313879823382607,0.0
17,문흥18,4410,1,0.7469709208400647,0.11912075254367441,0.836481855724453
18,운림50,3217,2,0.20269588045234252,0.01986945670954118,0.7008171513926719
19,송암47,2266,2,0.22672657512116318,0.01881359186024189,0.7008171513926719
20,지원25,3207,6,0.2853897415185784,0.1996544442311384,0.0
21,지원15,4564,2,0.24020597738287564,0.1695143021693223,0.7008171513926719
22,금호46,5446,3,0.5674979806138934,0.23085045114225378,0.9089418035907798
23,송암72,2279,2,0.22869547657512118,0.01459013246304473,0.7008171513926719
24,운림50,2242,4,0.20269588045234252,0.036283355730466496,0.9999999999999999
25,지원45,1134,2,0.5015650242326333,0.5121904396237281,0.7008171513926719
26,금호46,2088,3,0.5674979806138934,0.03829909771549241,0.9089418035907798
27,지원15,4249,6,0.24020597738287564,0.03282779804185064,0.0
