,route,id,weekday,route_congestion,id_congestion,weekday_congestion
0,용전84,4079,5,0.07937444673945117,0.35197650226410476,0.23684509427338246
1,임곡89,5304,6,0.03410543916592899,0.29665891567739566,0.0
2,문흥18,5314,1,1.0,0.7778729653653164,0.8955558309068005
3,첨단09,1146,5,0.6842726467984657,0.10463835515848734,0.23684509427338246
4,두암81(무등파크),4182,0,0.045441133077604015,0.18492228613388817,0.8647698407781427
5,순환01(시청행),2266,5,0.24323792662535657,0.2511320523803696,0.23684509427338246
6,첨단95,1122,5,0.5612029113799548,0.03977481336433729,0.23684509427338246
7,첨단20,5421,4,0.5498918068260057,0.037816668706400686,0.9288767734341118
8,518,2051,4,0.10627520409166913,0.07134989597356504,0.9288767734341118
9,지원15,4377,4,0.2900314743778893,0.397870517684494,0.9288767734341118
10,운림51,4431,2,0.5927264679846562,0.1885938073675193,0.9143898560601368
11,금남57,4067,3,0.36886495524736895,0.1084322604332395,0.9999999999999999
12,일곡10,4580,3,0.42087144683780864,0.10990086892669196,0.9999999999999999
13,마을700,5445,3,0.5858168584636569,0.3029005017745686,0.9999999999999999
14,첨단23,4057,3,0.45421461591423234,0.06988128748011259,0.9999999999999999
15,운림50,2354,3,0.3340218353496607,0.09754008077346714,0.9999999999999999
16,용봉83,4380,3,0.1419297727943346,0.27683270101578755,0.9999999999999999
17,봉선27,1141,5,0.8435133274318876,0.3517317341818627,0.23684509427338246
18,매월16,4152,0,0.3763155306383397,0.841512666748256,0.8647698407781427
19,마을788,4182,1,0.14094619848529558,0.18492228613388817,0.8955558309068005
20,송암31,2002,0,0.2294432969410839,0.29678129971851674,0.8647698407781427
21,상무62,5246,3,0.04487557784990656,0.10329213070615592,0.9999999999999999
22,송정33,5962,0,0.27124520507524347,0.10561742748745563,0.8647698407781427
23,봉선27,4344,0,0.8435133274318876,0.05042222494186758,0.8647698407781427
24,운림51,5195,3,0.5927264679846562,0.33790233753518545,0.9999999999999999
25,진월77,3233,3,0.10285728336775844,0.009913107330804062,0.9999999999999999
26,순환01(시청행),2126,2,0.24323792662535657,0.01015787541304614,0.9143898560601368
27,마을701,5703,1,0.020114094619848533,0.20168889976747034,0.8955558309068005
28,운림51,4152,1,0.5927264679846562,0.841512666748256,0.8955558309068005
29,수완03,4348,5,0.9828612176649947,0.23669073552808717,0.23684509427338246
30,금남58,4433,5,0.23908232516966657,0.17194957777505815,0.23684509427338246
31,봉선37,5265,4,0.851283564473296,0.1116142455023865,0.9288767734341118
32,문흥18,5717,6,1.0,0.45563578509362385,0.0
33,일곡10,5442,2,0.42087144683780864,0.41231183453677644,0.9143898560601368
34,송정29,4443,5,0.8631110455394906,0.03634806021294823,0.23684509427338246
35,진월77,3227,3,0.10285728336775844,0.11051278913229715,0.9999999999999999
36,문흥18,4171,5,1.0,0.6199975523191775,0.23684509427338246
37,송정19,4537,5,0.2818186288974132,0.01688899767470322,0.23684509427338246
38,송암73,3216,1,0.38391364217566637,0.1245869538612165,0.8955558309068005
39,첨단30,5428,6,0.5022868102685158,0.10757557214539225,0.0
40,매월06,1134,2,0.5240483918560047,0.0708603598090809,0.9143898560601368
41,금남57,4401,1,0.36886495524736895,0.13511198139762576,0.8955558309068005
42,매월26,2270,2,0.66524048391856,0.09521478399216743,0.9143898560601368
43,매월16,5199,2,0.3763155306383397,0.08371068412678986,0.9143898560601368
44,첨단22,4613,0,0.24449198386938134,0.10928894872108677,0.8647698407781427
45,문흥80,1052,3,0.09508704632634996,0.04356871863908946,0.9999999999999999
46,첨단95,4512,1,0.5612029113799548,0.05213560151756211,0.8955558309068005
47,지원56,3185,5,0.12597127963017607,0.25272304491494313,0.23684509427338246
48,지원45,2032,2,0.5473099242647782,0.49944927181495535,0.9143898560601368
49,첨단95,4434,4,0.5612029113799548,0.45624770529922903,0.9288767734341118
50,운림35,1100,6,0.2384430018687912,0.15016521845551342,0.0
51,진곡196,5732,0,0.3143503491688797,0.09876392118467751,0.8647698407781427
52,첨단09,4512,1,0.6842726467984657,0.05213560151756211,0.8955558309068005
53,양산60,4643,2,0.10952099931149799,0.01737853383918737,0.9143898560601368
54,문흥18,5304,0,1.0,0.29665891567739566,0.8647698407781427
55,일곡38,4509,1,0.385339824923773,0.056174274874556354,0.8955558309068005
56,228(구151화순사평),2003,1,0.18572341890429822,0.2226165707991678,0.8955558309068005
57,송암74,4190,4,0.3002114684764434,0.029127401786807002,0.9288767734341118
58,대촌70,3012,3,0.0912265171633717,0.045771631379268145,0.9999999999999999
59,매월26,2031,2,0.66524048391856,0.4523314159833558,0.9143898560601368
60,금남59,2167,0,0.2862447132880889,0.13033900379390528,0.8647698407781427
61,문흥39,4175,0,0.40759319366578145,0.3500183576061682,0.8647698407781427
62,송정96,5985,5,0.010991442903511362,0.011504099865377555,0.23684509427338246
63,첨단22,5441,1,0.24449198386938134,0.20168889976747034,0.8955558309068005
64,매월61(세하),2097,3,0.07411232418609226,0.006119202056051891,0.9999999999999999
65,용전184,4609,4,0.05618668240385561,0.08395545220903194,0.9288767734341118
66,운림51,4434,2,0.5927264679846562,0.45624770529922903,0.9143898560601368
67,진월17,4171,0,0.8541605193272352,0.6199975523191775,0.8647698407781427
68,첨단30,5445,3,0.5022868102685158,0.3029005017745686,0.9999999999999999
69,첨단23,4023,4,0.45421461591423234,0.009668339248561987,0.9288767734341118
70,금호36,2278,6,0.5757352217960067,0.17488679476196306,0.0
71,수완03,5702,2,0.9828612176649947,0.07379757679598581,0.9143898560601368
72,228(구151화순사평),4656,5,0.18572341890429822,0.06853506302778117,0.23684509427338246
73,첨단30,4077,6,0.5022868102685158,0.07881532248194835,0.0
74,두암181,4239,3,0.004647388610209502,0.2840533594419288,0.9999999999999999
75,수완49,4153,5,0.17652699911478312,0.1472280014686085,0.23684509427338246
76,마을715(대촌),1008,2,0.09806235861119308,0.12042589646310121,0.9143898560601368
77,금호46,5745,2,0.4177977771220616,0.21759882511320525,0.9143898560601368
78,송정296,5090,0,0.018638733156289958,0.004283441439236324,0.8647698407781427
79,송정98,5578,0,0.639470837021737,0.06058010035491372,0.8647698407781427
80,첨단22,4622,3,0.24449198386938134,0.07563333741280137,0.9999999999999999
81,228(구151화순사평),2194,1,0.18572341890429822,0.017011381715824257,0.8955558309068005
82,1187,4515,3,0.05399822956624373,0.0181128380859136,0.9999999999999999
83,첨단09,5191,4,0.6842726467984657,0.18749235099742995,0.9288767734341118
84,마을700,5755,0,0.5858168584636569,0.007220658426141231,0.8647698407781427
85,금남59,3079,4,0.2862447132880889,0.22151511442907848,0.9288767734341118
86,일곡28,4562,1,0.7611881577653192,0.13046138783502634,0.8955558309068005
87,매월16,5436,3,0.3763155306383397,0.06302778117733447,0.9999999999999999
88,228(화순전대병원),4147,2,0.0037621717320743585,0.17280626606290542,0.9143898560601368
89,송암72,4350,0,0.3988885610307859,0.022641047607392,0.8647698407781427
90,금호36,2066,3,0.5757352217960067,0.10977848488557092,0.9999999999999999
91,228(구151화순사평),1076,2,0.18572341890429822,0.0024476808224207568,0.9143898560601368
92,일곡38,4197,4,0.385339824923773,0.3536898788397993,0.9288767734341118
93,1187,2350,2,0.05399822956624373,0.01125933178313548,0.9143898560601368
94,용봉83,1010,3,0.1419297727943346,0.06486354179415005,0.9999999999999999
95,송암74,2298,1,0.3002114684764434,0.16619752784236938,0.8955558309068005
96,송정100,5161,3,0.012122553358906267,0.02765879329335455,0.9999999999999999
97,수완49,4351,3,0.17652699911478312,0.10488312324072942,0.9999999999999999
98,운림51,4157,3,0.5927264679846562,0.1594664055807123,0.9999999999999999
99,문흥80,4236,1,0.09508704632634996,0.0245991922653286,0.8955558309068005
100,첨단30,5455,0,0.5022868102685158,0.04442540692693673,0.8647698407781427
101,마을788,4183,1,0.14094619848529558,0.17855831599559419,0.8955558309068005
102,지원45,2010,6,0.5473099242647782,0.2763431648513034,0.0
103,518,4416,5,0.10627520409166913,0.1562844205115653,0.23684509427338246
104,문흥80,1042,3,0.09508704632634996,0.018357606168155675,0.9999999999999999
105,첨단23,5403,4,0.45421461591423234,0.06302778117733447,0.9288767734341118
106,첨단30,2051,4,0.5022868102685158,0.07134989597356504,0.9288767734341118
107,금호36,1039,5,0.5757352217960067,0.03867335699424795,0.23684509427338246
