,route,id,weekday,route_congestion,id_congestion,weekday_congestion
0,첨단20,2089,1,0.30207848972379797,0.12848597185946584,0.9355600629854013
1,마을720,5166,0,0.376243838928671,0.2503159491111298,0.8332221302943765
2,송정29,4462,2,0.5573560866734865,0.03125789872777825,0.9468760842296298
3,봉선76,1155,4,0.02055240398028457,0.04178953576543938,0.9936080493207717
4,첨단30,4353,5,0.3994001673951455,0.029235824416547308,0.9694547492593879
5,용전85,4670,4,0.044847949409467125,0.027887774875726683,0.9936080493207717
6,마을700,4085,2,0.32153817539291357,0.11669053837728535,0.9468760842296298
7,문흥18,5315,6,0.7440249232772249,0.12461032942960652,0.0
8,운림51,4458,5,0.5203664093741281,0.10118796865784817,0.9694547492593879
9,송암74,2253,0,0.24558262810378498,0.046676215350914145,0.8332221302943765
10,228(화순전대병원),1005,5,0.11533990514275085,0.07734434240458336,0.9694547492593879
11,운림50,2089,2,0.24820980191574443,0.12848597185946584,0.9468760842296298
12,첨단95,4441,2,0.41393099600111594,0.27660291515713203,0.9468760842296298
13,송암74,4163,0,0.24558262810378498,0.11374168000674023,0.8332221302943765
14,마을788,4183,3,0.16202455128801263,0.11188811188811187,0.9999999999999998
15,유덕65,4512,2,0.022551845996466098,0.11551099502906731,0.9468760842296298
16,일곡28,3122,3,0.6889705198549242,0.05198416041789536,0.9999999999999998
17,송암72,2059,3,0.3310006509811215,0.0854326396495071,0.9999999999999998
18,수완12,5729,2,0.3929136055054403,0.004549667200269609,0.9468760842296298
19,운림54,4418,0,0.9999999999999999,0.22015334063526834,0.8332221302943765
20,상무64,2072,1,0.07356086673486469,0.016092341393546213,0.9355600629854013
21,송암73,2297,4,0.24030503115409652,0.06731822394472996,0.9936080493207717
22,첨단23,4077,2,0.20471031340091136,0.019293959052995198,0.9468760842296298
23,운림35,4361,0,0.2842230075327815,0.08324205914567359,0.8332221302943765
24,송정197,5236,4,0.009183483678973309,0.07018282921897379,0.9936080493207717
25,수완12,1160,6,0.3929136055054403,0.21829977251663998,0.0
26,송암72,2091,2,0.3310006509811215,0.03344847923161176,0.9468760842296298
27,문흥39,4175,4,0.3967032456058774,0.3316201870418738,0.9936080493207717
28,금호36,4239,3,0.642983353482749,0.09638554216867469,0.9999999999999998
29,송암31,3210,2,0.13484608946340554,0.12705366922234393,0.9468760842296298
30,용전85,4668,1,0.044847949409467125,0.00033701238520515627,0.9355600629854013
31,금호46,2174,1,0.359457825723054,0.03850366500968911,0.9355600629854013
32,첨단23,4374,2,0.20471031340091136,0.10877074732496418,0.9468760842296298
33,진월79,2165,2,0.09701943643634334,0.09529025191675793,0.9468760842296298
34,문흥18,4180,0,0.7440249232772249,0.043221838402561295,0.8332221302943765
35,충효187,1026,5,0.041988282339812145,0.16016513606875052,0.9694547492593879
36,문흥39,5701,1,0.3967032456058774,0.17752127390681607,0.9355600629854013
37,송정33,5745,5,0.26887845252487674,0.27946752043137585,0.9694547492593879
38,임곡90,5774,3,0.04231377290058588,0.00016850619260257816,0.9999999999999998
39,봉선27,4458,2,0.8225378964010044,0.10118796865784817,0.9468760842296298
40,대촌70,3166,6,0.07200316190830465,0.019546718341899062,0.0
41,마을799,4620,1,0.022342602064540126,0.04600219058050383,0.9355600629854013
42,지원45,3189,2,0.4842834557797823,0.12427331704440137,0.9468760842296298
43,송정98,1003,2,0.6429368548312099,0.11854410649591371,0.9468760842296298
44,진월07,3159,1,0.8522040360829536,0.1518240795349229,0.9355600629854013
45,첨단30,4388,5,0.3994001673951455,0.01988373072710422,0.9694547492593879
46,진월79,3209,2,0.09701943643634334,0.4886679585474766,0.9468760842296298
47,송암72,5732,3,0.3310006509811215,0.05510152498104305,0.9999999999999998
