,route,id,weekday,route_congestion,id_congestion,weekday_congestion
47277,송정100,5253,1,0.0041555033079993435,0.018845826235093698,0.89824962864828
47278,송암72,2243,3,0.4570142344214191,0.12127342419080069,1.0000000000000002
47279,마을701,5219,4,0.011992636739752495,0.1675894378194208,0.896357742181541
47280,228(구151화순사평),1094,6,0.13044270690943555,0.006281942078364565,0.0
47281,상무64,2126,6,0.11883281389541984,0.0069207836456558775,0.0
47282,송정96,5161,4,0.011354730530191192,0.0070272572402044296,0.896357742181541
47283,수완12,5199,6,0.5133869174549365,0.06910136286201023,0.0
47284,수완49,4140,0,0.16642061712869302,0.0081984667802385,0.8433096471155006
47285,봉선37,5255,3,0.8434942679570598,0.0024488926746166952,1.0000000000000002
47286,상무62(상무역행),5166,0,0.037764047606029125,0.20198040885860308,0.8433096471155006
47287,매월16,2189,1,0.3612189476370132,0.0033006814310051107,0.89824962864828
47288,대촌70,3095,0,0.08469571873803926,0.026298977853492334,0.8433096471155006
47289,운림54,1166,3,1.0,0.0024488926746166952,1.0000000000000002
47290,마을700,5396,4,0.4138735487633733,0.0008517887563884157,0.896357742181541
47291,송암73,3216,3,0.30233109154865406,0.10828364565587735,1.0000000000000002
47292,용봉83,4351,1,0.19282993420453096,0.09114139693356048,0.89824962864828
47293,대촌70,3201,3,0.08469571873803926,0.014160988074957411,1.0000000000000002
47294,봉선76,1176,4,0.033954836240363065,0.0,0.896357742181541
47295,진월77,3148,2,0.08533362494760056,0.03641396933560477,0.900638323497531
47296,진월78,3248,3,0.020595257622979205,0.03534923339011925,1.0000000000000002
47297,매월16,4023,2,0.3612189476370132,0.008304940374787052,0.900638323497531
47298,마을700,5744,2,0.4138735487633733,0.0007453151618398638,0.900638323497531
47299,228(구151화순사평),1137,5,0.13044270690943555,0.013735093696763203,0.38278333132602677
47300,228(구151화순사평),1079,5,0.13044270690943555,0.003833049403747871,0.38278333132602677
47301,임곡90,5960,6,0.04510908196183499,0.008304940374787052,0.0
47302,석곡87,4277,1,0.06683434487032279,0.002874787052810903,0.89824962864828
47303,첨단40,5429,5,0.17863196456886654,0.013522146507666099,0.38278333132602677
47304,임곡90,5042,0,0.04510908196183499,0.0,0.8433096471155006
47305,금호46,4023,3,0.43133395301365124,0.008304940374787052,1.0000000000000002
47306,대촌170,1117,3,0.053092022527202146,0.09327086882453152,1.0000000000000002
47307,228(구151화순사평),6409,4,0.13044270690943555,0.0007453151618398638,0.896357742181541
47308,대촌270,2096,3,0.00749084148941987,0.0011712095400340716,1.0000000000000002
47309,송정19,4410,6,0.3027320611660926,0.06835604770017037,0.0
47310,문흥53,4366,2,0.11939781653817413,0.018100511073253833,0.900638323497531
47311,첨단94,5458,5,0.03164014799424062,0.09337734241908008,0.38278333132602677
47312,228(구151화순사평),6317,5,0.13044270690943555,0.0009582623509369676,0.38278333132602677
47313,두암81(각화초교),4222,1,0.04481746769460696,0.0024488926746166952,0.89824962864828
47314,선운14,5241,3,0.20376546922558186,0.0,1.0000000000000002
47315,문흥80,1122,1,0.09087429602493302,0.07666098807495741,0.89824962864828
47316,1187-1,1025,2,0.008110521807279423,0.022465928449744463,0.900638323497531
47317,지원52,1073,2,0.03240563544571418,0.0008517887563884157,0.900638323497531
47318,송정197,5088,0,0.008383910182805696,0.002022998296422487,0.8433096471155006
47319,금남55,4550,3,0.23110430677820912,0.02331771720613288,1.0000000000000002
47320,1187,2007,4,0.10040643738494906,0.029386712095400343,0.896357742181541
47321,송정98,4143,2,0.6793518872910858,0.005643100511073254,0.900638323497531
47322,운림50,1168,0,0.3311644522208249,0.019271720613287906,0.8433096471155006
