,id,route,dong_name,dist
0,5271,진곡196,우산동, 북구 
1,5271,진곡196,우산동, 광산구 
2,2230,순환01(운천저수지),치평동, 서구 
3,3213,진월79,주월1동, 남구 
4,5173,송정29,신창동, 광산구 
5,4137,용전84,양산동, 북구 
6,4449,용전84,운암2동, 북구 
7,2255,금남59,풍암동, 서구 
8,5442,수완03,첨단1동, 광산구 
9,4248,문흥18,용봉동, 북구 
10,4554,용봉83,중흥3동, 북구 
11,2164,문흥39,농성1동, 서구 
12,2002,매월26,광천동, 서구 
13,3199,진월79,월산동, 남구 
14,1150,첨단09,학동, 동구 
15,2233,좌석02,치평동, 서구 
16,4451,마을777,운암2동, 북구 
17,4440,임곡89,운암2동, 북구 
18,2036,첨단30,농성1동, 서구 
19,3126,일곡28,봉선2동, 남구 
20,3126,봉선76,봉선2동, 남구 
21,1157,운림51,학동, 동구 
22,3260,송암68,진월동, 남구 
23,2023,순환01(시청행),금호2동, 서구 
24,5296,문흥18,운남동, 광산구 
25,3209,진월75,주월1동, 남구 
26,5273,마을720,우산동, 북구 
27,5273,마을720,우산동, 광산구 
28,5313,첨단20,월곡1동, 광산구 
29,5728,마을700,신가동, 광산구 
30,2001,228(화순전대병원),광천동, 서구 
31,4443,문흥53,운암2동, 북구 
32,4449,봉선27,운암2동, 북구 
33,2215,순환01(시청행),치평동, 서구 
34,4458,수완12,운암1동, 북구 
35,4258,용전184,삼각동, 북구 
36,1141,봉선27,학동, 동구 
37,5273,금호46,우산동, 북구 
38,5273,금호46,우산동, 광산구 
39,2233,지원45,치평동, 서구 
40,4161,봉선27,두암1동, 북구 
41,4174,지원15,두암2동, 북구 
42,5192,마을720,신가동, 광산구 
43,4447,문흥18,운암2동, 북구 
44,4380,지원15,용봉동, 북구 
45,4137,양산60,양산동, 북구 
46,4377,마을788,오치2동, 북구 
47,4564,지원15,풍향동, 북구 
48,4230,문흥18,문흥1동, 북구 
49,2013,금호46,금호1동, 서구 
50,4449,수완49,운암2동, 북구 
51,4573,용전85,양산동, 북구 
52,4418,지원15,우산동, 북구 
53,4418,지원15,우산동, 광산구 
54,2311,매월16,화정4동, 서구 
55,4348,송암47,중흥2동, 북구 
56,5318,봉선37,월곡2동, 광산구 
57,2305,송암73,화정3동, 서구 
58,5420,첨단23,첨단1동, 광산구 
59,2217,상무64,치평동, 서구 
60,4353,금남57,신안동, 북구 
61,4581,용전86,일곡동, 북구 
62,4255,매월26,삼각동, 북구 
63,2001,매월16,광천동, 서구 
64,4402,금남57,용봉동, 북구 
65,2304,송암74,화정3동, 서구 
66,2252,순환01(운천저수지),풍암동, 서구 
67,4252,첨단30,삼각동, 북구 
68,4566,충효187,풍향동, 북구 
69,3211,지원45,주월2동, 남구 
70,4340,금남58,신안동, 북구 
71,4152,매월16,동림동, 북구 
72,5311,일곡10,월곡1동, 광산구 
73,5399,마을700,비아동, 광산구 
74,4175,석곡87,두암2동, 북구 
75,4379,용봉83,용봉동, 북구 
76,2274,금호36,농성1동, 서구 
77,1017,일곡28,동명동, 동구 
78,3225,지원45,주월2동, 남구 
79,4455,문흥18,운암1동, 북구 
80,3120,송암68,봉선2동, 남구 
81,3213,첨단95,주월1동, 남구 
82,4342,수완49,신안동, 북구 
83,2233,송암68,치평동, 서구 
84,4078,양산60,양산동, 북구 
85,4181,송암74,두암2동, 북구 
86,3207,수완03,주월1동, 남구 
87,2076,송암72,상무2동, 서구 
88,3189,마을715(대촌),백운2동, 남구 
89,2217,518,치평동, 서구 
90,4460,수완49,운암1동, 북구 
91,4563,봉선27,풍향동, 북구 
92,4241,문흥18,문흥1동, 북구 
93,1142,첨단95,학동, 동구 
94,3209,진월79,주월1동, 남구 
95,1691,마을715(대촌),산수1동, 동구 
96,4368,마을788,오치2동, 북구 
97,4374,첨단23,오치2동, 북구 
98,4539,첨단30,중흥1동, 북구 
99,4161,일곡28,두암1동, 북구 
100,1040,운림35,산수2동, 동구 
101,4250,첨단23,삼각동, 북구 
102,3080,봉선27,방림1동, 남구 
103,2243,송암47,풍암동, 서구 
104,4557,일곡38,중흥3동, 북구 
105,2075,송정19,상무2동, 서구 
106,2297,매월61(세하),화정2동, 서구 
107,5150,송암73,송정1동, 광산구 
108,2215,운림50,치평동, 서구 
109,1144,봉선76,학동, 동구 
110,5272,진곡196,우산동, 북구 
111,5272,진곡196,우산동, 광산구 
112,4202,송정29,매곡동, 북구 
113,1010,송정19,계림1동, 동구 
114,2256,금남59,풍암동, 서구 
115,2168,봉선37,양동, 서구 
116,5198,봉선27,신창동, 광산구 
117,2065,상무63,상무1동, 서구 
118,4413,매월26,용봉동, 북구 
119,4538,송정19,중흥1동, 북구 
120,4154,문흥39,동천동, 서구 
121,4160,일곡28,두암1동, 북구 
122,4431,송암72,운암3동, 북구 
123,3190,수완12,월산동, 남구 
124,4458,송정29,운암1동, 북구 
125,4342,용봉83,신안동, 북구 
126,4466,금남57,일곡동, 북구 
127,5151,송암73,송정1동, 광산구 
128,4352,상무64,신안동, 북구 
129,3253,금남55,진월동, 남구 
130,4010,송정33,양산동, 북구 
131,2205,금호36,상무1동, 서구 
132,2238,선운14,치평동, 서구 
133,3195,대촌170,백운1동, 남구 
134,5095,첨단192,비아동, 광산구 
135,4428,문흥18,운암1동, 북구 
136,4080,첨단30,양산동, 북구 
137,1005,송정98,계림1동, 동구 
138,5658,마을701,우산동, 북구 
139,5658,마을701,우산동, 광산구 
140,4448,마을777,운암2동, 북구 
141,5289,마을720,운남동, 광산구 
142,5305,송정29,운남동, 광산구 
143,3129,봉선37,봉선2동, 남구 
144,4151,수완12,동림동, 북구 
145,2019,금호36,금호1동, 서구 
146,4617,일곡10,신용동, 북구 
147,2003,송암47,광천동, 서구 
148,3108,금남59,봉선1동, 남구 
149,1157,첨단09,학동, 동구 
150,4152,송정29,동림동, 북구 
151,5010,선운101,도산동, 광산구 
152,2064,금호46,상무1동, 서구 
153,2276,수완12,화정1동, 서구 
154,3236,송암73,진월동, 남구 
155,5310,진곡196,우산동, 북구 
156,5310,진곡196,우산동, 광산구 
157,5217,송정98,송정2동, 광산구 
158,5442,송정33,첨단1동, 광산구 
159,3263,봉선76,진월동, 남구 
160,2266,지원45,풍암동, 서구 
161,2290,매월61(세하),화정2동, 서구 
162,2001,유덕65,광천동, 서구 
163,2248,금남59,풍암동, 서구 
164,3218,봉선27,주월1동, 남구 
165,5186,마을720,신가동, 광산구 
166,1147,금남59,학동, 동구 
167,4436,용전85,운암2동, 북구 
168,3242,진월78,진월동, 남구 
169,2001,수완03,광천동, 서구 
170,2078,매월61(세하),상무2동, 서구 
171,5188,송정29,신가동, 광산구 
172,3228,송암31,진월동, 남구 
173,5312,마을720,월곡1동, 광산구 
174,4070,마을788,양산동, 북구 
175,2267,금남59,풍암동, 서구 
176,1155,지원152(능주역),학동, 동구 
177,5272,송정29,우산동, 북구 
178,5272,송정29,우산동, 광산구 
179,5273,송정98,우산동, 북구 
180,5273,송정98,우산동, 광산구 
181,3226,지원45,주월1동, 남구 
182,2267,진월75,풍암동, 서구 
183,4252,송정29,삼각동, 북구 
184,4560,문흥80,계림2동, 동구 
185,2232,순환01(시청행),치평동, 서구 
186,5304,일곡10,운남동, 광산구 
187,4432,봉선27,운암3동, 북구 
188,4339,매월26,신안동, 북구 
189,4236,문흥39,문흥1동, 북구 
190,4437,양산60,운암2동, 북구 
191,2354,송암73,화정4동, 서구 
192,3115,송정98,봉선2동, 남구 
193,4151,송정29,동림동, 북구 
194,3122,금남59,봉선2동, 남구 
195,5173,매월16,신창동, 광산구 
196,4411,용전184,용봉동, 북구 
197,2448,금남59,화정4동, 서구 
198,2069,518,상무1동, 서구 
199,5401,첨단09,첨단1동, 광산구 
200,4427,마을777,운암1동, 북구 
201,4334,두암81(무등파크),신안동, 북구 
202,2316,금남59,화정4동, 서구 
203,4455,금남58,운암1동, 북구 
204,4228,문흥18,문흥1동, 북구 
205,3122,일곡28,봉선2동, 남구 
206,5402,첨단09,첨단1동, 광산구 
207,2270,송암47,화정1동, 서구 
208,4429,양산60,운암1동, 북구 
209,5192,첨단40,신가동, 광산구 
210,4148,첨단30,동림동, 북구 
211,5742,송정33,신가동, 광산구 
212,4481,일곡10,일곡동, 북구 
213,2001,518,광천동, 서구 
214,2003,매월26,광천동, 서구 
215,5315,첨단20,월곡2동, 광산구 
216,2354,진월77,화정4동, 서구 
217,4471,용전184,일곡동, 북구 
218,4347,첨단30,신안동, 북구 
219,2242,지원25,치평동, 서구 
220,5310,송정29,우산동, 북구 
221,5310,송정29,우산동, 광산구 
222,2165,지원56,양동, 서구 
223,2297,매월61(칠석),화정2동, 서구 
224,4481,지원15,일곡동, 북구 
225,3225,송암47,주월2동, 남구 
226,3208,송정98,주월1동, 남구 
227,4333,송암72,신안동, 북구 
228,4185,두암81(각화초교),두암3동, 북구 
229,4409,419,용봉동, 북구 
230,2209,순환01(운천저수지),치평동, 서구 
231,3126,봉선37,봉선2동, 남구 
232,4245,문흥80,문흥2동, 북구 
233,1095,지원45,지원1동, 동구 
234,4157,운림51,동림동, 북구 
235,4455,매월16,운암1동, 북구 
236,4382,마을777(우치공원),용봉동, 북구 
237,4030,첨단23,양산동, 북구 
238,4384,용봉83,용봉동, 북구 
239,5743,송정33,신가동, 광산구 
240,5296,송정29,운남동, 광산구 
241,3226,순환01(운천저수지),주월1동, 남구 
242,2013,진월77,금호1동, 서구 
243,3235,진월77,진월동, 남구 
244,4539,송암72,중흥1동, 북구 
245,2008,임곡89,광천동, 서구 
246,3091,송암68,백운2동, 남구 
247,5700,문흥39,수완동, 광산구 
248,2033,임곡89,농성1동, 서구 
249,3279,봉선76,진월동, 남구 
250,1151,지원45,학동, 동구 
251,4566,송암47,풍향동, 북구 
252,2305,운림50,화정3동, 서구 
253,2346,마을760,풍암동, 서구 
254,2209,상무64,치평동, 서구 
255,5316,송정29,월곡1동, 광산구 
256,5173,봉선27,신창동, 광산구 
257,5297,문흥18,운남동, 광산구 
258,4355,송정98,신안동, 북구 
259,4498,첨단95,임동, 북구 
260,4485,첨단193,일곡동, 북구 
261,4431,금남58,운암3동, 북구 
262,2011,마을760,금호1동, 서구 
263,3214,금남55,주월1동, 남구 
264,2213,매월16,치평동, 서구 
265,4233,문흥18,문흥1동, 북구 
266,5316,첨단40,월곡1동, 광산구 
267,1031,운림35,산수2동, 동구 
268,4505,운림51,임동, 북구 
269,3209,수완03,주월1동, 남구 
270,5736,선운101,수완동, 광산구 
271,3118,운림50,봉선2동, 남구 
272,4665,마을777,운암1동, 북구 
273,3125,봉선76,봉선2동, 남구 
274,5167,송정96,송정2동, 광산구 
275,2029,마을760,금호2동, 서구 
276,2223,순환01(시청행),치평동, 서구 
277,4416,마을788,우산동, 북구 
278,4416,마을788,우산동, 광산구 
279,4425,운림54,우산동, 북구 
280,4425,운림54,우산동, 광산구 
281,2285,지원56,화정1동, 서구 
282,3093,대촌70,백운2동, 남구 
283,1063,금호36,지산2동, 동구 
284,3190,지원45,월산동, 남구 
285,4402,매월26,용봉동, 북구 
286,5126,송암68,월산동, 남구 
287,2320,금호46,금호1동, 서구 
288,5312,일곡10,월곡1동, 광산구 
289,4145,문흥39,동천동, 서구 
290,4238,송정19,문흥1동, 북구 
291,5732,진곡196,수완동, 광산구 
292,2274,송암68,농성1동, 서구 
293,2265,지원45,풍암동, 서구 
294,2047,유덕65,농성1동, 서구 
295,4425,문흥80,우산동, 북구 
296,4425,문흥80,우산동, 광산구 
297,4252,일곡38,삼각동, 북구 
298,4244,진월17,문흥2동, 북구 
299,4383,마을777,용봉동, 북구 
300,5177,봉선27,신창동, 광산구 
301,2076,순환01(운천저수지),상무2동, 서구 
302,2241,매월16,치평동, 서구 
303,2065,선운14,상무1동, 서구 
304,3105,지원25,백운2동, 남구 
305,4580,지원15,일곡동, 북구 
306,3229,진월77,진월동, 남구 
307,2168,첨단30,양동, 서구 
308,2232,518,치평동, 서구 
309,4188,운림35,두암1동, 북구 
310,3280,봉선27,주월1동, 남구 
311,5186,첨단09,신가동, 광산구 
312,5721,일곡10,수완동, 광산구 
313,1156,지원152(능주역),학동, 동구 
314,4238,첨단23,문흥1동, 북구 
315,3235,진월78,진월동, 남구 
316,2090,금호36,상무2동, 서구 
317,5185,첨단09,신가동, 광산구 
318,4078,첨단30,양산동, 북구 
319,2167,매월61(칠석),양동, 서구 
320,1007,운림54,계림1동, 동구 
321,1108,지원15,지원1동, 동구 
322,5711,수완12,수완동, 광산구 
323,4469,일곡28,일곡동, 북구 
324,4444,송정98,운암2동, 북구 
325,5314,첨단40,월곡1동, 광산구 
326,5700,선운101,수완동, 광산구 
327,5114,첨단40,신창동, 광산구 
328,4183,금호36,두암3동, 북구 
329,4171,송암47,두암2동, 북구 
330,5410,마을700,첨단1동, 광산구 
331,4334,228(화순전대병원),신안동, 북구 
332,5768,금호46,우산동, 북구 
333,5768,금호46,우산동, 광산구 
334,5313,금호46,월곡1동, 광산구 
335,2244,송암73,풍암동, 서구 
336,2069,첨단22,상무1동, 서구 
337,5449,금호46,첨단1동, 광산구 
338,3105,송암31,백운2동, 남구 
339,3202,진월79,월산동, 남구 
340,2310,첨단20,화정4동, 서구 
341,2262,지원45,풍암동, 서구 
342,5316,문흥18,월곡1동, 광산구 
343,2011,지원45,금호1동, 서구 
344,3125,봉선37,봉선2동, 남구 
345,3209,진월17,주월1동, 남구 
346,1692,마을715(대촌),계림2동, 동구 
347,3218,송정98,주월1동, 남구 
348,1017,진월17,동명동, 동구 
349,5306,문흥18,운남동, 광산구 
350,2087,대촌69,상무2동, 서구 
351,4563,운림35,풍향동, 북구 
352,4375,마을777,오치2동, 북구 
353,4355,금남58,신안동, 북구 
354,4370,용전184,오치2동, 북구 
355,4400,금남57,용봉동, 북구 
356,4376,첨단30,용봉동, 북구 
357,5110,첨단40,신창동, 광산구 
358,2218,518,치평동, 서구 
359,2243,진월17,풍암동, 서구 
360,2052,지원56,농성2동, 서구 
361,4163,일곡28,두암1동, 북구 
362,4170,문흥39,두암2동, 북구 
363,3125,봉선27,봉선2동, 남구 
364,4553,송정19,중흥3동, 북구 
365,4425,지원15,우산동, 북구 
366,4425,지원15,우산동, 광산구 
367,4252,마을788,삼각동, 북구 
368,5267,첨단20,우산동, 북구 
369,5267,첨단20,우산동, 광산구 
370,3212,진월177,주월1동, 남구 
371,2076,금호46,상무2동, 서구 
372,5184,일곡10,신가동, 광산구 
373,1014,1187,지산1동, 동구 
374,3078,지원56,방림1동, 남구 
375,4369,일곡38,오치2동, 북구 
376,2237,운림50,치평동, 서구 
377,1007,석곡87,계림1동, 동구 
378,5745,금호46,수완동, 광산구 
379,4480,지원15,일곡동, 북구 
380,4435,매월26,운암2동, 북구 
381,2023,매월26,금호2동, 서구 
382,3208,진월17,주월1동, 남구 
383,2303,송암74,화정3동, 서구 
384,4361,송정19,오치1동, 북구 
385,5186,일곡10,신가동, 광산구 
386,2437,금남59,풍암동, 서구 
387,3121,금남55,봉선2동, 남구 
388,5268,첨단20,우산동, 북구 
389,5268,첨단20,우산동, 광산구 
390,3179,매월06,월산4동, 남구 
391,4379,운림35,용봉동, 북구 
392,4434,운림51,운암2동, 북구 
393,4157,송정29,동림동, 북구 
394,1003,419,계림1동, 동구 
395,2062,상무64,상무1동, 서구 
396,2291,진월77,월산4동, 남구 
397,1015,1187,동명동, 동구 
398,2010,순환01(운천저수지),금호1동, 서구 
399,2291,송암31,월산4동, 남구 
400,1007,송정98,계림1동, 동구 
401,3148,진월177,진월동, 남구 
402,5303,문흥39,운남동, 광산구 
403,4562,운림35,풍향동, 북구 
404,2451,양산60,운암1동, 북구 
405,4428,수완49,운암1동, 북구 
406,2303,매월26,화정3동, 서구 
407,5102,첨단20,비아동, 광산구 
408,3210,마을715(대촌),주월1동, 남구 
409,5172,봉선27,신창동, 광산구 
410,3235,진월177,진월동, 남구 
411,4490,매월16,임동, 북구 
412,2168,금호36,양동, 서구 
413,2052,수완12,농성2동, 서구 
414,3212,송암31,주월1동, 남구 
415,4031,첨단23,양산동, 북구 
416,4251,매월26,삼각동, 북구 
417,3185,매월06,월산5동, 남구 
418,2051,첨단09,광천동, 서구 
419,2228,첨단20,치평동, 서구 
420,4433,상무63,운암3동, 북구 
421,4435,송암47,운암2동, 북구 
422,5217,선운101,송정2동, 광산구 
423,2025,마을760,금호2동, 서구 
424,5176,송정29,신창동, 광산구 
425,4417,문흥80,우산동, 북구 
426,4417,문흥80,우산동, 광산구 
427,2165,송정19,양동, 서구 
428,1003,문흥39,계림1동, 동구 
429,4142,봉선37,동림동, 북구 
430,4580,송정29,일곡동, 북구 
431,2300,매월61(세하),화정2동, 서구 
432,3213,진월177,주월1동, 남구 
433,5150,첨단40,송정1동, 광산구 
434,1057,일곡28,지산1동, 동구 
435,5271,송정29,우산동, 북구 
436,5271,송정29,우산동, 광산구 
437,4408,419,용봉동, 북구 
438,4621,첨단22,신용동, 북구 
439,2276,송암68,화정1동, 서구 
440,4144,마을799,동천동, 서구 
441,1108,지원52,지원1동, 동구 
442,4611,일곡10,일곡동, 북구 
443,5194,수완12,신창동, 광산구 
444,4481,송정29,일곡동, 북구 
445,3189,수완12,백운2동, 남구 
446,4620,송정33,신용동, 북구 
447,1146,지원45,학동, 동구 
448,4531,송정19,중흥1동, 북구 
449,5854,선운101,신창동, 광산구 
450,4153,송정98,동천동, 서구 
451,2344,선운14,치평동, 서구 
452,4551,진월07,중흥2동, 북구 
453,3209,송암73,주월1동, 남구 
454,4569,봉선27,풍향동, 북구 
455,5313,첨단40,월곡1동, 광산구 
456,2284,수완12,농성1동, 서구 
457,2089,순환01(운천저수지),상무2동, 서구 
458,3106,봉선37,봉선1동, 남구 
459,5402,매월16,첨단1동, 광산구 
460,4407,진월07,용봉동, 북구 
461,5730,수완12,신가동, 광산구 
462,5314,마을720,월곡1동, 광산구 
463,2018,송암74,금호1동, 서구 
464,4448,용봉83,운암2동, 북구 
465,2237,선운14,치평동, 서구 
466,2031,송암74,금호2동, 서구 
467,3279,금남59,진월동, 남구 
468,3080,송정98,방림1동, 남구 
469,4554,일곡38,중흥3동, 북구 
470,4564,문흥80,풍향동, 북구 
471,5149,진월75,송정1동, 광산구 
472,3255,봉선37,봉선2동, 남구 
473,4149,문흥39,동천동, 서구 
474,4079,첨단95,양산동, 북구 
475,3079,지원25,방림1동, 남구 
476,1108,지원45,지원1동, 동구 
477,2236,일곡38,치평동, 서구 
478,4454,용전84,매곡동, 북구 
479,1151,지원25,학동, 동구 
480,2001,문흥39,광천동, 서구 
481,2018,매월16,금호1동, 서구 
482,5291,문흥39,운남동, 광산구 
483,4438,봉선37,운암2동, 북구 
484,4371,용전184,오치1동, 북구 
485,4506,첨단95,임동, 북구 
486,2072,선운14,상무1동, 서구 
487,5745,마을700,수완동, 광산구 
488,5011,첨단40,도산동, 광산구 
489,4255,금남57,삼각동, 북구 
490,4149,송정98,동천동, 서구 
491,2270,송암31,화정1동, 서구 
492,2077,송암73,상무2동, 서구 
493,1151,운림51,학동, 동구 
494,4435,수완49,운암2동, 북구 
495,4493,운림51,임동, 북구 
496,4448,봉선27,운암2동, 북구 
497,4228,문흥53,문흥1동, 북구 
498,4475,진월07,일곡동, 북구 
499,2084,매월61(칠석),상무2동, 서구 
500,5111,송암72,신창동, 광산구 
501,3111,금남59,봉선1동, 남구 
502,2308,매월26,화정3동, 서구 
503,4648,송정33,매곡동, 북구 
504,3188,운림50,월산5동, 남구 
505,3117,송정98,봉선2동, 남구 
506,2059,송정19,농성2동, 서구 
507,4561,문흥80,풍향동, 북구 
508,2283,지원25,화정1동, 서구 
509,2248,진월75,풍암동, 서구 
510,5158,선운101,송정2동, 광산구 
511,5735,마을700,수완동, 광산구 
512,4460,금남58,운암1동, 북구 
513,5112,운림51,수완동, 광산구 
514,1005,송정19,계림1동, 동구 
515,4373,문흥53,오치2동, 북구 
516,2263,금남59,풍암동, 서구 
517,2308,첨단20,화정3동, 서구 
518,3240,진월75,진월동, 남구 
519,5178,문흥39,운남동, 광산구 
520,4529,금남57,중흥1동, 북구 
521,4426,문흥18,우산동, 북구 
522,4426,문흥18,우산동, 광산구 
523,1033,진월17,두암3동, 북구 
524,5802,첨단20,하남동, 광산구 
525,5713,수완49,신가동, 광산구 
526,4566,운림54,풍향동, 북구 
527,4459,송암72,운암3동, 북구 
528,5743,수완12,신가동, 광산구 
529,2269,지원45,풍암동, 서구 
530,2024,진월75,금호2동, 서구 
531,1058,금호36,지산2동, 동구 
532,1148,운림35,학동, 동구 
533,2031,순환01(운천저수지),금호2동, 서구 
534,4462,문흥53,운암3동, 북구 
535,4432,운림51,운암3동, 북구 
536,4417,두암81(각화초교),우산동, 북구 
537,4417,두암81(각화초교),우산동, 광산구 
538,2282,지원56,화정2동, 서구 
539,2013,금호36,금호1동, 서구 
540,2260,진월17,금호2동, 서구 
541,2025,지원45,금호2동, 서구 
542,4338,송암72,신안동, 북구 
543,4200,송정33,매곡동, 북구 
544,3242,진월177,진월동, 남구 
545,5936,마을700,비아동, 광산구 
546,4152,수완12,동림동, 북구 
547,5012,진곡196,도산동, 광산구 
548,3125,지원56,봉선2동, 남구 
549,4205,상무63,매곡동, 북구 
550,5292,봉선37,운남동, 광산구 
551,5309,첨단20,우산동, 북구 
552,5309,첨단20,우산동, 광산구 
553,4411,일곡38,용봉동, 북구 
554,2088,첨단20,상무2동, 서구 
555,1142,봉선37,학동, 동구 
556,4488,일곡10,일곡동, 북구 
557,2167,마을760,양동, 서구 
558,4416,봉선27,우산동, 북구 
559,4416,봉선27,우산동, 광산구 
560,5962,송정33,우산동, 북구 
561,5962,송정33,우산동, 광산구 
562,3093,수완12,백운2동, 남구 
563,1017,순환01(시청행),동명동, 동구 
564,2010,진월77,금호1동, 서구 
565,5008,좌석02,도산동, 광산구 
566,3241,진월78,진월동, 남구 
567,5282,송정33,우산동, 북구 
568,5282,송정33,우산동, 광산구 
569,5191,마을720,신가동, 광산구 
570,4379,지원15,용봉동, 북구 
571,2301,송암47,화정3동, 서구 
572,2318,금호46,금호1동, 서구 
573,3098,금남55,백운2동, 남구 
574,5699,송암72,수완동, 광산구 
575,4469,일곡38,일곡동, 북구 
576,2258,금남59,풍암동, 서구 
577,2089,금호46,상무2동, 서구 
578,5295,송정29,운남동, 광산구 
579,2003,순환01(운천저수지),광천동, 서구 
580,2309,매월26,화정3동, 서구 
581,5801,첨단20,하남동, 광산구 
582,5701,금호46,수완동, 광산구 
583,5742,수완03,신가동, 광산구 
584,4144,첨단30,동천동, 서구 
585,2011,송암72,금호1동, 서구 
586,1151,지원152(도웅리),학동, 동구 
587,4228,운림35,문흥1동, 북구 
588,4130,첨단40,대촌동, 남구 
589,3209,첨단95,주월1동, 남구 
590,4357,일곡28,오치1동, 북구 
591,1006,송정98,계림1동, 동구 
592,4399,첨단30,용봉동, 북구 
593,4569,운림35,풍향동, 북구 
594,3208,순환01(운천저수지),주월1동, 남구 
595,1151,지원15,학동, 동구 
596,1142,순환01(운천저수지),학동, 동구 
597,2054,매월61(칠석),농성2동, 서구 
598,4182,송암74,두암2동, 북구 
599,3104,송암31,백운2동, 남구 
600,4233,문흥53,문흥1동, 북구 
601,3119,일곡28,봉선2동, 남구 
602,4659,마을777(우치공원),용봉동, 북구 
603,5302,첨단40,운남동, 광산구 
604,4481,매월26,일곡동, 북구 
605,2224,상무62,치평동, 서구 
606,4373,마을788,오치2동, 북구 
607,2002,금호36,광천동, 서구 
608,2004,봉선37,광천동, 서구 
609,4457,매월16,운암3동, 북구 
610,2408,마을760,상무2동, 서구 
611,2024,진월17,금호2동, 서구 
612,2023,매월61(세하),금호2동, 서구 
613,4340,송정98,신안동, 북구 
614,5110,운림51,신창동, 광산구 
615,2283,금호36,화정1동, 서구 
616,4343,1187,신안동, 북구 
617,2064,마을799,상무1동, 서구 
618,5707,진곡196,수완동, 광산구 
619,3179,운림50,월산4동, 남구 
620,5014,마을700,도산동, 광산구 
621,2076,매월61(칠석),상무2동, 서구 
622,4369,문흥53,오치2동, 북구 
623,4336,228(화순전대병원),임동, 북구 
624,5112,수완12,수완동, 광산구 
625,5172,송암72,신창동, 광산구 
626,5012,마을700,도산동, 광산구 
627,2205,송암47,상무1동, 서구 
628,4380,진월07,용봉동, 북구 
629,4334,진월07,신안동, 북구 
630,4434,매월16,운암2동, 북구 
631,5159,진곡196,송정2동, 광산구 
632,4255,용전86,삼각동, 북구 
633,4449,송암72,운암2동, 북구 
634,4078,마을788,양산동, 북구 
635,5215,첨단20,우산동, 북구 
636,5215,첨단20,우산동, 광산구 
637,2082,송암47,상무2동, 서구 
638,4348,봉선27,중흥2동, 북구 
639,5704,문흥39,수완동, 광산구 
640,2270,마을763,화정1동, 서구 
641,3186,지원56,월산5동, 남구 
642,4118,첨단23,양산동, 북구 
643,4374,일곡38,오치2동, 북구 
644,1053,금호36,지산1동, 동구 
645,4579,419,일곡동, 북구 
646,5707,문흥39,수완동, 광산구 
647,4614,송정33,신용동, 북구 
648,4398,용봉83,용봉동, 북구 
649,5728,진곡196,신가동, 광산구 
650,4459,운림51,운암3동, 북구 
651,3195,수완12,백운1동, 남구 
652,4417,518,우산동, 북구 
653,4417,518,우산동, 광산구 
654,1034,1187,산수2동, 동구 
655,4475,용전86,일곡동, 북구 
656,4566,송정19,풍향동, 북구 
657,4456,봉선27,운암3동, 북구 
658,4425,송암47,우산동, 북구 
659,4425,송암47,우산동, 광산구 
660,3148,수완03,진월동, 남구 
661,4435,매월16,운암2동, 북구 
662,4368,문흥53,오치2동, 북구 
663,4499,첨단95,임동, 북구 
664,4377,운림35,오치2동, 북구 
665,4426,운림54,우산동, 북구 
666,4426,운림54,우산동, 광산구 
667,2008,대촌69,광천동, 서구 
668,5417,일곡10,첨단1동, 광산구 
669,3084,운림50,방림1동, 남구 
670,4411,419,용봉동, 북구 
671,5188,첨단09,신가동, 광산구 
672,3091,수완12,백운2동, 남구 
673,1149,지원25,학동, 동구 
674,4170,매월06,두암2동, 북구 
675,1038,1187,산수2동, 동구 
676,4493,첨단09,임동, 북구 
677,5294,봉선37,운남동, 광산구 
678,5305,금호46,운남동, 광산구 
679,4058,첨단23,양산동, 북구 
680,3183,수완12,월산5동, 남구 
681,2002,첨단30,광천동, 서구 
682,2091,송암72,상무1동, 서구 
683,4352,지원152(도웅리),신안동, 북구 
684,2029,진월77,금호2동, 서구 
685,3110,금남59,봉선1동, 남구 
686,4533,용봉83,중흥1동, 북구 
687,4551,금남55,중흥2동, 북구 
688,4451,용전85,운암2동, 북구 
689,5549,첨단20,하남동, 광산구 
690,4388,금남57,용봉동, 북구 
691,5707,선운101,수완동, 광산구 
692,4171,석곡87,두암2동, 북구 
693,4418,운림54,우산동, 북구 
694,4418,운림54,우산동, 광산구 
695,4212,문흥53,매곡동, 북구 
696,5710,송암72,수완동, 광산구 
697,2085,금호36,상무2동, 서구 
698,4434,문흥18,운암2동, 북구 
699,4058,첨단95,양산동, 북구 
700,4387,첨단30,용봉동, 북구 
701,3249,송암31,월산4동, 남구 
702,5304,송정98,운남동, 광산구 
703,3243,진월77,진월동, 남구 
704,5306,진곡196,운남동, 광산구 
705,2050,봉선37,농성1동, 서구 
706,4435,봉선27,운암2동, 북구 
707,4058,금남57,양산동, 북구 
708,5071,송정296,동림동, 북구 
709,1056,송암74,지산1동, 동구 
710,4433,양산60,운암3동, 북구 
711,4559,순환01(운천저수지),중흥3동, 북구 
712,4357,지원15,오치1동, 북구 
713,3235,송암73,진월동, 남구 
714,3114,송정98,봉선2동, 남구 
715,4209,운림54,매곡동, 북구 
716,5187,마을720,신가동, 광산구 
717,4255,첨단23,삼각동, 북구 
718,5194,송정29,신창동, 광산구 
719,2032,매월61(칠석),금호2동, 서구 
720,5314,마을700,월곡1동, 광산구 
