일자,노선명,정류장명,ARS_ID,시간,승하차,거래건수
20220329,첨단30,첨단롯데마트,5450,12,환승,2
20220329,첨단30,첨단롯데마트,5450,13,승차,6
20220329,첨단30,첨단롯데마트,5450,13,환승,1
20220329,첨단30,첨단롯데마트,5450,14,승차,7
20220329,첨단30,첨단롯데마트,5450,14,환승,3
20220329,첨단30,첨단롯데마트,5450,15,승차,4
20220329,첨단30,첨단롯데마트,5450,15,하차,2
20220329,첨단30,첨단롯데마트,5450,15,환승,1
20220329,첨단30,첨단롯데마트,5450,16,승차,12
20220329,첨단30,첨단롯데마트,5450,16,환승,2
20220329,첨단30,첨단롯데마트,5450,17,승차,26
20220329,첨단30,첨단롯데마트,5450,17,환승,1
20220329,첨단30,첨단롯데마트,5450,18,승차,12
20220329,첨단30,첨단롯데마트,5450,19,승차,3
20220329,첨단30,첨단롯데마트,5450,20,승차,8
20220329,첨단30,첨단롯데마트,5450,21,승차,7
20220329,첨단30,첨단롯데마트,5450,22,승차,12
20220329,첨단30,첨단롯데마트,5450,22,환승,2
20220329,첨단30,첨단롯데마트,5451,06,하차,1
20220329,첨단30,첨단롯데마트,5451,07,승차,1
20220329,첨단30,첨단롯데마트,5451,08,승차,2
20220329,첨단30,첨단롯데마트,5451,08,하차,4
20220329,첨단30,첨단롯데마트,5451,08,환승,1
20220329,첨단30,첨단롯데마트,5451,09,승차,1
20220329,첨단30,첨단롯데마트,5451,09,하차,2
20220329,첨단30,첨단롯데마트,5451,10,승차,1
20220329,첨단30,첨단롯데마트,5451,10,하차,1
20220329,첨단30,첨단롯데마트,5451,10,환승,1
20220329,첨단30,첨단롯데마트,5451,11,승차,1
20220329,첨단30,첨단롯데마트,5451,11,하차,1
20220329,첨단30,첨단롯데마트,5451,11,환승,1
20220329,첨단30,첨단롯데마트,5451,12,환승,1
20220329,첨단30,첨단롯데마트,5451,13,승차,6
20220329,첨단30,첨단롯데마트,5451,13,하차,1
20220329,첨단30,첨단롯데마트,5451,14,승차,5
20220329,첨단30,첨단롯데마트,5451,15,승차,1
20220329,첨단30,첨단롯데마트,5451,15,하차,3
20220329,첨단30,첨단롯데마트,5451,16,승차,1
20220329,첨단30,첨단롯데마트,5451,16,하차,1
20220329,첨단30,첨단롯데마트,5451,17,승차,1
