일자,노선명,정류장명,ARS_ID,시간,승하차,거래건수
20220407,지원25,지원2동행정복지센터입구,1099,18,승차,3
20220407,지원25,지원2동행정복지센터입구,1099,19,승차,3
20220407,지원25,지원2동행정복지센터입구,1099,20,승차,1
20220407,지원25,지원2동행정복지센터입구,1099,21,승차,4
20220407,지원25,지원2동행정복지센터입구,1099,22,승차,4
20220407,지원25,지원화훼단지,1175,07,하차,2
20220407,지원25,지원화훼단지,1175,08,하차,2
20220407,지원25,지원화훼단지,1175,10,하차,1
20220407,지원25,지원화훼단지,1175,11,승차,1
20220407,지원25,지원화훼단지,1175,18,하차,1
20220407,지원25,지원화훼단지,1175,21,하차,1
20220407,지원25,진성아파트,2201,07,승차,1
20220407,지원25,진성아파트,2201,08,승차,1
20220407,지원25,진성아파트,2201,09,승차,1
20220407,지원25,진성아파트,2201,10,하차,1
20220407,지원25,진성아파트,2201,11,하차,1
20220407,지원25,진성아파트,2201,14,승차,1
20220407,지원25,진성아파트,2201,16,하차,1
20220407,지원25,진성아파트,2201,18,승차,1
20220407,지원25,진성아파트,2202,07,승차,2
20220407,지원25,진성아파트,2202,08,승차,1
20220407,지원25,진성아파트,2202,09,승차,1
20220407,지원25,진성아파트,2202,12,승차,1
20220407,지원25,진성아파트,2202,16,환승,1
20220407,지원25,진성아파트,2202,17,승차,1
20220407,지원25,진성아파트,2202,17,하차,1
20220407,지원25,진성아파트,2202,18,승차,2
20220407,지원25,칠성마을,2203,06,환승,1
20220407,지원25,칠성마을,2203,07,승차,2
20220407,지원25,칠성마을,2203,07,하차,1
20220407,지원25,칠성마을,2203,07,환승,1
20220407,지원25,칠성마을,2203,08,승차,1
20220407,지원25,칠성마을,2203,08,환승,2
20220407,지원25,칠성마을,2203,09,하차,1
20220407,지원25,칠성마을,2203,09,환승,1
20220407,지원25,칠성마을,2203,10,환승,1
20220407,지원25,칠성마을,2203,11,승차,2
20220407,지원25,칠성마을,2203,11,하차,1
20220407,지원25,칠성마을,2203,12,하차,1
20220407,지원25,칠성마을,2203,13,승차,2
20220407,지원25,칠성마을,2203,13,환승,2
20220407,지원25,칠성마을,2203,14,승차,1
20220407,지원25,칠성마을,2203,14,환승,1
20220407,지원25,칠성마을,2203,15,하차,1
20220407,지원25,칠성마을,2203,16,승차,2
20220407,지원25,칠성마을,2203,16,하차,1
20220407,지원25,칠성마을,2203,16,환승,1
20220407,지원25,칠성마을,2203,17,하차,5
20220407,지원25,칠성마을,2203,18,승차,3
20220407,지원25,칠성마을,2203,18,하차,1
20220407,지원25,칠성마을,2203,18,환승,1
20220407,지원25,칠성마을,2203,19,승차,4
20220407,지원25,칠성마을,2203,19,환승,1
20220407,지원25,칠성마을,2203,20,하차,2
20220407,지원25,칠성마을,2203,21,승차,2
20220407,지원25,칠성마을,2203,21,하차,8
20220407,지원25,칠성마을,2203,22,하차,1
20220407,지원25,칠성마을,2204,06,승차,1
20220407,지원25,칠성마을,2204,06,하차,1
20220407,지원25,칠성마을,2204,06,환승,1
20220407,지원25,칠성마을,2204,07,승차,3
20220407,지원25,칠성마을,2204,07,하차,2
20220407,지원25,칠성마을,2204,07,환승,1
20220407,지원25,칠성마을,2204,08,승차,6
20220407,지원25,칠성마을,2204,08,하차,1
20220407,지원25,칠성마을,2204,09,승차,2
20220407,지원25,칠성마을,2204,09,하차,2
20220407,지원25,칠성마을,2204,13,하차,2
20220407,지원25,칠성마을,2204,14,하차,1
