일자,노선명,정류장명,ARS_ID,시간,승하차,거래건수
20220321,마을700,소촌서라아파트,5245,18,승차,2
20220321,마을700,소촌서라아파트,5245,18,하차,1
20220321,마을700,소촌서라아파트,5245,19,승차,1
20220321,마을700,소촌서라아파트,5246,06,승차,1
20220321,마을700,소촌서라아파트,5246,07,승차,2
20220321,마을700,소촌서라아파트,5246,07,환승,1
20220321,마을700,소촌서라아파트,5246,08,승차,1
20220321,마을700,소촌서라아파트,5246,09,승차,3
20220321,마을700,소촌서라아파트,5246,09,하차,1
20220321,마을700,소촌서라아파트,5246,10,승차,1
20220321,마을700,소촌서라아파트,5246,11,승차,3
20220321,마을700,소촌서라아파트,5246,12,승차,1
20220321,마을700,소촌서라아파트,5246,14,승차,1
20220321,마을700,소촌서라아파트,5246,15,승차,1
20220321,마을700,소촌서라아파트,5246,17,승차,4
20220321,마을700,소촌서라아파트,5246,17,환승,2
20220321,마을700,소촌서라아파트,5246,18,승차,2
20220321,마을700,소촌서라아파트,5246,18,하차,1
20220321,마을700,소촌서라아파트,5246,21,승차,1
20220321,마을700,소촌스위트밸리,5247,06,승차,2
20220321,마을700,소촌스위트밸리,5247,07,승차,2
20220321,마을700,소촌스위트밸리,5247,07,하차,1
20220321,마을700,소촌스위트밸리,5247,08,승차,1
20220321,마을700,소촌스위트밸리,5247,08,하차,1
20220321,마을700,소촌스위트밸리,5247,09,승차,8
20220321,마을700,소촌스위트밸리,5247,10,승차,3
20220321,마을700,소촌스위트밸리,5247,11,승차,1
20220321,마을700,소촌스위트밸리,5247,12,승차,1
20220321,마을700,소촌스위트밸리,5247,13,승차,4
20220321,마을700,소촌스위트밸리,5247,13,환승,1
20220321,마을700,소촌스위트밸리,5247,17,승차,4
20220321,마을700,소촌스위트밸리,5247,18,승차,2
20220321,마을700,소촌스위트밸리,5247,19,승차,1
20220321,마을700,소촌스위트밸리,5247,20,승차,2
20220321,마을700,소촌스위트밸리,5247,21,승차,3
20220321,마을700,소촌스위트밸리,5247,22,승차,2
20220321,마을700,소촌스위트밸리,5248,06,승차,1
20220321,마을700,소촌스위트밸리,5248,06,하차,1
20220321,마을700,소촌스위트밸리,5248,07,승차,8
20220321,마을700,소촌스위트밸리,5248,08,승차,8
20220321,마을700,소촌스위트밸리,5248,08,하차,1
