일자,노선명,정류장명,ARS_ID,시간,승하차,거래건수
20220331,첨단23,국제고,4254,18,하차,2
20220331,첨단23,국제고,4254,19,승차,9
20220331,첨단23,국제고,4254,19,하차,1
20220331,첨단23,국제고,4254,19,환승,3
20220331,첨단23,국제고,4254,20,승차,1
20220331,첨단23,국제고,4254,20,하차,1
20220331,첨단23,국제고,4254,21,승차,10
20220331,첨단23,국제고,4254,22,승차,1
20220331,첨단23,국제고,4254,22,하차,1
20220331,첨단23,국제고,4254,23,승차,2
20220331,첨단23,금호아파트,4215,06,승차,6
20220331,첨단23,금호아파트,4215,07,승차,3
20220331,첨단23,금호아파트,4215,08,승차,7
20220331,첨단23,금호아파트,4215,09,승차,2
20220331,첨단23,금호아파트,4215,09,환승,1
20220331,첨단23,금호아파트,4215,10,승차,1
20220331,첨단23,금호아파트,4215,11,승차,5
20220331,첨단23,금호아파트,4215,12,승차,3
20220331,첨단23,금호아파트,4215,14,승차,5
20220331,첨단23,금호아파트,4215,14,환승,1
20220331,첨단23,금호아파트,4215,15,환승,1
20220331,첨단23,금호아파트,4215,16,승차,3
20220331,첨단23,금호아파트,4215,17,승차,3
20220331,첨단23,금호아파트,4215,18,승차,5
20220331,첨단23,금호아파트,4215,19,승차,1
20220331,첨단23,금호아파트,4215,20,승차,1
20220331,첨단23,금호아파트,4216,07,하차,1
20220331,첨단23,금호아파트,4216,08,하차,2
20220331,첨단23,금호아파트,4216,11,하차,1
20220331,첨단23,금호아파트,4216,13,하차,1
20220331,첨단23,금호아파트,4216,15,하차,1
20220331,첨단23,금호아파트,4216,17,하차,3
20220331,첨단23,금호아파트,4216,19,하차,1
20220331,첨단23,금호아파트,4216,22,하차,1
20220331,첨단23,농산물공판장,3007,07,하차,1
20220331,첨단23,농산물공판장,3007,08,하차,1
20220331,첨단23,농산물공판장,3007,09,하차,3
20220331,첨단23,농산물공판장,3007,10,하차,3
20220331,첨단23,농산물공판장,3007,11,하차,3
20220331,첨단23,농산물공판장,3007,12,하차,3
20220331,첨단23,농산물공판장,3007,13,하차,1
20220331,첨단23,농산물공판장,3007,14,하차,2
20220331,첨단23,농산물공판장,3007,15,승차,1
20220331,첨단23,농산물공판장,3007,15,하차,2
20220331,첨단23,농산물공판장,3007,15,환승,1
20220331,첨단23,농산물공판장,3007,17,하차,1
20220331,첨단23,농산물공판장,3007,19,하차,3
20220331,첨단23,농산물공판장,3007,20,하차,1
20220331,첨단23,농산물공판장,3007,21,하차,1
20220331,첨단23,농산물공판장,4217,05,승차,1
20220331,첨단23,농산물공판장,4217,07,승차,5
20220331,첨단23,농산물공판장,4217,07,환승,1
20220331,첨단23,농산물공판장,4217,08,승차,6
20220331,첨단23,농산물공판장,4217,09,승차,2
20220331,첨단23,농산물공판장,4217,10,승차,3
20220331,첨단23,농산물공판장,4217,10,환승,1
20220331,첨단23,농산물공판장,4217,11,승차,4
20220331,첨단23,농산물공판장,4217,11,하차,1
20220331,첨단23,농산물공판장,4217,12,승차,1
20220331,첨단23,농산물공판장,4217,13,승차,4
20220331,첨단23,농산물공판장,4217,13,하차,1
20220331,첨단23,농산물공판장,4217,13,환승,1
20220331,첨단23,농산물공판장,4217,14,승차,9
20220331,첨단23,농산물공판장,4217,15,승차,2
20220331,첨단23,농산물공판장,4217,15,환승,2
20220331,첨단23,농산물공판장,4217,16,승차,7
20220331,첨단23,농산물공판장,4217,16,하차,1
20220331,첨단23,농산물공판장,4217,16,환승,2
20220331,첨단23,농산물공판장,4217,17,승차,10
20220331,첨단23,농산물공판장,4217,17,환승,2
20220331,첨단23,농산물공판장,4217,18,승차,2
20220331,첨단23,농산물공판장,4217,19,승차,4
20220331,첨단23,농산물공판장,4217,19,환승,1
20220331,첨단23,농산물공판장,4217,20,승차,2
20220331,첨단23,농산물품질관리원,5656,06,하차,1
